,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,total_P,motor_P,tempMAXMINdiff,SOCgap,speed,mileage,milediff,speeddiff,milegap
0,4.956013565103273,-0.39516475050966343,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.4921570746618014,-0.32333441302787397,-0.3921671845494076,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,-0.1999999999970896,,0.0
1,4.710668205739856,-0.33356836318758426,1.6912000916374457,0.2351566609369953,-0.49659435593551554,2.4116970575150347,-0.32333441302787397,-0.32688761066386207,-0.3200012472157545,2.4049959647633803,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
2,4.46532284637646,-0.2309077176507856,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.3312370403682676,-0.32333441302787397,-0.21852445258184341,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
3,4.237502155539025,-0.08718281389926752,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.170317006074734,-0.32333441302787397,-0.06734639859958778,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
4,4.027206133227532,-0.08718281389926752,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.089856988927967,-0.32333441302787397,-0.06804732458976902,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
5,3.974632127649668,-0.3746326214023037,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.089856988927967,-0.32333441302787397,-0.370570875985268,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
6,3.9571074591237068,-0.354100492294944,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.089856988927967,-0.32333441302787397,-0.348982355487686,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
7,3.9220581220717845,-0.354100492294944,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.089856988927967,-0.32333441302787397,-0.34899793162080117,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
8,3.869484116493921,-0.354100492294944,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.0093969717811997,-0.32333441302787397,-0.3490212958204739,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
9,3.8169101109160573,-0.354100492294944,1.6912000916374457,0.2351566609369953,-0.631831516639035,2.0093969717811997,-0.32333441302787397,-0.3490446600201466,-0.3200012472157545,2.866750963734209,-1.6167856582914277,0.0,37437.3,0.0,0.0,0.0
