,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,total_P,motor_P,tempMAXMINdiff,SOCgap,mileage
0,-0.3189116612098366,0.8367629959319203,1.5362369151897435,-0.8362731255307569,-0.631831516639035,-0.2434835083282751,0.9059620693236977,0.8463690401008314,0.91364417762672,-0.36553402906159194,-1.6167856582914277,43571.8
1,-0.3013869926838755,0.7546344795024813,1.5362369151897435,-0.8362731255307569,-0.631831516639035,-0.2434835083282751,0.7805236527572108,0.7640180243210942,0.7877619914183042,-0.36553402906159194,-1.6167856582914277,
2,0.7676177873994954,-1.5038997223070887,1.5362369151897435,-0.8362731255307569,-0.631831516639035,0.3197366116990936,-2.2550860281517724,-1.5198870101519937,-2.284190876473031,-0.36553402906159194,-1.6167856582914277,
3,0.3295010742505664,-0.005054297469828603,1.5362369151897435,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.32333441302787397,0.002773458651486985,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,
4,0.34702574277652753,0.015477831637531124,1.5362369151897435,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.32333441302787397,0.02363768895921507,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,
5,0.38207507982844985,-0.005054297469828603,1.5362369151897435,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.32333441302787397,0.0029954185483777374,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,
6,0.399599748354411,-0.005054297469828603,1.5362369151897435,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.32333441302787397,0.0030694051806747016,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,
7,-1.0549477393000453,2.7051867447016558,1.5362369151897435,-0.8362731255307569,-0.631831516639035,-0.565323576915343,2.5868368513146223,2.7001196884329746,2.5784242145550746,-0.36553402906159194,-1.6167856582914277,
8,-0.4415843408915447,1.021552157898158,1.5362369151897435,-0.8362731255307569,-0.631831516639035,-0.32394352547504207,1.0063128025768873,1.0302686557247143,1.0118322828692843,-0.36553402906159194,-1.6167856582914277,
9,-0.4591090094175058,1.1858091907570356,1.5362369151897435,-0.8362731255307569,-0.631831516639035,-0.32394352547504207,1.257189635709861,1.1948889125853344,1.2631216281683482,-0.36553402906159194,-1.6167856582914277,
10,-0.12614030742430385,0.4877168011068049,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.16302349118150813,0.529646819624237,0.4972923208574622,0.5376127112018826,-0.36553402906159194,-1.668954859667678,
11,-0.14366497595026498,0.5493131884288841,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.16302349118150813,0.2536823031779658,0.55916850965735,0.2601493717138235,-0.36553402906159194,-1.668954859667678,
12,1.170685163496522,-1.9556065626690027,1.4845825230405094,-0.8362731255307569,-0.631831516639035,0.48065664599262753,-2.6063135945379354,-1.9861351907539921,-2.6499617571540885,-0.36553402906159194,-1.668954859667678,
13,-0.581781689099194,1.226873448971755,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.404403542621809,1.181926585769969,1.2339577484713806,1.1848846618720235,-0.36553402906159194,-1.668954859667678,
14,0.294451737198664,-0.2309077176507856,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.00210345688797422,-0.6494742961007399,-0.22593869194464936,-0.6491475371169293,-0.36553402906159194,-1.668954859667678,
15,0.3645504113024887,0.015477831637531124,1.4845825230405094,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.32333441302787397,0.02371556962479076,-0.3200012472157545,-0.36553402906159194,-1.668954859667678,
16,-0.581781689099194,1.473258998260072,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.404403542621809,1.8592940352289984,1.4809640674112472,1.8620833209615237,-0.36553402906159194,-1.668954859667678,
17,-0.16118964447622613,0.6930380921804021,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.16302349118150813,0.47947145299764227,0.7037306010989505,0.4871648312949627,-0.36553402906159194,-1.668954859667678,
18,-1.2652437616115193,3.3827470052445268,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.8871636455024108,4.61893919969171,3.3673194563866544,4.564892615635652,-0.36553402906159194,-1.668954859667678,
19,0.1893037260429171,-0.10771494300662725,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.2434835083282751,0.7052606028173187,-0.10159442128649859,0.7122326796932548,-0.36553402906159194,-1.668954859667678,
20,-0.19623898152814842,0.9188915123613591,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.2434835083282751,0.9561374359502925,0.930682648653076,0.9639970521100863,-0.36553402906159194,-1.668954859667678,
21,-0.056041633320479185,0.4877168011068049,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.16302349118150813,0.4042084030577501,0.4979620945814131,0.41149301143458294,-0.36553402906159194,-1.668954859667678,
22,0.38207507982844985,-0.2719719758655051,1.4845825230405094,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.6243866127874426,-0.26737899409747534,-0.6243986242812369,-0.36553402906159194,-1.668954859667678,
23,1.153160494970561,-1.4217712058776497,1.4845825230405094,-0.8362731255307569,-0.631831516639035,0.4001966288458606,-1.9540338283922036,-1.4406356448621689,-1.981171078049075,-0.36553402906159194,-1.668954859667678,
24,0.4696984224582356,0.015477831637531124,1.4845825230405094,-0.8362731255307569,-0.631831516639035,0.1588165774055597,-0.32333441302787397,0.024182853618244914,-0.3200012472157545,-0.36553402906159194,-1.668954859667678,
25,-0.38901033531366125,1.8633694512999068,1.4845825230405094,-0.8362731255307569,-0.631831516639035,-0.2434835083282751,1.3073650023364558,1.8767691860000324,1.3164671734936504,-0.36553402906159194,-1.668954859667678,
26,-0.24881298710601193,0.9804878996834383,1.4329281308912754,-0.8362731255307569,-0.631831516639035,-0.2434835083282751,0.8306990193838056,0.9919085338954069,0.8381148659016705,-0.36553402906159194,-1.7211240610439282,
27,0.11920505193909242,-0.12824707211398698,1.4329281308912754,-0.8362731255307569,-0.631831516639035,-0.32394352547504207,1.257189635709861,-0.12255210839291746,1.2631216281683482,-0.36553402906159194,-1.7211240610439282,
28,-0.35396099826175886,1.2063413198643953,1.4329281308912754,-0.8362731255307569,-0.631831516639035,-0.32394352547504207,1.3575403689630505,1.2173224383044126,1.3636373662879737,-0.36553402906159194,-1.7211240610439282,
29,0.25940240014674176,-0.25143984675814535,1.4329281308912754,-0.8362731255307569,-0.631831516639035,0.07835656025879274,-0.6243866127874426,-0.24677176998614714,-0.6243986242812369,-0.36553402906159194,-1.7211240610439282,
30,-0.4065350038396224,1.3500662236159136,1.4329281308912754,-0.8362731255307569,-0.631831516639035,-0.32394352547504207,1.0815758525167793,1.3607708362282807,1.0872190864590034,-0.36553402906159194,-1.7211240610439282,
31,-0.21376365005408965,0.8778272541466396,1.4329281308912754,-0.8362731255307569,-0.631831516639035,-0.00210345688797422,-0.524035879534253,0.889102161302214,-0.5225528102318621,-0.36553402906159194,-1.7211240610439282,
