,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,538.4,0.0,85.0,18.0,16.0,539.0,0.0,0.0
1,533.5,74.0,85.0,18.0,16.0,532.0,87.0,0.0
2,530.3,115.0,85.0,18.0,16.0,530.0,111.0,0.15312734073905557
3,534.3,40.0,85.0,18.0,16.0,536.0,-6.0,0.0
4,528.1,129.0,85.0,18.0,16.0,528.0,137.0,0.0
5,538.8,-13.0,85.0,18.0,16.0,532.0,83.0,0.296612546883818
6,526.7,85.0,84.0,19.0,16.0,533.0,43.0,0.0
7,532.4,39.0,84.0,19.0,16.0,535.0,10.0,0.0
8,542.3,-49.0,84.0,19.0,16.0,539.0,-5.0,0.3402720976632521
9,529.2,127.0,84.0,19.0,16.0,528.0,140.0,0.0
10,535.9,38.0,84.0,19.0,16.0,533.0,65.0,0.0
11,538.4,-33.0,84.0,19.0,16.0,537.0,-16.0,0.29975262711793266
12,525.1,156.0,84.0,19.0,16.0,525.0,168.0,0.0
13,534.5,-14.0,84.0,19.0,16.0,532.0,50.0,0.0
14,542.4,-64.0,84.0,19.0,16.0,539.0,-16.0,0.31028656461438375
15,529.2,87.0,84.0,19.0,16.0,529.0,104.0,0.0
16,531.3,57.0,84.0,19.0,16.0,531.0,72.0,0.0
17,528.2,99.0,84.0,19.0,16.0,528.0,120.0,0.2985899975267862
18,539.3,-14.0,84.0,19.0,16.0,538.0,-6.0,0.0
19,536.5,-17.0,84.0,19.0,16.0,537.0,-11.0,0.0
20,537.1,2.0,84.0,19.0,16.0,538.0,0.0,0.24206893700530122
21,527.0,126.0,84.0,19.0,16.0,526.0,137.0,0.0
22,525.9,128.0,84.0,19.0,16.0,526.0,149.0,0.0
23,540.9,-71.0,84.0,19.0,16.0,542.0,-68.0,0.27684900057457695
24,532.5,67.0,84.0,19.0,16.0,532.0,73.0,0.0
25,526.0,90.0,83.0,19.0,16.0,533.0,-1.0,0.0
26,530.8,20.0,83.0,19.0,16.0,534.0,5.0,0.26124256980203076
27,542.3,-125.0,83.0,19.0,16.0,544.0,-124.0,0.0
