,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,534.0,2.0,67,23.0,14.0,534.0,0.0,0.0
1,531.9,32.0,67,23.0,14.0,532.0,26.0,0.0
2,534.2,1.0,67,23.0,14.0,534.0,0.0,0.09817319465555202
3,532.0,32.0,67,23.0,14.0,532.0,32.0,0.0
4,533.5,0.0,67,23.0,14.0,534.0,0.0,0.0
5,528.8,77.0,67,23.0,14.0,528.0,83.0,0.21306195310316747
6,532.2,-11.0,67,23.0,14.0,533.0,-12.0,0.0
7,533.6,-2.0,67,23.0,14.0,534.0,-2.0,0.0
8,526.9,79.0,66,23.0,14.0,527.0,77.0,0.26606151124676364
9,531.5,-14.0,66,23.0,14.0,532.0,-6.0,0.0
10,533.8,-8.0,66,23.0,14.0,534.0,-4.0,0.0
11,526.4,65.0,66,23.0,14.0,526.0,72.0,0.27928064222590615
12,531.3,-15.0,66,23.0,14.0,532.0,-3.0,0.0
13,532.1,-6.0,66,23.0,14.0,533.0,-6.0,0.0
14,532.2,-13.0,66,23.0,14.0,533.0,-11.0,0.3068430278548715
15,536.5,-30.0,66,23.0,14.0,536.0,-24.0,0.0
16,533.0,7.0,66,23.0,14.0,533.0,10.0,0.0
17,530.0,61.0,66,23.0,14.0,530.0,45.0,0.20986617501688656
18,524.5,103.0,66,23.0,14.0,524.0,112.0,0.0
19,529.8,26.0,66,23.0,14.0,530.0,35.0,0.0
20,530.6,-12.0,66,23.0,14.0,529.0,25.0,0.304405902870495
21,529.7,56.0,66,23.0,14.0,530.0,56.0,0.0
22,525.1,75.0,66,23.0,14.0,525.0,77.0,0.0
23,526.8,50.0,66,23.0,14.0,527.0,55.0,0.29394260871388256
24,536.1,-66.0,66,23.0,14.0,532.0,-16.0,0.0
25,536.5,-116.0,66,23.0,14.0,532.0,-11.0,0.0
26,526.2,37.0,66,23.0,14.0,526.0,44.0,0.26405104725668566
27,529.6,-14.0,66,23.0,14.0,530.0,-6.0,0.0
28,531.6,-13.0,66,23.0,14.0,538.0,-108.0,0.0
29,523.2,131.0,66,23.0,14.0,523.0,131.0,0.2744370202119531
30,527.8,27.0,66,23.0,14.0,528.0,27.0,0.0
31,530.5,-10.0,65,23.0,14.0,531.0,-12.0,0.0
32,527.9,44.0,65,23.0,14.0,528.0,40.0,0.30398863502675977
33,532.6,0.0,65,23.0,14.0,533.0,0.0,0.0
34,522.9,134.0,65,23.0,14.0,522.0,144.0,0.0
35,530.1,-11.0,65,23.0,14.0,531.0,-11.0,0.17389167226468372
36,531.3,-6.0,65,23.0,14.0,532.0,-6.0,0.0
37,532.5,1.0,65,23.0,14.0,533.0,0.0,0.0
38,532.1,1.0,65,23.0,14.0,532.0,0.0,0.1357159403737908
39,530.4,17.0,65,23.0,14.0,532.0,0.0,0.0
40,529.4,42.0,65,23.0,14.0,529.0,42.0,0.0
41,524.7,112.0,65,23.0,14.0,524.0,108.0,0.12425581150102757
42,530.2,-9.0,65,23.0,14.0,531.0,-10.0,0.0
43,529.2,22.0,65,23.0,14.0,529.0,28.0,0.0
44,529.4,13.0,65,23.0,14.0,530.0,13.0,0.2712505959055382
45,531.8,1.0,65,23.0,14.0,532.0,0.0,0.0
46,526.2,87.0,65,23.0,14.0,524.0,114.0,0.0
