,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,538.8,14.0,90.0,14.0,10.0,537.0,0.0,0.0
1,538.2,12.0,90.0,14.0,10.0,537.0,0.0,0.0
2,537.8,3.0,90.0,14.0,10.0,535.0,12.0,0.02482506396265815
3,536.9,19.0,90.0,14.0,10.0,534.0,1.0,0.0
4,534.9,37.0,90.0,14.0,10.0,533.0,5.0,0.0
5,535.6,8.0,90.0,14.0,10.0,533.0,0.0,0.09574425547422112
6,530.8,83.0,90.0,14.0,10.0,528.0,60.0,0.0
7,531.3,38.0,90.0,14.0,10.0,529.0,27.0,0.0
8,534.4,11.0,90.0,14.0,10.0,532.0,0.0,0.262281722301975
9,534.1,18.0,90.0,14.0,10.0,531.0,8.0,0.0
10,532.2,36.0,90.0,14.0,10.0,530.0,15.0,0.0
11,531.0,44.0,90.0,14.0,10.0,529.0,20.0,0.2751445360045491
12,536.2,-10.0,90.0,14.0,10.0,532.0,0.0,0.0
13,535.1,0.0,90.0,14.0,10.0,532.0,0.0,0.0
14,533.2,9.0,90.0,14.0,10.0,531.0,0.0,0.05830176606553798
15,534.0,10.0,90.0,14.0,10.0,532.0,0.0,0.0
16,531.8,32.0,90.0,14.0,10.0,529.0,19.0,0.0
17,533.8,10.0,90.0,14.0,10.0,532.0,0.0,0.1171033288549126
18,526.3,103.0,90.0,14.0,10.0,523.0,100.0,0.0
19,538.7,-83.0,90.0,14.0,10.0,532.0,-6.0,0.0
20,528.8,55.0,89.0,14.0,10.0,527.0,40.0,0.2797049429923761
21,533.0,7.0,89.0,14.0,10.0,529.0,21.0,0.0
22,526.1,35.0,89.0,14.0,10.0,529.0,-10.0,0.0
23,533.0,-2.0,89.0,14.0,10.0,531.0,-10.0,0.28220007994587787
24,533.3,-2.0,89.0,14.0,10.0,531.0,-10.0,0.0
25,528.4,79.0,89.0,14.0,10.0,525.0,76.0,0.0
26,528.0,66.0,89.0,14.0,10.0,526.0,53.0,0.3059654848805338
27,533.2,-2.0,89.0,14.0,11.0,531.0,-10.0,0.0
28,530.1,52.0,89.0,14.0,11.0,527.0,44.0,0.0
29,524.8,123.0,89.0,14.0,11.0,522.0,125.0,0.28845898599799874
30,532.8,-2.0,89.0,14.0,11.0,531.0,-11.0,0.0
31,534.8,-1.0,89.0,14.0,11.0,532.0,-10.0,0.0
32,533.8,10.0,89.0,14.0,11.0,532.0,0.0,0.22883175749173237
33,533.1,12.0,89.0,14.0,11.0,531.0,0.0,0.0
34,529.0,65.0,89.0,14.0,11.0,527.0,57.0,0.0
35,533.2,8.0,89.0,14.0,11.0,531.0,-1.0,0.14557473195795106
36,531.7,27.0,89.0,14.0,11.0,529.0,17.0,0.0
37,527.6,78.0,89.0,15.0,11.0,525.0,71.0,0.0
38,531.7,-2.0,88.0,15.0,11.0,530.0,-9.0,0.31198048472276574
39,534.0,9.0,88.0,15.0,11.0,532.0,0.0,0.0
40,526.6,84.0,88.0,15.0,11.0,524.0,77.0,0.0
41,528.7,54.0,88.0,15.0,11.0,526.0,52.0,0.1666209146882001
42,533.2,-2.0,88.0,15.0,11.0,531.0,-11.0,0.0
43,533.6,-3.0,88.0,15.0,11.0,531.0,-11.0,0.0
44,532.2,45.0,88.0,15.0,11.0,531.0,11.0,0.2789647907086835
45,528.4,82.0,88.0,15.0,11.0,525.0,77.0,0.0
46,534.5,4.0,88.0,15.0,11.0,532.0,-6.0,0.0
47,529.4,77.0,88.0,15.0,11.0,526.0,72.0,0.29025392231391495
48,532.9,8.0,88.0,15.0,11.0,530.0,-1.0,0.0
49,533.7,12.0,88.0,15.0,11.0,531.0,0.0,0.0
50,524.9,128.0,88.0,15.0,11.0,525.0,72.0,0.13829342006647705
51,532.3,13.0,88.0,15.0,11.0,530.0,0.0,0.0
52,527.8,78.0,88.0,15.0,11.0,525.0,75.0,0.0
53,530.3,43.0,88.0,15.0,12.0,528.0,31.0,0.174659487187416
54,539.0,-67.0,88.0,15.0,12.0,537.0,-75.0,0.0
55,532.0,52.0,88.0,15.0,12.0,529.0,44.0,0.0
56,524.6,130.0,88.0,15.0,12.0,521.0,132.0,0.2239043087979584
57,526.1,83.0,87.0,15.0,12.0,524.0,76.0,0.0
58,527.4,67.0,87.0,15.0,12.0,524.0,75.0,0.0
59,532.0,-7.0,87.0,16.0,12.0,530.0,2.0,0.3096872004152284
60,533.7,-5.0,87.0,16.0,12.0,531.0,-9.0,0.0
61,519.9,162.0,87.0,16.0,12.0,519.0,135.0,0.0
62,532.8,-9.0,87.0,16.0,12.0,531.0,0.0,0.278038903196634
63,529.3,63.0,87.0,16.0,12.0,526.0,69.0,0.0
64,533.8,-17.0,87.0,16.0,12.0,536.0,-91.0,0.0
65,534.4,10.0,87.0,16.0,12.0,532.0,0.0,0.23675686606116053
66,528.3,107.0,87.0,16.0,12.0,525.0,102.0,0.0
67,532.0,-9.0,86.0,16.0,12.0,530.0,0.0,0.0
68,518.8,232.0,86.0,16.0,13.0,519.0,168.0,0.24466691593555132
69,520.3,160.0,86.0,16.0,13.0,517.0,207.0,0.0
70,522.8,137.0,86.0,17.0,13.0,518.0,200.0,0.0
71,527.2,47.0,86.0,17.0,13.0,525.0,77.0,0.28838118252905404
72,527.9,67.0,86.0,17.0,13.0,524.0,97.0,0.0
73,525.3,91.0,85.0,17.0,13.0,522.0,119.0,0.0
74,526.6,65.0,85.0,17.0,13.0,524.0,99.0,0.3006104871245347
75,532.2,-9.0,85.0,17.0,13.0,530.0,18.0,0.0
76,533.6,-9.0,85.0,17.0,13.0,531.0,4.0,0.0
77,533.9,-4.0,85.0,17.0,13.0,531.0,-8.0,0.3191469246626314
78,526.6,115.0,85.0,17.0,13.0,529.0,16.0,0.0
79,536.3,-15.0,85.0,17.0,13.0,533.0,-17.0,0.0
80,529.8,76.0,85.0,17.0,13.0,526.0,77.0,0.3318249014747497
81,528.6,60.0,85.0,17.0,13.0,526.0,44.0,0.0
82,529.4,48.0,85.0,17.0,13.0,517.0,216.0,0.0
83,530.2,2.0,84.0,17.0,13.0,523.0,93.0,0.3267410422836884
84,532.0,-10.0,84.0,18.0,14.0,530.0,10.0,0.0
85,533.3,-8.0,84.0,18.0,14.0,531.0,0.0,0.0
86,523.5,150.0,84.0,18.0,14.0,520.0,183.0,0.27262399195072146
87,533.0,-8.0,84.0,18.0,14.0,531.0,4.0,0.0
88,539.4,-65.0,84.0,18.0,14.0,537.0,-74.0,0.0
89,534.0,9.0,84.0,18.0,14.0,532.0,0.0,0.23851331597853637
90,533.1,28.0,84.0,18.0,14.0,528.0,56.0,0.0
91,531.2,41.0,84.0,18.0,14.0,529.0,28.0,0.0
92,531.8,34.0,84.0,18.0,14.0,529.0,24.0,0.3334334577639264
93,532.3,26.0,84.0,18.0,14.0,530.0,17.0,0.0
94,533.9,5.0,84.0,18.0,14.0,531.0,-6.0,0.0
95,532.5,36.0,84.0,18.0,14.0,526.0,98.0,0.29462370012472267
96,530.3,52.0,84.0,18.0,14.0,528.0,39.0,0.0
97,533.7,-1.0,84.0,18.0,14.0,529.0,33.0,0.0
98,532.0,29.0,84.0,18.0,14.0,531.0,-2.0,0.32487764541104536
99,534.5,0.0,84.0,18.0,14.0,532.0,-6.0,0.0
100,528.7,83.0,84.0,19.0,14.0,530.0,-2.0,0.0
101,534.7,9.0,84.0,19.0,14.0,534.0,-39.0,0.2707913794868092
102,525.0,134.0,83.0,19.0,14.0,530.0,-14.0,0.0
103,535.8,0.0,83.0,19.0,14.0,532.0,0.0,0.0
104,525.8,130.0,83.0,19.0,14.0,523.0,129.0,0.21227141478298592
105,532.3,24.0,83.0,19.0,14.0,530.0,14.0,0.0
106,528.4,86.0,83.0,19.0,14.0,530.0,-7.0,0.0
107,531.6,74.0,83.0,19.0,15.0,528.0,78.0,0.2999206354910797
108,531.5,45.0,83.0,19.0,15.0,529.0,38.0,0.0
109,535.9,0.0,83.0,19.0,15.0,537.0,-73.0,0.0
110,535.8,1.0,83.0,19.0,15.0,533.0,0.0,0.21550004391376548
111,535.8,1.0,83.0,19.0,15.0,533.0,0.0,0.0
112,535.5,9.0,83.0,19.0,15.0,533.0,11.0,0.0
113,535.5,0.0,83.0,19.0,15.0,533.0,0.0,0.07487038375951321
114,529.1,96.0,83.0,20.0,15.0,526.0,103.0,0.0
115,535.3,-5.0,83.0,20.0,15.0,530.0,41.0,0.0
116,536.4,0.0,83.0,20.0,15.0,534.0,0.0,0.262067935658313
117,536.3,1.0,83.0,20.0,15.0,534.0,1.0,0.0
118,529.3,91.0,83.0,20.0,15.0,531.0,6.0,0.0
119,522.0,221.0,83.0,20.0,15.0,518.0,248.0,0.13488837572974827
120,531.3,-20.0,83.0,20.0,15.0,529.0,15.0,0.0
121,532.8,-16.0,83.0,20.0,15.0,531.0,12.0,0.0
122,535.6,-16.0,83.0,20.0,15.0,533.0,-6.0,0.32963058215503477
123,530.5,49.0,83.0,20.0,15.0,528.0,59.0,0.0
124,534.4,-20.0,82.0,20.0,15.0,533.0,-5.0,0.0
125,533.6,22.0,82.0,20.0,15.0,531.0,27.0,0.3053879387100563
126,535.5,-12.0,82.0,20.0,15.0,533.0,-11.0,0.0
127,538.1,-18.0,82.0,20.0,15.0,536.0,-20.0,0.0
128,536.4,1.0,82.0,20.0,15.0,534.0,0.0,0.24888181326068604
129,536.4,0.0,82.0,20.0,15.0,534.0,0.0,0.0
130,535.8,4.0,82.0,20.0,16.0,532.0,15.0,0.0
131,538.0,-37.0,82.0,20.0,16.0,535.0,-31.0,0.11728169609584652
132,532.0,40.0,82.0,20.0,16.0,532.0,1.0,0.0
133,536.2,1.0,82.0,20.0,16.0,534.0,0.0,0.0
134,536.3,0.0,82.0,20.0,16.0,534.0,0.0,0.07610439495391694
135,528.3,110.0,82.0,20.0,16.0,525.0,114.0,0.0
136,529.7,70.0,82.0,21.0,16.0,527.0,69.0,0.0
137,528.8,89.0,82.0,21.0,16.0,526.0,86.0,0.29232263069111986
138,528.8,65.0,82.0,21.0,16.0,530.0,22.0,0.0
139,541.5,-148.0,82.0,21.0,16.0,539.0,-89.0,0.0
140,536.6,1.0,82.0,21.0,16.0,534.0,0.0,0.2875332464861059
141,522.5,195.0,82.0,21.0,16.0,519.0,221.0,0.0
142,522.0,159.0,82.0,21.0,16.0,519.0,211.0,0.0
143,533.4,-19.0,81.0,21.0,16.0,531.0,9.0,0.2868828067173419
144,541.8,-95.0,81.0,21.0,16.0,539.0,-84.0,0.0
145,536.0,0.0,81.0,21.0,16.0,534.0,0.0,0.0
146,531.2,0.0,81.0,21.0,16.0,531.0,-12.0,0.17261877350586322
147,536.5,-5.0,81.0,21.0,16.0,534.0,-1.0,0.0
148,535.5,0.0,81.0,21.0,16.0,533.0,0.0,0.0
149,522.6,174.0,81.0,21.0,16.0,519.0,188.0,0.16095023169002812
150,531.5,-19.0,80.0,21.0,16.0,529.0,15.0,0.0
151,525.5,117.0,80.0,21.0,16.0,522.0,137.0,0.0
152,532.8,-15.0,80.0,21.0,16.0,531.0,15.0,0.31208791561333893
153,542.8,-162.0,80.0,21.0,16.0,542.0,-150.0,0.0
154,531.8,95.0,80.0,21.0,16.0,525.0,150.0,0.0
155,530.7,58.0,80.0,21.0,16.0,527.0,67.0,0.2869932226824495
156,528.9,73.0,80.0,21.0,16.0,526.0,83.0,0.0
157,541.2,-90.0,80.0,21.0,16.0,539.0,-80.0,0.0
158,536.1,0.0,80.0,21.0,16.0,534.0,0.0,0.23773394781985338
159,525.8,179.0,80.0,21.0,16.0,521.0,194.0,0.0
160,529.3,58.0,80.0,21.0,16.0,527.0,70.0,0.0
161,529.9,55.0,80.0,21.0,16.0,527.0,73.0,0.29655637089533904
162,528.1,63.0,80.0,21.0,16.0,526.0,75.0,0.0
163,528.5,70.0,80.0,21.0,16.0,526.0,94.0,0.0
164,533.9,-17.0,80.0,21.0,16.0,532.0,6.0,0.32780299285101383
165,540.0,-65.0,80.0,21.0,16.0,536.0,-47.0,0.0
166,519.7,218.0,80.0,21.0,16.0,516.0,258.0,0.0
167,522.1,139.0,80.0,22.0,17.0,520.0,156.0,0.22809015445684994
168,526.8,55.0,80.0,22.0,17.0,526.0,71.0,0.0
169,528.1,72.0,79.0,22.0,17.0,525.0,95.0,0.0
170,527.7,66.0,79.0,22.0,17.0,525.0,99.0,0.3312477233070547
171,528.1,59.0,79.0,22.0,17.0,526.0,82.0,0.0
172,530.6,30.0,79.0,22.0,17.0,528.0,59.0,0.0
173,531.2,23.0,79.0,22.0,17.0,529.0,56.0,0.3344108979592365
