,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,541.7,0.0,100,22.0,18.0,543.0,0.0,0.0
1,541.7,0.0,100,22.0,18.0,543.0,0.0,0.0
2,541.6,0.0,100,22.0,18.0,543.0,0.0,0.0031055789388552122
3,541.6,0.0,100,22.0,18.0,543.0,0.0,0.0
4,541.6,0.0,100,22.0,18.0,542.0,0.0,0.0
5,541.5,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
6,541.5,0.0,100,22.0,18.0,542.0,0.0,0.0
7,541.5,0.0,100,22.0,18.0,542.0,0.0,0.0
8,541.5,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
9,541.5,0.0,100,22.0,18.0,542.0,0.0,0.0
10,541.4,0.0,100,22.0,18.0,542.0,0.0,0.0
11,541.4,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
12,541.4,0.0,100,22.0,18.0,542.0,0.0,0.0
13,541.4,0.0,100,22.0,18.0,542.0,0.0,0.0
14,541.4,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
15,541.4,0.0,100,22.0,18.0,542.0,0.0,0.0
16,541.3,0.0,100,22.0,18.0,542.0,0.0,0.0
17,541.3,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
18,541.3,0.0,100,22.0,18.0,542.0,0.0,0.0
19,541.3,0.0,100,22.0,18.0,542.0,0.0,0.0
20,541.3,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
21,541.3,0.0,100,22.0,18.0,542.0,0.0,0.0
22,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0
23,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
24,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0
25,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0
26,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
27,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0
28,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0
29,541.2,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
30,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0
31,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0
32,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
33,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0
34,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0
35,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
36,541.1,0.0,100,22.0,18.0,542.0,0.0,0.0
37,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0
38,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
39,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0
40,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0
41,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
42,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0
43,541.0,0.0,100,22.0,18.0,542.0,0.0,0.0
44,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
45,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0
46,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0
47,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
48,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0
49,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0
50,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
51,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0
52,540.9,0.0,100,22.0,18.0,542.0,0.0,0.0
53,540.8,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
54,540.8,0.0,100,22.0,18.0,542.0,0.0,0.0
55,540.8,0.0,100,22.0,18.0,542.0,0.0,0.0
56,540.8,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
57,540.8,0.0,100,22.0,18.0,542.0,0.0,0.0
58,540.8,0.0,100,22.0,18.0,542.0,0.0,0.0
59,540.7,0.0,100,22.0,18.0,542.0,0.0,0.0031055789388552122
60,540.7,0.0,100,22.0,18.0,542.0,0.0,0.0
61,540.7,0.0,100,22.0,18.0,542.0,0.0,0.0
62,540.7,0.0,100,22.0,18.0,541.0,0.0,0.0031055789388552122
63,540.7,0.0,100,22.0,18.0,542.0,0.0,0.0
64,540.7,0.0,100,22.0,18.0,542.0,0.0,0.0
65,540.7,0.0,100,22.0,18.0,541.0,0.0,0.0031055789388552122
66,540.7,0.0,100,22.0,18.0,541.0,0.0,0.0
67,540.7,0.0,100,22.0,18.0,541.0,0.0,0.0
