,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,531.9,1.0,55,21.0,14.0,532.0,0.0,0.0
1,531.8,1.0,55,21.0,14.0,532.0,0.0,0.0
2,531.8,2.0,55,21.0,14.0,532.0,0.0,0.001411214024113636
3,531.8,1.0,55,21.0,14.0,532.0,0.0,0.0
4,531.8,1.0,55,21.0,14.0,532.0,0.0,0.0
5,531.8,1.0,55,21.0,14.0,532.0,0.0,0.001411214024113636
6,531.7,1.0,55,21.0,14.0,532.0,0.0,0.0
7,531.7,1.0,55,21.0,14.0,532.0,0.0,0.0
8,531.5,3.0,55,21.0,14.0,531.0,0.0,0.001411214024113636
9,527.8,37.0,55,21.0,14.0,528.0,33.0,0.0
10,528.5,25.0,55,21.0,14.0,529.0,0.0,0.0
11,530.5,11.0,55,21.0,14.0,530.0,0.0,0.1676839274750742
12,530.1,5.0,55,21.0,14.0,530.0,0.0,0.0
13,528.4,33.0,55,21.0,14.0,528.0,31.0,0.0
14,526.2,45.0,55,21.0,14.0,527.0,28.0,0.13626466752364355
15,527.1,32.0,55,21.0,14.0,527.0,28.0,0.0
16,529.8,-8.0,55,21.0,14.0,530.0,-10.0,0.0
17,523.4,106.0,55,21.0,14.0,522.0,113.0,0.2917224088141352
18,524.5,48.0,54,21.0,14.0,524.0,50.0,0.0
19,526.1,24.0,54,21.0,14.0,526.0,28.0,0.0
20,525.9,32.0,54,21.0,14.0,526.0,32.0,0.34644326948139315
21,525.2,43.0,54,21.0,14.0,525.0,41.0,0.0
22,525.8,33.0,54,21.0,14.0,526.0,34.0,0.0
23,526.4,28.0,54,21.0,14.0,526.0,30.0,0.33813140000938013
24,525.7,35.0,54,21.0,14.0,526.0,34.0,0.0
25,524.0,51.0,54,21.0,14.0,524.0,54.0,0.0
26,525.1,33.0,54,21.0,14.0,525.0,37.0,0.33725957584167743
27,525.0,39.0,54,21.0,14.0,525.0,43.0,0.0
28,524.6,42.0,54,21.0,14.0,524.0,47.0,0.0
29,527.9,-11.0,54,21.0,14.0,528.0,-5.0,0.3256387970529796
30,533.4,-35.0,54,21.0,14.0,533.0,-35.0,0.0
31,526.8,59.0,54,21.0,14.0,526.0,60.0,0.0
32,523.0,56.0,54,21.0,14.0,523.0,50.0,0.24734534762700522
33,526.0,11.0,54,21.0,14.0,527.0,-5.0,0.0
34,522.1,92.0,54,21.0,14.0,521.0,105.0,0.0
35,524.3,39.0,54,21.0,14.0,524.0,45.0,0.286900659364652
36,530.3,-4.0,54,21.0,14.0,530.0,-7.0,0.0
37,522.2,76.0,54,21.0,14.0,522.0,71.0,0.0
38,524.4,38.0,54,21.0,14.0,524.0,43.0,0.2922368542146337
39,528.4,-12.0,54,21.0,14.0,529.0,-7.0,0.0
40,529.8,4.0,54,21.0,14.0,530.0,0.0,0.0
41,519.9,129.0,54,21.0,14.0,519.0,131.0,0.18166467273944478
42,524.2,35.0,54,21.0,14.0,524.0,35.0,0.0
43,530.0,-1.0,54,21.0,14.0,530.0,-2.0,0.0
44,523.6,52.0,54,21.0,14.0,523.0,52.0,0.31616430061519674
45,523.6,48.0,54,21.0,14.0,524.0,51.0,0.0
46,535.0,-89.0,54,21.0,14.0,534.0,-94.0,0.0
47,529.6,3.0,54,21.0,14.0,530.0,0.0,0.2447103403426445
48,522.5,108.0,54,21.0,14.0,522.0,111.0,0.0
49,529.0,0.0,54,21.0,14.0,529.0,0.0,0.0
50,523.8,42.0,53,21.0,14.0,525.0,16.0,0.22728186777149653
51,524.6,56.0,53,21.0,14.0,524.0,66.0,0.0
52,522.5,58.0,53,21.0,14.0,522.0,63.0,0.0
53,527.3,-10.0,53,21.0,14.0,528.0,-9.0,0.3156575320881348
54,524.2,46.0,53,21.0,14.0,524.0,48.0,0.0
55,530.1,-3.0,53,21.0,14.0,530.0,-7.0,0.0
56,524.0,47.0,53,21.0,14.0,524.0,49.0,0.31690510580580417
57,526.0,17.0,53,21.0,14.0,526.0,18.0,0.0
58,526.3,16.0,53,21.0,14.0,527.0,0.0,0.0
59,526.8,-9.0,52,21.0,14.0,527.0,-2.0,0.20475208337665715
60,533.3,-36.0,52,21.0,14.0,533.0,-36.0,0.0
61,529.7,3.0,52,21.0,14.0,530.0,0.0,0.0
62,524.9,79.0,52,21.0,14.0,524.0,78.0,0.1475791355253117
63,520.4,94.0,52,21.0,14.0,520.0,104.0,0.0
64,528.6,3.0,52,21.0,14.0,529.0,0.0,0.0
65,520.1,98.0,52,21.0,14.0,520.0,103.0,0.2296764437547295
66,522.5,59.0,52,21.0,14.0,522.0,61.0,0.0
67,523.3,43.0,52,21.0,14.0,523.0,44.0,0.0
68,523.2,52.0,52,21.0,14.0,523.0,55.0,0.3520245523245949
69,523.2,47.0,52,21.0,14.0,524.0,47.0,0.0
70,524.7,32.0,52,21.0,14.0,525.0,38.0,0.0
71,524.6,57.0,52,21.0,14.0,524.0,53.0,0.35459084352435044
72,524.0,45.0,52,21.0,14.0,524.0,51.0,0.0
73,524.8,37.0,52,21.0,14.0,525.0,41.0,0.0
74,527.7,-12.0,52,21.0,14.0,528.0,-7.0,0.34546967910611076
75,523.6,54.0,52,21.0,14.0,523.0,58.0,0.0
76,524.3,42.0,52,21.0,14.0,524.0,45.0,0.0
77,523.8,42.0,52,21.0,14.0,524.0,45.0,0.3502281055691009
78,523.6,50.0,52,21.0,14.0,523.0,54.0,0.0
79,524.5,37.0,52,21.0,14.0,524.0,43.0,0.0
80,535.2,-83.0,52,21.0,14.0,536.0,-85.0,0.3381645363621515
81,526.5,-4.0,52,21.0,14.0,527.0,-14.0,0.0
82,526.9,-11.0,52,21.0,14.0,527.0,-9.0,0.0
83,525.0,41.0,52,21.0,14.0,525.0,41.0,0.2809273916272651
84,525.5,25.0,52,21.0,14.0,526.0,28.0,0.0
85,529.0,-7.0,52,21.0,14.0,529.0,-14.0,0.0
86,528.9,-6.0,52,21.0,14.0,529.0,-9.0,0.296593698004733
87,530.3,2.0,52,21.0,14.0,530.0,0.0,0.0
88,529.5,3.0,52,21.0,14.0,530.0,0.0,0.0
89,523.2,100.0,52,21.0,14.0,522.0,108.0,0.03126797741291225
90,526.2,0.0,52,21.0,14.0,528.0,-12.0,0.0
91,528.6,0.0,52,21.0,14.0,529.0,-4.0,0.0
92,522.0,106.0,52,21.0,14.0,522.0,103.0,0.25040300773231283
93,521.5,81.0,51,21.0,14.0,521.0,80.0,0.0
94,527.5,-11.0,51,21.0,14.0,528.0,-6.0,0.0
95,527.6,-11.0,51,21.0,14.0,527.0,14.0,0.3049053277962811
96,525.1,47.0,51,21.0,14.0,525.0,43.0,0.0
97,523.6,50.0,51,21.0,14.0,523.0,52.0,0.0
98,524.0,39.0,51,21.0,14.0,524.0,44.0,0.3379553401557698
99,536.3,-118.0,51,21.0,14.0,537.0,-118.0,0.0
100,529.3,6.0,51,21.0,14.0,529.0,1.0,0.0
101,528.7,12.0,51,21.0,14.0,529.0,0.0,0.14185232062561257
102,529.0,-9.0,51,21.0,14.0,529.0,-2.0,0.0
103,524.4,51.0,51,21.0,14.0,524.0,49.0,0.0
104,526.9,0.0,51,21.0,14.0,527.0,0.0,0.2513856955629917
105,524.5,51.0,51,21.0,14.0,524.0,42.0,0.0
106,525.3,34.0,50,21.0,14.0,525.0,30.0,0.0
107,529.1,0.0,50,21.0,14.0,529.0,-1.0,0.31272116939208533
108,525.9,60.0,50,21.0,14.0,525.0,62.0,0.0
109,530.9,-6.0,50,21.0,14.0,530.0,-1.0,0.0
110,527.0,38.0,50,21.0,14.0,527.0,35.0,0.2923924563066531
111,529.3,3.0,50,21.0,14.0,530.0,0.0,0.0
112,519.7,124.0,50,21.0,14.0,520.0,123.0,0.0
113,533.6,-70.0,50,21.0,14.0,534.0,-72.0,0.14001146746815127
114,529.4,4.0,50,21.0,14.0,530.0,0.0,0.0
115,529.4,3.0,50,21.0,14.0,530.0,0.0,0.0
116,529.4,3.0,50,21.0,14.0,530.0,0.0,0.0024394664391315405
117,529.5,3.0,50,21.0,14.0,530.0,0.0,0.0
118,528.5,3.0,50,21.0,14.0,529.0,0.0,0.0
119,524.5,62.0,50,21.0,14.0,523.0,83.0,0.03400788829945689
120,524.6,23.0,50,21.0,14.0,525.0,19.0,0.0
121,527.7,-8.0,50,21.0,14.0,528.0,-13.0,0.0
122,534.4,-90.0,50,21.0,14.0,535.0,-94.0,0.3063986920975549
123,529.6,4.0,50,21.0,14.0,530.0,0.0,0.0
124,528.7,17.0,50,21.0,14.0,529.0,15.0,0.0
125,531.4,-30.0,50,21.0,14.0,531.0,-31.0,0.11121877262364877
126,529.3,3.0,50,21.0,14.0,530.0,0.0,0.0
127,524.9,69.0,50,21.0,14.0,525.0,67.0,0.0
128,522.9,71.0,50,21.0,14.0,523.0,65.0,0.13546331757427005
129,523.9,47.0,50,21.0,14.0,524.0,48.0,0.0
130,524.1,43.0,50,21.0,14.0,524.0,43.0,0.0
131,524.3,39.0,50,21.0,14.0,524.0,43.0,0.35345999963312474
132,528.3,-11.0,50,21.0,14.0,529.0,-11.0,0.0
133,535.0,-91.0,50,21.0,13.0,536.0,-99.0,0.0
134,530.8,-3.0,50,21.0,14.0,531.0,-8.0,0.2795735972686399
135,529.7,3.0,50,21.0,13.0,530.0,0.0,0.0
136,529.6,3.0,50,21.0,13.0,530.0,0.0,0.0
137,529.6,3.0,50,21.0,13.0,530.0,0.0,0.0021544706349587456
138,529.6,3.0,50,21.0,13.0,530.0,0.0,0.0
139,529.7,3.0,50,21.0,13.0,530.0,0.0,0.0
140,529.7,3.0,50,21.0,13.0,530.0,0.0,0.0024394664391315405
141,528.6,22.0,50,21.0,13.0,528.0,30.0,0.0
142,525.6,53.0,50,21.0,13.0,525.0,53.0,0.0
143,525.1,35.0,50,21.0,13.0,527.0,2.0,0.2824121421514763
144,532.4,-33.0,50,21.0,13.0,533.0,-38.0,0.0
145,528.9,12.0,50,21.0,13.0,529.0,5.0,0.0
146,529.6,3.0,50,21.0,13.0,530.0,0.0,0.1489456162128727
147,528.6,15.0,50,21.0,13.0,529.0,1.0,0.0
148,529.6,3.0,50,21.0,13.0,530.0,0.0,0.0
149,529.7,3.0,50,21.0,13.0,530.0,0.0,0.024215458486978415
150,529.7,3.0,50,21.0,13.0,530.0,0.0,0.0
151,529.3,3.0,50,21.0,13.0,530.0,0.0,0.0
152,529.1,2.0,50,21.0,13.0,529.0,0.0,0.0021544706349587456
153,528.8,4.0,50,21.0,13.0,529.0,2.0,0.0
154,526.8,33.0,50,21.0,13.0,524.0,68.0,0.0
155,523.9,44.0,50,21.0,13.0,528.0,-6.0,0.20770720138962398
156,527.6,-7.0,50,21.0,13.0,528.0,-2.0,0.0
157,528.5,-5.0,50,21.0,13.0,529.0,-8.0,0.0
158,530.2,0.0,50,21.0,13.0,530.0,0.0,0.22737405673921454
159,529.5,3.0,50,21.0,13.0,530.0,0.0,0.0
160,527.8,28.0,50,21.0,13.0,528.0,25.0,0.0
161,525.0,49.0,50,21.0,13.0,525.0,54.0,0.1262496057851626
162,526.0,33.0,50,21.0,13.0,526.0,29.0,0.0
163,528.4,-3.0,50,21.0,13.0,529.0,-6.0,0.0
164,529.9,4.0,50,21.0,13.0,530.0,0.0,0.2403596606325398
165,522.1,84.0,50,21.0,13.0,522.0,86.0,0.0
166,522.8,56.0,50,21.0,13.0,523.0,56.0,0.0
167,528.2,-9.0,50,21.0,13.0,529.0,-13.0,0.3129586225436307
