,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,539.3,0.0,100,26.0,25.0,542.0,0.0,0.0
1,539.1,12.0,100,26.0,25.0,542.0,0.0,0.0
2,539.2,2.0,100,26.0,25.0,542.0,0.0,0.0024396500568650923
3,539.1,0.0,100,26.0,25.0,542.0,0.0,0.0
4,539.4,0.0,100,26.0,25.0,542.0,0.0,0.0
5,539.4,0.0,100,26.0,25.0,543.0,0.0,0.003239463514220553
6,539.5,0.0,100,26.0,25.0,543.0,0.0,0.0
7,539.5,0.0,100,26.0,25.0,543.0,0.0,0.0
8,539.5,1.0,100,26.0,25.0,543.0,0.0,0.003239463514220553
9,539.5,2.0,100,26.0,25.0,543.0,0.0,0.0
10,539.2,6.0,100,26.0,25.0,542.0,0.0,0.0
11,539.0,7.0,100,26.0,25.0,542.0,0.0,0.003239463514220553
12,538.8,7.0,100,26.0,25.0,542.0,0.0,0.0
13,538.6,7.0,100,26.0,25.0,542.0,0.0,0.0
14,538.5,7.0,100,26.0,25.0,541.0,0.0,0.003239463514220553
15,538.4,7.0,100,26.0,25.0,541.0,0.0,0.0
16,538.3,7.0,100,26.0,25.0,541.0,0.0,0.0
17,538.1,8.0,100,26.0,25.0,541.0,0.0,0.003239463514220553
18,538.0,9.0,100,26.0,25.0,541.0,0.0,0.0
19,537.9,9.0,100,26.0,25.0,541.0,0.0,0.0
20,537.7,10.0,100,26.0,25.0,541.0,0.0,0.003239463514220553
21,537.6,11.0,100,26.0,25.0,541.0,0.0,0.0
22,537.4,11.0,99,26.0,25.0,540.0,0.0,0.0
23,537.3,11.0,99,26.0,25.0,540.0,0.0,0.002353620239375337
24,537.1,12.0,99,26.0,25.0,540.0,0.0,0.0
25,537.0,13.0,99,26.0,25.0,540.0,0.0,0.0
26,536.8,13.0,99,26.0,25.0,540.0,0.0,0.00927819664603721
27,536.7,13.0,99,26.0,25.0,540.0,0.0,0.0
28,536.7,13.0,99,26.0,25.0,540.0,0.0,0.0
29,536.6,13.0,99,26.0,25.0,540.0,0.0,0.018802183947643807
30,536.5,13.0,99,26.0,25.0,539.0,0.0,0.0
31,536.4,13.0,99,26.0,25.0,539.0,0.0,0.0
32,536.4,13.0,99,26.0,25.0,539.0,0.0,0.022863508709543005
33,536.3,13.0,99,26.0,25.0,539.0,0.0,0.0
34,536.3,13.0,99,26.0,25.0,539.0,0.0,0.0
35,536.3,13.0,99,26.0,25.0,539.0,0.0,0.02506516793044962
36,536.2,13.0,99,26.0,25.0,539.0,0.0,0.0
37,536.2,13.0,99,26.0,25.0,539.0,0.0,0.0
38,536.2,13.0,99,26.0,25.0,539.0,0.0,0.02506516793044962
39,536.2,13.0,99,26.0,25.0,539.0,0.0,0.0
40,536.2,13.0,99,26.0,25.0,539.0,0.0,0.0
41,536.2,13.0,99,26.0,25.0,539.0,0.0,0.02506516793044962
42,536.2,13.0,99,26.0,25.0,539.0,0.0,0.0
43,536.1,13.0,99,26.0,25.0,539.0,0.0,0.0
44,533.6,80.0,99,26.0,25.0,536.0,63.0,0.07093453720317827
45,535.9,13.0,99,26.0,25.0,539.0,0.0,0.0
46,536.0,13.0,99,26.0,25.0,539.0,0.0,0.0
47,536.0,13.0,99,26.0,25.0,539.0,0.0,0.025567349082024578
48,535.7,24.0,99,26.0,25.0,538.0,5.0,0.0
49,536.0,13.0,99,26.0,25.0,539.0,0.0,0.0
50,533.2,81.0,99,26.0,25.0,535.0,59.0,0.1938688920986594
51,532.3,71.0,99,26.0,25.0,535.0,50.0,0.0
52,533.9,31.0,99,26.0,25.0,537.0,3.0,0.0
53,535.1,14.0,99,26.0,25.0,538.0,0.0,0.26530053559628414
54,532.6,59.0,98,26.0,25.0,535.0,39.0,0.0
55,531.8,67.0,98,26.0,25.0,534.0,43.0,0.0
56,530.6,92.0,98,26.0,25.0,533.0,51.0,0.35291760461892363
57,533.9,10.0,98,26.0,25.0,537.0,0.0,0.0
58,532.5,87.0,98,26.0,25.0,534.0,66.0,0.0
59,533.7,12.0,98,26.0,25.0,537.0,0.0,0.14858125616483134
60,534.7,-1.0,98,26.0,25.0,538.0,-16.0,0.0
61,535.7,15.0,98,26.0,25.0,538.0,7.0,0.0
62,534.8,0.0,98,26.0,25.0,538.0,-14.0,0.2800298863325249
63,535.6,-1.0,98,26.0,25.0,538.0,-15.0,0.0
64,532.7,64.0,98,26.0,25.0,535.0,37.0,0.0
65,532.8,77.0,98,26.0,25.0,535.0,52.0,0.33399003041431957
66,532.8,67.0,97,26.0,25.0,535.0,45.0,0.0
67,535.3,-2.0,97,26.0,25.0,538.0,-16.0,0.0
68,533.4,50.0,97,26.0,25.0,536.0,27.0,0.35289420753933926
69,532.9,44.0,97,26.0,25.0,536.0,18.0,0.0
70,535.6,-1.0,97,26.0,25.0,538.0,-15.0,0.0
71,536.0,12.0,97,27.0,25.0,539.0,0.0,0.26615833223851554
72,536.0,8.0,97,26.0,25.0,539.0,0.0,0.0
73,536.0,15.0,97,27.0,25.0,539.0,0.0,0.0
74,536.1,20.0,97,26.0,25.0,539.0,0.0,0.025849415396326878
75,536.5,8.0,97,26.0,25.0,539.0,0.0,0.0
76,536.6,8.0,97,26.0,25.0,539.0,0.0,0.0
77,536.7,8.0,97,26.0,25.0,539.0,0.0,0.019521590851972196
78,536.7,8.0,97,26.0,25.0,539.0,0.0,0.0
79,536.8,8.0,97,26.0,25.0,539.0,0.0,0.0
80,536.8,8.0,97,26.0,25.0,539.0,0.0,0.01625664600331425
81,536.9,8.0,97,27.0,25.0,539.0,0.0,0.0
82,536.9,8.0,97,26.0,25.0,539.0,0.0,0.0
83,537.0,8.0,97,27.0,25.0,540.0,0.0,0.008824838515414076
84,537.0,8.0,97,26.0,25.0,540.0,0.0,0.0
85,537.0,8.0,97,26.0,25.0,540.0,0.0,0.0
86,536.8,18.0,97,27.0,25.0,539.0,16.0,0.03322154496627768
87,532.8,56.0,97,27.0,25.0,535.0,35.0,0.0
88,535.7,1.0,97,27.0,25.0,539.0,-12.0,0.0
89,531.1,134.0,97,27.0,25.0,532.0,9.0,0.3125836401194228
90,532.2,73.0,96,27.0,25.0,534.0,51.0,0.0
91,535.4,2.0,96,27.0,25.0,538.0,-12.0,0.0
92,534.4,81.0,96,27.0,25.0,536.0,57.0,0.3153247608428201
93,537.9,-18.0,96,27.0,25.0,540.0,-21.0,0.0
94,536.8,8.0,96,27.0,25.0,540.0,0.0,0.0
95,536.8,8.0,96,27.0,25.0,540.0,0.0,0.12245174684188487
96,536.9,8.0,96,27.0,25.0,540.0,0.0,0.0
97,537.0,8.0,96,27.0,25.0,540.0,0.0,0.0
98,537.0,8.0,96,27.0,25.0,540.0,0.0,0.008824838515414076
99,537.0,8.0,96,27.0,25.0,540.0,0.0,0.0
100,537.0,8.0,96,27.0,25.0,540.0,0.0,0.0
101,537.1,8.0,96,27.0,25.0,540.0,0.0,0.007868844436760473
102,537.1,7.0,96,27.0,25.0,540.0,0.0,0.0
103,537.1,8.0,96,27.0,25.0,540.0,0.0,0.0
104,537.2,7.0,96,27.0,25.0,540.0,0.0,0.008153044990258426
105,537.2,7.0,96,27.0,25.0,540.0,0.0,0.0
106,537.2,7.0,96,27.0,25.0,540.0,0.0,0.0
107,537.2,7.0,96,27.0,25.0,540.0,0.0,0.00423939527569012
108,537.2,7.0,96,27.0,25.0,540.0,0.0,0.0
109,537.2,7.0,96,27.0,25.0,540.0,0.0,0.0
110,537.2,7.0,96,27.0,25.0,540.0,0.0,0.00423939527569012
111,537.3,8.0,96,27.0,25.0,540.0,0.0,0.0
112,537.3,7.0,96,27.0,25.0,540.0,0.0,0.0
113,537.3,7.0,96,27.0,25.0,540.0,0.0,0.003955194722192165
114,537.3,8.0,96,27.0,25.0,540.0,0.0,0.0
115,537.3,8.0,96,27.0,25.0,540.0,0.0,0.0
116,537.3,7.0,96,27.0,25.0,540.0,0.0,0.003955194722192165
117,537.3,7.0,96,27.0,25.0,540.0,0.0,0.0
118,537.3,7.0,96,27.0,25.0,540.0,0.0,0.0
119,537.3,8.0,96,27.0,25.0,540.0,0.0,0.00423939527569012
120,537.3,7.0,96,27.0,26.0,540.0,0.0,0.0
121,537.3,7.0,96,27.0,25.0,540.0,0.0,0.0
122,537.3,7.0,96,27.0,25.0,540.0,0.0,0.00423939527569012
123,537.3,8.0,96,27.0,26.0,540.0,0.0,0.0
124,537.4,7.0,96,27.0,25.0,540.0,0.0,0.0
125,537.4,7.0,96,27.0,26.0,540.0,0.0,0.003955194722192165
126,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
127,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
128,537.4,7.0,96,27.0,25.0,540.0,0.0,0.00423939527569012
129,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
130,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
131,537.4,7.0,96,27.0,26.0,540.0,0.0,0.00423939527569012
132,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
133,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
134,537.4,7.0,96,27.0,26.0,540.0,0.0,0.00423939527569012
135,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
136,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
137,537.5,7.0,96,27.0,26.0,540.0,0.0,0.00423939527569012
138,537.5,7.0,96,27.0,26.0,540.0,0.0,0.0
139,537.4,7.0,96,27.0,26.0,540.0,0.0,0.0
140,537.4,7.0,96,27.0,26.0,540.0,0.0,0.003239463514220553
141,537.5,7.0,96,27.0,26.0,540.0,0.0,0.0
142,537.8,1.0,96,27.0,26.0,540.0,0.0,0.0
143,537.9,1.0,96,27.0,26.0,540.0,0.0,0.003239463514220553
144,538.0,1.0,96,27.0,26.0,540.0,0.0,0.0
145,538.0,1.0,96,27.0,26.0,541.0,0.0,0.0
146,538.0,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
147,538.1,1.0,96,27.0,26.0,541.0,0.0,0.0
148,538.1,1.0,96,27.0,26.0,541.0,0.0,0.0
149,538.1,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
150,538.1,1.0,96,27.0,26.0,541.0,0.0,0.0
151,538.1,1.0,96,27.0,26.0,541.0,0.0,0.0
152,538.1,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
153,538.1,1.0,96,27.0,26.0,541.0,0.0,0.0
154,538.2,1.0,96,27.0,26.0,541.0,0.0,0.0
155,538.2,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
156,538.2,1.0,96,27.0,26.0,541.0,0.0,0.0
157,538.2,1.0,96,27.0,26.0,541.0,0.0,0.0
158,538.2,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
159,538.2,1.0,96,27.0,26.0,541.0,0.0,0.0
160,538.3,1.0,96,27.0,26.0,541.0,0.0,0.0
161,538.3,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
162,538.3,1.0,96,27.0,26.0,541.0,0.0,0.0
163,538.3,1.0,96,27.0,26.0,541.0,0.0,0.0
164,538.3,1.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
165,538.3,1.0,96,27.0,26.0,541.0,0.0,0.0
166,538.3,1.0,96,27.0,26.0,541.0,0.0,0.0
167,538.3,2.0,96,27.0,26.0,541.0,0.0,0.003239463514220553
168,538.0,6.0,96,27.0,26.0,540.0,0.0,0.0
169,537.8,8.0,96,27.0,26.0,540.0,0.0,0.0
170,537.8,8.0,96,27.0,26.0,540.0,0.0,0.003239463514220553
171,537.8,8.0,96,27.0,26.0,540.0,0.0,0.0
172,537.7,7.0,96,27.0,26.0,540.0,0.0,0.0
173,537.7,7.0,96,27.0,26.0,540.0,0.0,0.003239463514220553
174,537.7,7.0,96,27.0,26.0,540.0,0.0,0.0
175,537.7,7.0,96,27.0,26.0,540.0,0.0,0.0
176,537.7,7.0,96,27.0,26.0,540.0,0.0,0.003239463514220553
177,537.7,7.0,96,27.0,26.0,540.0,0.0,0.0
178,537.6,8.0,96,27.0,26.0,540.0,0.0,0.0
179,537.6,7.0,96,27.0,26.0,540.0,0.0,0.003239463514220553
180,537.6,7.0,96,27.0,26.0,540.0,0.0,0.0
181,537.6,8.0,95,27.0,26.0,540.0,0.0,0.0
182,537.6,8.0,95,27.0,26.0,540.0,0.0,0.003239463514220553
183,537.6,8.0,95,27.0,26.0,540.0,0.0,0.0
184,537.6,8.0,95,27.0,26.0,540.0,0.0,0.0
185,537.6,8.0,95,27.0,26.0,540.0,0.0,0.003239463514220553
186,537.6,8.0,95,27.0,26.0,540.0,0.0,0.0
187,537.6,8.0,95,27.0,26.0,540.0,0.0,0.0
188,537.6,8.0,95,27.0,26.0,540.0,0.0,0.003239463514220553
189,537.5,8.0,95,27.0,26.0,540.0,0.0,0.0
190,537.5,8.0,95,27.0,26.0,540.0,0.0,0.0
191,537.5,8.0,95,27.0,26.0,540.0,0.0,0.003239463514220553
192,537.5,8.0,95,27.0,26.0,540.0,0.0,0.0
193,537.5,8.0,95,27.0,26.0,540.0,0.0,0.0
194,537.5,8.0,95,27.0,26.0,540.0,0.0,0.003239463514220553
195,533.2,83.0,95,27.0,26.0,535.0,66.0,0.0
196,536.5,7.0,95,27.0,26.0,539.0,0.0,0.0
197,536.9,9.0,95,27.0,26.0,539.0,0.0,0.16414103655025974
198,537.4,3.0,95,27.0,26.0,539.0,-5.0,0.0
199,537.2,8.0,95,27.0,26.0,540.0,0.0,0.0
200,537.2,8.0,95,27.0,26.0,540.0,0.0,0.10495366017707598
201,537.3,8.0,95,27.0,26.0,540.0,0.0,0.0
202,537.3,8.0,95,27.0,26.0,540.0,0.0,0.0
203,537.3,8.0,95,27.0,26.0,540.0,0.0,0.003955194722192165
204,537.3,8.0,95,27.0,26.0,540.0,0.0,0.0
205,537.3,8.0,95,27.0,26.0,540.0,0.0,0.0
206,537.4,8.0,95,27.0,26.0,540.0,0.0,0.003955194722192165
207,537.4,8.0,95,27.0,26.0,540.0,0.0,0.0
208,537.4,8.0,95,27.0,26.0,540.0,0.0,0.0
209,537.4,8.0,95,27.0,26.0,540.0,0.0,0.003955194722192165
210,537.4,8.0,95,27.0,26.0,540.0,0.0,0.0
211,537.4,8.0,95,27.0,26.0,540.0,0.0,0.0
212,537.4,8.0,95,27.0,26.0,540.0,0.0,0.003955194722192165
213,537.4,8.0,95,27.0,26.0,540.0,0.0,0.0
214,538.9,-44.0,95,27.0,26.0,541.0,-51.0,0.0
215,537.0,11.0,95,27.0,26.0,539.0,6.0,0.12797020399957107
216,536.6,9.0,95,27.0,26.0,539.0,0.0,0.0
217,537.1,8.0,95,27.0,26.0,539.0,0.0,0.0
218,537.2,8.0,95,27.0,26.0,539.0,0.0,0.018533125278276413
219,534.5,73.0,95,27.0,26.0,536.0,62.0,0.0
220,533.5,49.0,95,27.0,26.0,535.0,31.0,0.0
221,535.6,-5.0,94,27.0,26.0,538.0,-16.0,0.32144051620329167
222,529.8,169.0,94,27.0,26.0,531.0,34.0,0.0
223,532.9,45.0,94,27.0,26.0,535.0,29.0,0.0
224,533.3,52.0,94,27.0,26.0,535.0,31.0,0.3365316645919538
225,534.1,28.0,94,27.0,26.0,536.0,17.0,0.0
226,534.7,27.0,94,27.0,26.0,537.0,13.0,0.0
227,534.1,42.0,94,27.0,26.0,536.0,24.0,0.34874489061279546
228,532.8,73.0,94,27.0,26.0,534.0,53.0,0.0
229,533.2,53.0,94,27.0,26.0,535.0,32.0,0.0
230,534.3,23.0,94,27.0,26.0,536.0,12.0,0.3469696905012561
231,533.1,61.0,94,27.0,26.0,534.0,47.0,0.0
232,533.9,53.0,94,27.0,26.0,534.0,60.0,0.0
233,541.6,-122.0,94,27.0,26.0,544.0,-28.0,0.34895227489080044
234,532.1,142.0,94,27.0,26.0,532.0,40.0,0.0
235,530.6,94.0,93,27.0,26.0,533.0,62.0,0.0
236,540.5,-128.0,93,27.0,26.0,543.0,-37.0,0.319683699168773
237,530.7,100.0,93,27.0,26.0,532.0,69.0,0.0
238,534.9,-3.0,93,27.0,26.0,537.0,-17.0,0.0
239,528.7,187.0,93,27.0,26.0,529.0,62.0,0.33108652477463496
240,532.4,36.0,93,27.0,26.0,535.0,4.0,0.0
241,533.5,37.0,93,27.0,26.0,536.0,22.0,0.0
242,533.8,36.0,93,27.0,26.0,536.0,28.0,0.3298567668598016
243,536.6,-14.0,93,27.0,26.0,539.0,-41.0,0.0
244,532.4,126.0,93,27.0,26.0,533.0,13.0,0.0
245,533.5,48.0,93,27.0,26.0,534.0,62.0,0.2794566506219811
246,532.6,60.0,93,27.0,26.0,534.0,37.0,0.0
247,534.9,21.0,93,27.0,26.0,537.0,16.0,0.0
248,540.4,-114.0,93,27.0,26.0,544.0,-30.0,0.3530704830560105
249,537.9,2.0,93,27.0,26.0,540.0,0.0,0.0
250,537.5,4.0,93,27.0,26.0,539.0,1.0,0.0
251,527.2,193.0,93,27.0,26.0,529.0,51.0,0.048552232150497684
252,533.5,35.0,92,27.0,26.0,535.0,23.0,0.0
