,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,551.8,0.0,100,14.0,7.0,551.0,0.0,0.0
1,550.0,16.0,100,14.0,7.0,549.0,0.0,0.0
2,549.5,0.0,100,14.0,7.0,549.0,0.0,-0.013756148429999513
3,548.1,13.0,100,14.0,7.0,548.0,0.0,0.0
4,546.9,24.0,100,14.0,7.0,546.0,0.0,0.0
5,546.2,10.0,100,14.0,7.0,546.0,1.0,-0.005470249059274312
6,544.4,18.0,100,14.0,7.0,544.0,0.0,0.0
7,541.5,28.0,100,14.0,7.0,542.0,2.0,0.0
8,540.7,28.0,100,14.0,6.0,540.0,8.0,0.06177873603318303
9,538.5,47.0,100,14.0,7.0,536.0,57.0,0.0
10,534.9,44.0,100,14.0,7.0,534.0,28.0,0.0
11,531.3,74.0,99,14.0,7.0,530.0,67.0,0.19486428520322893
12,531.1,36.0,99,14.0,7.0,533.0,0.0,0.0
13,530.3,55.0,99,14.0,7.0,530.0,42.0,0.0
14,529.0,62.0,99,14.0,7.0,528.0,53.0,0.22993493253896494
15,529.8,50.0,99,14.0,7.0,530.0,33.0,0.0
16,529.4,51.0,99,14.0,7.0,529.0,41.0,0.0
17,530.9,30.0,99,14.0,7.0,531.0,18.0,0.34650388409609434
18,529.2,53.0,99,14.0,7.0,529.0,42.0,0.0
19,528.9,62.0,99,14.0,7.0,528.0,54.0,0.0
20,531.5,24.0,99,14.0,7.0,531.0,20.0,0.35241301888232085
21,528.3,73.0,98,14.0,7.0,527.0,62.0,0.0
22,527.9,68.0,98,14.0,7.0,527.0,58.0,0.0
23,529.6,45.0,98,14.0,7.0,529.0,36.0,0.34334725367036006
24,526.0,98.0,98,14.0,7.0,525.0,97.0,0.0
25,528.9,45.0,98,14.0,7.0,528.0,41.0,0.0
26,526.1,109.0,98,14.0,7.0,529.0,35.0,0.31099669783644396
27,524.5,122.0,98,14.0,7.0,524.0,124.0,0.0
28,529.4,43.0,98,14.0,7.0,531.0,2.0,0.0
29,525.3,125.0,98,14.0,7.0,523.0,127.0,0.2771070464529735
30,528.4,62.0,98,14.0,7.0,528.0,54.0,0.0
31,533.1,0.0,97,14.0,7.0,533.0,-12.0,0.0
32,535.7,-18.0,97,14.0,7.0,535.0,-30.0,0.3112655441908643
33,533.8,12.0,97,14.0,7.0,533.0,0.0,0.0
34,534.0,13.0,97,14.0,7.0,533.0,0.0,0.0
35,534.2,12.0,97,14.0,7.0,534.0,0.0,0.009540139094452168
36,534.3,13.0,97,14.0,7.0,534.0,0.0,0.0
37,534.5,12.0,97,14.0,7.0,534.0,0.0,0.0
38,534.6,12.0,97,14.0,7.0,534.0,0.0,0.0107027987648041
39,534.7,12.0,97,14.0,7.0,534.0,0.0,0.0
40,534.7,12.0,97,14.0,7.0,534.0,0.0,0.0
41,534.8,12.0,97,14.0,7.0,534.0,0.0,0.007244875115763985
42,534.9,12.0,97,14.0,7.0,534.0,0.0,0.0
43,534.9,12.0,97,14.0,7.0,534.0,0.0,0.0
44,534.9,12.0,97,14.0,7.0,534.0,0.0,0.006661139324414875
45,535.0,12.0,97,14.0,7.0,535.0,0.0,0.0
46,535.0,12.0,97,14.0,7.0,535.0,0.0,0.0
47,535.0,12.0,97,14.0,7.0,534.0,0.0,0.006382228010749252
48,535.1,12.0,97,14.0,7.0,535.0,0.0,0.0
49,535.1,12.0,97,14.0,7.0,535.0,0.0,0.0
50,535.2,12.0,97,14.0,7.0,535.0,0.0,0.006382228010749252
51,535.2,12.0,97,14.0,7.0,535.0,0.0,0.0
52,535.2,12.0,97,14.0,7.0,535.0,0.0,0.0
53,535.2,12.0,97,14.0,7.0,535.0,0.0,0.006382228010749252
54,535.2,12.0,97,14.0,7.0,535.0,0.0,0.0
55,535.3,12.0,97,14.0,8.0,535.0,0.0,0.0
