,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,538.5,0.0,71,31.0,29.0,541.0,0.0,0.0
1,533.3,117.0,71,31.0,29.0,535.0,9.0,0.0
2,536.4,-5.0,71,31.0,29.0,539.0,-13.0,0.181162596758698
3,532.7,73.0,71,31.0,29.0,535.0,40.0,0.0
4,535.9,79.0,71,31.0,29.0,536.0,89.0,0.0
5,533.6,47.0,71,31.0,29.0,536.0,30.0,0.3155310941433883
6,533.1,71.0,71,31.0,29.0,535.0,55.0,0.0
7,534.3,52.0,71,31.0,29.0,535.0,42.0,0.0
8,535.1,-2.0,71,31.0,29.0,538.0,-17.0,0.3284051737134764
9,534.8,-4.0,71,31.0,29.0,538.0,-17.0,0.0
10,535.1,-9.0,71,31.0,29.0,538.0,-14.0,0.0
11,528.9,156.0,71,31.0,29.0,530.0,37.0,0.29158644328767513
12,531.9,23.0,71,31.0,29.0,536.0,-13.0,0.0
13,534.9,-5.0,71,31.0,29.0,538.0,-16.0,0.0
14,531.4,88.0,70,31.0,29.0,533.0,54.0,0.296262386167611
15,535.6,-5.0,70,31.0,29.0,538.0,-15.0,0.0
16,531.7,65.0,70,31.0,29.0,536.0,-2.0,0.0
17,535.5,-6.0,70,31.0,29.0,538.0,-15.0,0.31665510073431485
18,536.8,1.0,70,31.0,29.0,539.0,0.0,0.0
19,535.0,-9.0,70,31.0,29.0,539.0,-47.0,0.0
20,536.0,20.0,70,31.0,29.0,536.0,62.0,0.15353061072215096
21,533.9,-10.0,70,31.0,29.0,537.0,-14.0,0.0
22,534.2,47.0,70,31.0,29.0,538.0,6.0,0.0
23,530.5,92.0,70,31.0,29.0,531.0,89.0,0.2681880726808895
24,531.6,110.0,70,31.0,29.0,533.0,100.0,0.0
25,531.1,43.0,70,31.0,29.0,533.0,25.0,0.0
26,533.3,-5.0,70,31.0,29.0,536.0,-16.0,0.2963635814040153
27,534.7,-33.0,70,31.0,29.0,541.0,-3.0,0.0
28,533.8,55.0,70,31.0,29.0,535.0,68.0,0.0
29,529.1,99.0,70,31.0,29.0,533.0,41.0,0.27157924775702613
30,530.6,61.0,70,31.0,29.0,532.0,63.0,0.0
31,534.1,-10.0,70,31.0,29.0,537.0,-14.0,0.0
32,532.2,29.0,70,31.0,29.0,534.0,17.0,0.29798512884041045
33,534.3,-9.0,70,31.0,29.0,537.0,-14.0,0.0
34,539.3,-111.0,70,31.0,29.0,542.0,-2.0,0.0
35,538.7,-116.0,70,31.0,29.0,542.0,-19.0,0.304054001880023
36,535.9,3.0,70,31.0,29.0,539.0,-21.0,0.0
37,535.4,6.0,70,31.0,29.0,538.0,6.0,0.0
38,535.4,1.0,70,31.0,29.0,538.0,0.0,0.13409942771153693
39,533.2,58.0,70,31.0,29.0,535.0,46.0,0.0
40,535.2,1.0,70,31.0,29.0,538.0,0.0,0.0
41,535.4,0.0,70,31.0,29.0,538.0,0.0,0.16188405300540043
42,535.5,0.0,70,31.0,29.0,538.0,0.0,0.0
43,535.6,0.0,70,31.0,29.0,538.0,0.0,0.0
44,535.6,0.0,70,31.0,29.0,538.0,0.0,0.004676199620546486
45,535.7,0.0,70,31.0,29.0,538.0,0.0,0.0
46,535.8,0.0,70,31.0,29.0,538.0,0.0,0.0
47,535.8,0.0,70,31.0,29.0,538.0,0.0,0.004676199620546486
48,535.8,0.0,70,31.0,29.0,538.0,0.0,0.0
49,535.9,0.0,70,31.0,29.0,538.0,0.0,0.0
50,535.9,0.0,70,31.0,29.0,538.0,0.0,0.004676199620546486
51,536.0,0.0,70,31.0,29.0,538.0,0.0,0.0
52,536.0,0.0,70,31.0,29.0,539.0,0.0,0.0
53,536.0,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
54,536.0,0.0,70,31.0,29.0,539.0,0.0,0.0
55,536.1,0.0,70,31.0,29.0,539.0,0.0,0.0
56,536.1,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
57,536.1,0.0,70,31.0,29.0,539.0,0.0,0.0
58,536.1,0.0,70,31.0,29.0,539.0,0.0,0.0
59,536.1,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
60,536.2,0.0,70,31.0,29.0,539.0,0.0,0.0
61,536.2,0.0,70,31.0,29.0,539.0,0.0,0.0
62,536.2,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
63,536.2,0.0,70,31.0,29.0,539.0,0.0,0.0
64,536.3,0.0,70,31.0,29.0,539.0,0.0,0.0
65,536.3,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
66,536.3,0.0,70,31.0,29.0,539.0,0.0,0.0
67,536.3,0.0,70,31.0,29.0,539.0,0.0,0.0
68,536.3,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
69,536.3,0.0,70,31.0,29.0,539.0,0.0,0.0
70,536.3,0.0,70,31.0,29.0,539.0,0.0,0.0
71,536.3,0.0,70,31.0,29.0,539.0,0.0,0.004422521495046881
72,536.4,0.0,70,31.0,29.0,539.0,0.0,0.0
73,536.4,0.0,70,31.0,29.0,539.0,0.0,0.0
74,536.4,0.0,70,31.0,29.0,539.0,0.0,0.00443432728713194
75,536.4,0.0,70,31.0,29.0,539.0,0.0,0.0
76,536.4,0.0,70,31.0,29.0,539.0,0.0,0.0
77,536.4,0.0,70,31.0,29.0,539.0,0.0,0.00443432728713194
78,536.4,1.0,70,31.0,29.0,539.0,0.0,0.0
79,536.4,1.0,70,31.0,29.0,539.0,0.0,0.0
80,536.4,1.0,70,31.0,29.0,539.0,0.0,0.00443432728713194
81,536.4,1.0,70,31.0,29.0,539.0,0.0,0.0
82,536.4,1.0,70,31.0,29.0,539.0,0.0,0.0
83,536.4,1.0,70,31.0,29.0,539.0,0.0,0.00443432728713194
