,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,542.1,9.0,88,25.0,17.0,0.0,0.0,0.0
1,541.6,0.0,88,25.0,17.0,0.0,0.0,0.0
2,541.1,0.0,88,25.0,17.0,0.0,0.0,0.002945457218433464
3,540.6,3.0,88,25.0,17.0,541.0,1.0,0.0
4,539.4,19.0,88,25.0,17.0,539.0,13.0,0.0
5,539.8,2.0,88,25.0,17.0,540.0,0.0,0.07661882330787174
6,533.6,113.0,88,25.0,17.0,534.0,83.0,0.0
7,536.6,38.0,88,25.0,17.0,536.0,33.0,0.0
8,538.6,25.0,88,25.0,17.0,536.0,65.0,0.27650572025302267
9,535.5,66.0,88,25.0,17.0,535.0,57.0,0.0
10,535.5,47.0,88,25.0,17.0,535.0,43.0,0.0
11,535.3,44.0,88,26.0,18.0,535.0,43.0,0.2612041321262405
12,537.6,-11.0,88,26.0,18.0,538.0,-13.0,0.0
13,538.5,-4.0,88,26.0,18.0,539.0,-4.0,0.0
14,531.0,165.0,88,26.0,18.0,529.0,194.0,0.2631271410709437
15,532.0,126.0,88,26.0,18.0,531.0,145.0,0.0
16,534.7,47.0,88,26.0,18.0,535.0,46.0,0.0
17,537.8,-10.0,88,26.0,18.0,540.0,-63.0,0.2970347290375519
18,538.4,3.0,88,26.0,18.0,538.0,0.0,0.0
19,533.2,99.0,88,26.0,18.0,533.0,92.0,0.0
20,537.2,-2.0,88,26.0,18.0,537.0,-4.0,0.14643213389241796
21,538.4,2.0,88,26.0,18.0,539.0,-25.0,0.0
22,537.2,31.0,88,26.0,18.0,536.0,43.0,0.0
23,532.0,89.0,87,26.0,18.0,531.0,118.0,0.2093421501733384
24,534.8,40.0,87,26.0,18.0,535.0,34.0,0.0
25,525.4,231.0,87,26.0,18.0,524.0,262.0,0.0
26,537.1,-9.0,87,26.0,18.0,537.0,-11.0,0.28062561174240314
27,536.7,31.0,87,26.0,18.0,536.0,34.0,0.0
28,536.6,2.0,87,26.0,18.0,537.0,0.0,0.0
29,538.1,1.0,87,26.0,18.0,538.0,0.0,0.15184123569433988
30,537.8,3.0,87,26.0,18.0,538.0,0.0,0.0
31,527.9,169.0,87,26.0,18.0,526.0,196.0,0.0
32,534.2,31.0,87,26.0,18.0,535.0,24.0,0.15175712209492315
33,532.9,46.0,87,26.0,18.0,533.0,53.0,0.0
34,534.4,26.0,87,26.0,18.0,534.0,31.0,0.0
35,541.7,-103.0,87,26.0,18.0,542.0,-100.0,0.34063694358114954
36,525.6,210.0,87,26.0,18.0,526.0,195.0,0.0
37,525.9,218.0,86,27.0,18.0,524.0,250.0,0.0
38,533.5,22.0,86,27.0,18.0,535.0,6.0,0.27221130706778596
39,534.0,32.0,86,27.0,18.0,534.0,41.0,0.0
40,536.5,-10.0,86,27.0,18.0,537.0,-9.0,0.0
41,527.0,188.0,86,27.0,18.0,527.0,197.0,0.3095473403996147
42,529.6,135.0,86,27.0,18.0,529.0,160.0,0.0
43,533.5,46.0,86,27.0,18.0,533.0,58.0,0.0
44,536.9,-11.0,86,27.0,18.0,537.0,-8.0,0.2972526669165048
45,542.1,-94.0,86,27.0,18.0,542.0,-91.0,0.0
46,538.1,3.0,86,27.0,18.0,538.0,0.0,0.0
47,533.9,83.0,86,27.0,18.0,533.0,92.0,0.1613085081891104
48,533.3,45.0,86,27.0,18.0,533.0,48.0,0.0
49,536.1,-12.0,86,27.0,18.0,535.0,17.0,0.0
50,535.7,-13.0,86,27.0,18.0,536.0,-6.0,0.3420133400013135
51,540.0,-48.0,86,27.0,18.0,540.0,-48.0,0.0
52,527.9,149.0,86,27.0,18.0,529.0,116.0,0.0
53,533.4,33.0,85,27.0,18.0,534.0,23.0,0.24572100380900536
54,536.5,36.0,85,27.0,18.0,536.0,38.0,0.0
55,533.7,56.0,85,27.0,18.0,533.0,46.0,0.0
56,536.0,13.0,85,27.0,18.0,536.0,-2.0,0.2322542323402267
57,537.3,-5.0,85,27.0,18.0,537.0,-4.0,0.0
58,537.2,3.0,85,27.0,18.0,537.0,0.0,0.0
59,537.3,3.0,85,27.0,18.0,537.0,0.0,0.1350601840510552
60,538.9,-60.0,85,27.0,18.0,540.0,-64.0,0.0
61,537.0,3.0,85,27.0,18.0,537.0,0.0,0.0
62,533.5,75.0,85,27.0,18.0,534.0,51.0,0.14590459678570467
63,535.9,23.0,85,27.0,18.0,536.0,21.0,0.0
64,535.4,26.0,85,27.0,18.0,537.0,3.0,0.0
65,535.7,36.0,85,27.0,18.0,537.0,2.0,0.2574888011643972
66,535.7,33.0,85,27.0,18.0,536.0,23.0,0.0
67,537.4,3.0,85,27.0,18.0,537.0,0.0,0.0
68,530.7,54.0,85,27.0,18.0,531.0,53.0,0.221278283848778
69,535.6,-12.0,85,27.0,18.0,535.0,16.0,0.0
70,527.8,187.0,85,27.0,18.0,527.0,209.0,0.0
71,535.2,-12.0,85,27.0,18.0,535.0,-2.0,0.3171928642487799
72,532.9,56.0,85,27.0,18.0,536.0,0.0,0.0
73,537.0,-9.0,85,27.0,18.0,537.0,-12.0,0.0
74,536.9,23.0,85,27.0,18.0,536.0,27.0,0.2113134343260361
75,526.9,183.0,85,27.0,18.0,526.0,203.0,0.0
76,533.3,70.0,85,27.0,18.0,533.0,74.0,0.0
77,541.3,-135.0,85,27.0,18.0,542.0,-139.0,0.3046757177989667
78,537.1,3.0,85,27.0,18.0,537.0,0.0,0.0
79,533.5,75.0,85,27.0,18.0,533.0,74.0,0.0
