,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,556.3,0.0,100.0,22.0,17.0,556.0,0.0,0.0
1,554.8,14.0,100.0,22.0,17.0,555.0,1.0,0.0
2,552.7,13.0,100.0,22.0,17.0,552.0,4.0,0.004867635829789409
3,552.4,11.0,100.0,22.0,17.0,552.0,0.0,0.0
4,552.3,0.0,100.0,22.0,17.0,552.0,0.0,0.0
5,552.5,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
6,552.5,0.0,100.0,22.0,17.0,552.0,0.0,0.0
7,552.5,0.0,100.0,22.0,17.0,552.0,0.0,0.0
8,552.4,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
9,552.4,0.0,100.0,22.0,17.0,552.0,0.0,0.0
10,552.4,0.0,100.0,22.0,17.0,552.0,0.0,0.0
11,552.3,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
12,552.3,0.0,100.0,22.0,17.0,552.0,0.0,0.0
13,552.3,0.0,100.0,22.0,17.0,552.0,0.0,0.0
14,552.2,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
15,552.2,0.0,100.0,22.0,17.0,552.0,0.0,0.0
16,552.1,0.0,100.0,22.0,17.0,552.0,0.0,0.0
17,552.1,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
18,552.1,0.0,100.0,22.0,17.0,552.0,0.0,0.0
19,552.0,0.0,100.0,22.0,17.0,552.0,0.0,0.0
20,552.0,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
21,551.9,0.0,100.0,22.0,17.0,552.0,0.0,0.0
22,551.9,0.0,100.0,22.0,17.0,552.0,0.0,0.0
23,551.9,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
24,551.8,0.0,100.0,22.0,17.0,552.0,0.0,0.0
25,551.8,0.0,100.0,22.0,17.0,552.0,0.0,0.0
26,551.7,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
27,551.7,0.0,100.0,22.0,17.0,552.0,0.0,0.0
28,551.7,0.0,100.0,22.0,17.0,552.0,0.0,0.0
29,551.6,0.0,100.0,22.0,17.0,552.0,0.0,-0.017260589043891012
30,551.6,0.0,100.0,22.0,17.0,552.0,0.0,0.0
31,551.5,0.0,100.0,22.0,17.0,552.0,0.0,0.0
32,551.5,0.0,100.0,22.0,17.0,551.0,0.0,-0.017260589043891012
33,551.5,0.0,100.0,22.0,17.0,551.0,0.0,0.0
34,551.4,0.0,100.0,22.0,17.0,551.0,0.0,0.0
35,551.4,0.0,100.0,22.0,17.0,551.0,0.0,-0.017260589043891012
36,551.4,0.0,100.0,22.0,17.0,551.0,0.0,0.0
37,551.3,0.0,100.0,22.0,17.0,551.0,0.0,0.0
38,551.3,0.0,100.0,22.0,17.0,551.0,0.0,-0.017260589043891012
39,551.2,0.0,100.0,22.0,17.0,551.0,0.0,0.0
40,551.2,0.0,100.0,22.0,17.0,551.0,0.0,0.0
41,551.2,0.0,100.0,22.0,17.0,551.0,0.0,-0.017260589043891012
42,551.2,0.0,100.0,22.0,17.0,551.0,0.0,0.0
43,548.8,35.0,100.0,22.0,17.0,549.0,31.0,0.0
44,549.7,2.0,100.0,22.0,17.0,550.0,0.0,0.11033992795939004
45,545.5,34.0,100.0,22.0,17.0,545.0,29.0,0.0
46,544.2,23.0,100.0,22.0,17.0,544.0,19.0,0.0
47,541.7,34.0,100.0,22.0,17.0,542.0,30.0,0.17953664984395637
48,543.7,0.0,100.0,22.0,17.0,544.0,0.0,0.0
49,543.8,2.0,100.0,22.0,17.0,544.0,0.0,0.0
50,540.6,61.0,100.0,22.0,17.0,540.0,67.0,0.026579978539687243
51,537.5,46.0,99.0,22.0,17.0,537.0,41.0,0.0
52,536.6,43.0,99.0,22.0,17.0,536.0,46.0,0.0
53,536.2,40.0,99.0,22.0,17.0,536.0,37.0,0.201419202137429
54,535.4,33.0,99.0,22.0,17.0,536.0,19.0,0.0
55,537.8,0.0,99.0,22.0,17.0,538.0,0.0,0.0
56,536.1,15.0,99.0,22.0,17.0,536.0,18.0,0.20348757312078464
57,537.4,0.0,99.0,22.0,17.0,537.0,0.0,0.0
58,535.8,21.0,99.0,22.0,17.0,535.0,27.0,0.0
59,536.9,0.0,99.0,22.0,17.0,537.0,0.0,0.07298205594040727
60,527.2,174.0,99.0,22.0,17.0,526.0,190.0,0.0
61,532.0,52.0,99.0,22.0,17.0,532.0,62.0,0.0
62,533.0,41.0,99.0,22.0,17.0,533.0,50.0,0.30996217593948866
63,535.0,1.0,99.0,22.0,17.0,535.0,0.0,0.0
64,535.6,0.0,99.0,22.0,17.0,536.0,0.0,0.0
65,532.3,61.0,99.0,22.0,17.0,532.0,64.0,0.06168292442228823
66,535.2,0.0,99.0,22.0,17.0,535.0,0.0,0.0
67,535.8,0.0,99.0,22.0,17.0,536.0,0.0,0.0
68,536.0,0.0,99.0,22.0,17.0,536.0,0.0,0.012682727333462158
69,536.2,8.0,99.0,22.0,17.0,536.0,0.0,0.0
70,536.2,17.0,99.0,22.0,17.0,536.0,0.0,0.0
71,536.3,0.0,99.0,22.0,17.0,536.0,0.0,0.01163381847719862
72,536.8,2.0,99.0,22.0,17.0,537.0,0.0,0.0
73,537.0,2.0,99.0,22.0,17.0,537.0,0.0,0.0
74,537.1,2.0,99.0,22.0,17.0,537.0,0.0,0.0073421615172163225
75,537.3,2.0,99.0,22.0,17.0,537.0,0.0,0.0
76,537.3,2.0,99.0,22.0,17.0,537.0,0.0,0.0
77,537.1,9.0,99.0,22.0,17.0,537.0,5.0,0.014512189564001828
78,536.8,7.0,98.0,22.0,17.0,537.0,1.0,0.0
79,536.6,10.0,98.0,22.0,17.0,537.0,0.0,0.0
80,536.4,17.0,98.0,22.0,17.0,536.0,9.0,0.04520994538851006
81,536.3,18.0,98.0,22.0,17.0,536.0,13.0,0.0
82,536.5,11.0,98.0,22.0,17.0,536.0,8.0,0.0
83,537.0,1.0,98.0,22.0,17.0,537.0,0.0,0.14609150240252453
84,536.5,14.0,98.0,22.0,17.0,537.0,3.0,0.0
85,537.2,3.0,98.0,22.0,17.0,537.0,0.0,0.0
86,536.6,13.0,98.0,22.0,17.0,537.0,0.0,0.08193699475527882
87,537.4,2.0,98.0,22.0,17.0,537.0,0.0,0.0
88,537.5,2.0,98.0,22.0,17.0,537.0,0.0,0.0
89,537.5,4.0,98.0,22.0,17.0,537.0,2.0,0.006595123594044655
90,536.7,14.0,98.0,22.0,17.0,537.0,10.0,0.0
91,537.5,2.0,98.0,22.0,17.0,537.0,0.0,0.0
92,537.4,2.0,98.0,22.0,17.0,538.0,0.0,0.10394945387066638
93,537.5,2.0,98.0,22.0,17.0,537.0,0.0,0.0
94,536.2,22.0,98.0,22.0,17.0,536.0,17.0,0.0
95,533.9,73.0,98.0,22.0,17.0,533.0,79.0,0.10026871372597605
96,536.2,0.0,98.0,22.0,17.0,536.0,0.0,0.0
97,531.6,92.0,98.0,22.0,17.0,531.0,99.0,0.0
98,534.7,21.0,98.0,22.0,17.0,534.0,21.0,0.1938732013361886
99,533.8,37.0,98.0,22.0,17.0,534.0,32.0,0.0
100,534.3,30.0,98.0,22.0,17.0,534.0,28.0,0.0
101,535.9,0.0,98.0,22.0,17.0,536.0,0.0,0.26662425265178574
102,536.2,4.0,98.0,22.0,17.0,536.0,0.0,0.0
103,530.4,64.0,98.0,22.0,17.0,534.0,-1.0,0.0
104,531.8,53.0,98.0,22.0,17.0,531.0,59.0,0.15232493406145134
