,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,546.9,2.0,100,19.0,13.0,551.0,0.0,0.0
1,546.7,2.0,100,19.0,13.0,551.0,0.0,0.0
2,546.5,2.0,100,19.0,13.0,550.0,0.0,-0.01677770505083395
3,546.4,2.0,100,19.0,13.0,550.0,0.0,0.0
4,546.2,2.0,100,19.0,13.0,550.0,0.0,0.0
5,546.1,2.0,100,19.0,13.0,550.0,0.0,-0.01677770505083395
6,546.0,2.0,100,19.0,13.0,550.0,0.0,0.0
7,545.8,2.0,100,19.0,13.0,550.0,0.0,0.0
8,545.7,2.0,100,19.0,13.0,549.0,0.0,-0.013157712889242053
9,545.6,2.0,100,19.0,13.0,549.0,0.0,0.0
10,545.4,2.0,100,19.0,13.0,549.0,0.0,0.0
11,545.3,2.0,100,19.0,13.0,549.0,0.0,-0.013157712889242053
12,545.2,2.0,100,19.0,13.0,549.0,0.0,0.0
13,545.1,2.0,100,19.0,13.0,549.0,0.0,0.0
14,545.0,2.0,100,19.0,13.0,549.0,0.0,-0.013157712889242053
15,544.9,2.0,100,19.0,13.0,549.0,0.0,0.0
16,544.8,2.0,100,19.0,13.0,548.0,0.0,0.0
17,544.6,2.0,100,19.0,13.0,548.0,0.0,-0.013157712889242053
18,544.6,2.0,100,19.0,13.0,548.0,0.0,0.0
19,544.4,2.0,100,19.0,13.0,548.0,0.0,0.0
20,544.4,2.0,100,19.0,13.0,548.0,0.0,-0.013157712889242053
21,544.2,2.0,100,19.0,13.0,548.0,0.0,0.0
22,544.2,2.0,100,19.0,13.0,548.0,0.0,0.0
23,544.1,2.0,100,19.0,13.0,548.0,0.0,-0.013157712889242053
24,544.0,1.0,100,19.0,13.0,548.0,0.0,0.0
25,542.4,17.0,100,19.0,13.0,545.0,7.0,0.0
26,542.4,4.0,100,19.0,13.0,546.0,0.0,0.03865568449412528
27,540.6,32.0,100,19.0,13.0,543.0,25.0,0.0
28,532.3,96.0,100,19.0,13.0,535.0,75.0,0.0
29,538.7,3.0,100,19.0,13.0,542.0,0.0,0.14593807460734182
30,539.2,3.0,100,19.0,13.0,543.0,0.0,0.0
31,538.6,16.0,99,19.0,13.0,542.0,0.0,0.0
32,538.4,13.0,99,19.0,13.0,542.0,0.0,0.002134624158292765
33,524.3,168.0,99,19.0,13.0,526.0,21.0,0.0
34,527.5,84.0,99,19.0,13.0,530.0,68.0,0.0
