,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,540.2,0.0,100.0,25.0,20.0,543.0,0.0,0.0
1,540.1,0.0,100.0,25.0,20.0,543.0,0.0,0.0
2,540.1,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
3,540.1,0.0,100.0,25.0,20.0,544.0,0.0,0.0
4,540.1,0.0,100.0,25.0,20.0,544.0,0.0,0.0
5,540.1,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
6,540.0,0.0,100.0,25.0,20.0,544.0,0.0,0.0
7,540.0,0.0,100.0,25.0,20.0,544.0,0.0,0.0
8,540.0,0.0,100.0,25.0,20.0,544.0,0.0,0.0029532160008052784
9,540.0,0.0,100.0,25.0,20.0,544.0,0.0,0.0
10,540.0,0.0,100.0,25.0,20.0,543.0,0.0,0.0
11,540.0,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
12,540.0,0.0,100.0,25.0,20.0,544.0,0.0,0.0
13,540.0,0.0,100.0,25.0,20.0,544.0,0.0,0.0
14,540.0,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
15,539.9,0.0,100.0,25.0,20.0,544.0,0.0,0.0
16,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
17,539.9,0.0,100.0,25.0,20.0,544.0,0.0,0.0029532160008052784
18,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
19,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
20,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
21,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
22,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
23,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
24,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
25,539.9,0.0,100.0,25.0,20.0,543.0,0.0,0.0
26,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
27,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
28,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
29,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
30,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
31,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
32,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
33,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
34,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
35,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
36,539.8,0.0,100.0,25.0,20.0,543.0,0.0,0.0
37,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
38,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
39,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
40,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
41,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
42,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
43,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
44,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
45,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
46,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
47,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0029532160008052784
48,539.7,0.0,100.0,25.0,20.0,543.0,0.0,0.0
49,539.4,3.0,100.0,25.0,20.0,543.0,0.0,0.0
50,538.4,19.0,100.0,25.0,20.0,542.0,13.0,0.0205376146056013
51,538.9,2.0,100.0,25.0,20.0,542.0,0.0,0.0
52,535.2,74.0,100.0,25.0,20.0,538.0,69.0,0.0
53,536.6,0.0,100.0,25.0,20.0,540.0,0.0,0.1148976440538616
54,537.1,2.0,100.0,25.0,20.0,541.0,0.0,0.0
55,529.2,127.0,99.0,25.0,20.0,531.0,3.0,0.0
56,530.5,76.0,99.0,25.0,20.0,533.0,57.0,0.13775903468959735
57,535.0,-1.0,99.0,25.0,20.0,538.0,0.0,0.0
58,535.5,2.0,99.0,25.0,20.0,539.0,0.0,0.0
59,528.7,143.0,99.0,25.0,20.0,531.0,22.0,0.10573159917441743
60,534.5,0.0,99.0,25.0,20.0,538.0,0.0,0.0
61,533.4,35.0,99.0,25.0,20.0,536.0,26.0,0.0
62,533.4,39.0,98.0,25.0,20.0,537.0,29.0,0.20425511549909597
63,535.5,0.0,98.0,25.0,20.0,539.0,0.0,0.0
64,535.8,0.0,98.0,25.0,20.0,539.0,0.0,0.0
65,533.8,40.0,98.0,25.0,20.0,537.0,31.0,0.07272538122939308
66,535.9,6.0,98.0,25.0,20.0,538.0,21.0,0.0
67,532.8,57.0,98.0,25.0,20.0,536.0,46.0,0.0
68,533.5,37.0,98.0,25.0,20.0,537.0,28.0,0.27863221000828214
69,535.6,0.0,98.0,25.0,20.0,539.0,0.0,0.0
70,532.3,64.0,98.0,25.0,20.0,535.0,50.0,0.0
71,533.3,39.0,98.0,25.0,20.0,537.0,26.0,0.21293476336992317
72,535.9,-1.0,98.0,25.0,20.0,539.0,0.0,0.0
73,535.9,8.0,98.0,25.0,20.0,539.0,0.0,0.0
74,528.4,117.0,98.0,25.0,20.0,531.0,104.0,0.0985319460182757
75,534.7,9.0,98.0,25.0,20.0,538.0,0.0,0.0
76,535.3,14.0,98.0,25.0,20.0,539.0,0.0,0.0
77,535.6,14.0,98.0,25.0,20.0,539.0,0.0,0.021939383140216057
78,535.8,6.0,98.0,25.0,20.0,539.0,0.0,0.0
79,536.4,1.0,98.0,25.0,20.0,540.0,0.0,0.0
80,532.0,108.0,98.0,25.0,20.0,534.0,105.0,0.06158420636664559
81,529.6,105.0,98.0,25.0,20.0,532.0,90.0,0.0
82,532.9,18.0,98.0,25.0,20.0,538.0,-16.0,0.0
83,532.4,55.0,98.0,25.0,20.0,535.0,41.0,0.3277537380746012
84,533.7,34.0,98.0,25.0,20.0,537.0,27.0,0.0
85,539.3,-64.0,98.0,25.0,20.0,543.0,-69.0,0.0
86,536.9,1.0,98.0,25.0,20.0,540.0,0.0,0.22407966948418798
87,536.9,1.0,98.0,25.0,20.0,540.0,0.0,0.0
88,537.0,1.0,98.0,25.0,20.0,541.0,0.0,0.0
89,537.1,1.0,98.0,25.0,20.0,541.0,0.0,0.007490446197769607
90,537.2,1.0,98.0,25.0,20.0,541.0,0.0,0.0
91,537.2,1.0,98.0,25.0,20.0,541.0,0.0,0.0
92,537.3,1.0,98.0,25.0,20.0,541.0,0.0,0.0039531477622748445
93,537.3,1.0,98.0,25.0,20.0,541.0,0.0,0.0
94,537.4,1.0,98.0,25.0,20.0,541.0,0.0,0.0
95,533.7,82.0,98.0,25.0,20.0,536.0,80.0,0.03524762173900003
96,530.7,98.0,98.0,25.0,20.0,533.0,87.0,0.0
97,536.0,-15.0,97.0,25.0,20.0,539.0,-16.0,0.0
98,539.9,-73.0,97.0,25.0,20.0,544.0,-77.0,0.3341671999682783
