,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,536.0,2.0,89.0,18.0,15.0,534.0,0.0,0.0
1,530.7,55.0,89.0,18.0,15.0,531.0,23.0,0.0
2,533.8,-11.0,89.0,18.0,15.0,530.0,35.0,0.1669138779978403
3,534.4,19.0,89.0,18.0,15.0,533.0,-1.0,0.0
4,525.9,90.0,89.0,18.0,15.0,523.0,139.0,0.0
5,542.0,-132.0,89.0,18.0,16.0,541.0,-126.0,0.2711782759225522
6,535.5,13.0,89.0,18.0,16.0,533.0,0.0,0.0
7,521.2,199.0,89.0,18.0,16.0,517.0,224.0,0.0
8,521.7,162.0,88.0,18.0,16.0,518.0,208.0,0.15529047494111806
9,532.1,-17.0,88.0,18.0,16.0,530.0,9.0,0.0
10,540.0,-82.0,88.0,18.0,16.0,538.0,-77.0,0.0
11,525.6,133.0,88.0,18.0,16.0,523.0,139.0,0.3011281852402678
12,535.3,1.0,88.0,18.0,16.0,533.0,0.0,0.0
13,532.6,49.0,88.0,18.0,16.0,529.0,72.0,0.0
14,536.3,-80.0,88.0,18.0,16.0,538.0,-117.0,0.16043706522556764
15,521.2,213.0,88.0,18.0,16.0,516.0,245.0,0.0
16,539.9,-128.0,88.0,18.0,16.0,539.0,-123.0,0.0
17,534.4,17.0,88.0,18.0,16.0,519.0,240.0,0.27901582624627563
18,541.4,-147.0,88.0,18.0,16.0,540.0,-148.0,0.0
19,535.0,4.0,88.0,18.0,16.0,533.0,3.0,0.0
20,523.9,165.0,88.0,18.0,16.0,520.0,189.0,0.21554332292326725
21,527.9,49.0,88.0,18.0,16.0,526.0,55.0,0.0
22,531.0,26.0,88.0,18.0,16.0,529.0,41.0,0.0
23,530.9,28.0,87.0,18.0,16.0,529.0,45.0,0.3652171591844027
24,530.2,39.0,87.0,18.0,16.0,528.0,55.0,0.0
25,526.0,109.0,87.0,18.0,16.0,522.0,166.0,0.0
26,530.2,30.0,87.0,18.0,16.0,528.0,53.0,0.31934827938499577
27,530.4,35.0,87.0,18.0,16.0,528.0,56.0,0.0
28,530.6,47.0,87.0,18.0,16.0,528.0,59.0,0.0
29,542.2,-114.0,87.0,18.0,16.0,540.0,-107.0,0.33825185952301834
30,535.6,0.0,87.0,18.0,16.0,533.0,0.0,0.0
31,535.2,17.0,87.0,18.0,16.0,532.0,17.0,0.0
32,527.6,99.0,87.0,18.0,16.0,525.0,97.0,0.1131809805519461
33,519.6,220.0,87.0,18.0,16.0,516.0,265.0,0.0
34,524.1,141.0,87.0,18.0,16.0,520.0,190.0,0.0
35,524.9,80.0,86.0,18.0,16.0,525.0,78.0,0.29128350107820705
36,527.7,40.0,86.0,18.0,16.0,526.0,88.0,0.0
37,529.1,52.0,86.0,18.0,16.0,525.0,117.0,0.0
38,528.9,44.0,86.0,18.0,16.0,527.0,81.0,0.3185290627414718
39,528.4,59.0,86.0,18.0,16.0,526.0,94.0,0.0
40,528.4,59.0,86.0,18.0,16.0,526.0,93.0,0.0
