,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,553.6,0.0,100,21.0,13.0,558.0,0.0,0.0
1,552.4,12.0,100,21.0,13.0,557.0,0.0,0.0
2,551.5,14.0,100,21.0,13.0,556.0,0.0,-0.020987093556391095
3,550.9,1.0,100,21.0,13.0,555.0,0.0,0.0
4,550.6,1.0,100,21.0,13.0,555.0,0.0,0.0
5,550.6,2.0,100,21.0,13.0,555.0,0.0,-0.01830060780844841
6,550.5,1.0,100,21.0,13.0,555.0,0.0,0.0
7,550.4,2.0,100,21.0,13.0,555.0,0.0,0.0
8,549.8,7.0,100,21.0,13.0,554.0,2.0,-0.01241890551744023
9,548.0,16.0,100,21.0,13.0,552.0,8.0,0.0
10,548.1,5.0,100,21.0,13.0,552.0,0.0,0.0
11,547.4,3.0,100,21.0,13.0,552.0,0.0,0.03597604676188113
12,547.3,3.0,100,21.0,13.0,552.0,0.0,0.0
13,543.2,47.0,100,21.0,13.0,547.0,38.0,0.0
14,542.6,3.0,100,21.0,13.0,547.0,0.0,0.09539282209375852
15,543.0,3.0,99,21.0,13.0,547.0,0.0,0.0
16,537.0,79.0,99,21.0,13.0,541.0,66.0,0.0
17,535.4,48.0,99,21.0,13.0,539.0,34.0,0.13054540860204192
18,535.3,41.0,99,21.0,13.0,539.0,29.0,0.0
19,533.8,56.0,99,21.0,13.0,538.0,42.0,0.0
20,535.0,23.0,99,21.0,13.0,539.0,17.0,0.25904410234985986
21,536.5,3.0,99,21.0,13.0,541.0,0.0,0.0
22,530.5,104.0,99,21.0,13.0,534.0,87.0,0.0
23,532.8,43.0,99,21.0,13.0,537.0,31.0,0.15321287376955553
24,535.3,1.0,99,21.0,13.0,540.0,0.0,0.0
25,531.6,75.0,99,21.0,13.0,535.0,61.0,0.0
26,533.0,34.0,99,21.0,13.0,537.0,23.0,0.16790747982938603
27,531.7,63.0,99,21.0,13.0,535.0,49.0,0.0
28,532.0,51.0,99,21.0,13.0,536.0,38.0,0.0
29,532.0,41.0,98,21.0,12.0,536.0,28.0,0.3394861288613408
30,531.6,63.0,98,21.0,12.0,535.0,43.0,0.0
31,531.0,69.0,98,21.0,12.0,535.0,45.0,0.0
