,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,555.8,0.0,100.0,23.0,19.0,556.0,0.0,0.0
1,555.7,0.0,100.0,23.0,19.0,556.0,0.0,0.0
2,555.6,0.0,100.0,23.0,19.0,556.0,0.0,-0.020121102664943716
3,555.6,0.0,100.0,23.0,19.0,556.0,0.0,0.0
4,555.5,0.0,100.0,23.0,19.0,556.0,0.0,0.0
5,555.4,0.0,100.0,23.0,19.0,555.0,0.0,-0.018234430374356504
6,555.4,0.0,100.0,23.0,19.0,555.0,0.0,0.0
7,555.3,0.0,100.0,23.0,19.0,555.0,0.0,0.0
8,555.2,0.0,100.0,23.0,19.0,555.0,0.0,-0.018234430374356504
9,555.2,0.0,100.0,23.0,19.0,555.0,0.0,0.0
10,555.1,0.0,100.0,23.0,19.0,555.0,0.0,0.0
11,555.1,0.0,100.0,23.0,19.0,555.0,0.0,-0.018234430374356504
12,555.0,0.0,100.0,23.0,19.0,555.0,0.0,0.0
13,555.0,0.0,100.0,23.0,19.0,555.0,0.0,0.0
14,554.9,0.0,100.0,23.0,19.0,555.0,0.0,-0.018234430374356504
15,554.8,0.0,100.0,23.0,19.0,555.0,0.0,0.0
16,554.7,1.0,100.0,23.0,19.0,555.0,0.0,0.0
17,553.5,17.0,100.0,23.0,19.0,554.0,0.0,-0.023163495255329684
18,552.5,13.0,100.0,23.0,19.0,553.0,0.0,0.0
19,551.0,4.0,100.0,23.0,19.0,552.0,0.0,0.0
20,551.0,3.0,100.0,23.0,19.0,551.0,0.0,-0.013663008419376224
21,549.9,2.0,100.0,23.0,19.0,550.0,0.0,0.0
22,549.8,2.0,100.0,23.0,19.0,550.0,0.0,0.0
23,549.4,4.0,100.0,23.0,19.0,550.0,0.0,-0.016711527616742047
24,549.0,5.0,100.0,23.0,19.0,549.0,0.0,0.0
25,548.4,7.0,100.0,23.0,19.0,549.0,0.0,0.0
26,546.9,7.0,100.0,23.0,19.0,547.0,0.0,-0.013091535455150143
27,545.7,33.0,100.0,23.0,19.0,545.0,35.0,0.0
28,542.3,29.0,100.0,23.0,19.0,543.0,17.0,0.0
29,541.8,21.0,100.0,23.0,19.0,542.0,9.0,0.19053280718372914
30,539.5,47.0,99.0,23.0,19.0,539.0,52.0,0.0
