,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,538.3,0.0,82,31.0,26.0,540.0,0.0,0.0
1,538.3,0.0,82,31.0,26.0,540.0,0.0,0.0
2,538.3,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
3,538.3,0.0,82,31.0,26.0,540.0,0.0,0.0
4,538.3,0.0,82,31.0,26.0,540.0,0.0,0.0
5,538.4,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
6,538.4,0.0,82,31.0,26.0,540.0,0.0,0.0
7,538.4,0.0,82,31.0,26.0,540.0,0.0,0.0
8,538.4,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
9,538.4,0.0,82,31.0,26.0,540.0,0.0,0.0
10,538.4,0.0,82,31.0,26.0,540.0,0.0,0.0
11,538.4,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
12,538.4,0.0,82,31.0,26.0,540.0,0.0,0.0
13,538.4,0.0,82,31.0,26.0,540.0,0.0,0.0
14,538.5,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
15,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
16,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
17,538.5,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
18,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
19,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
20,538.5,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
21,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
22,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
23,538.5,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
24,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
25,538.5,0.0,82,31.0,26.0,540.0,0.0,0.0
26,538.5,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
27,538.6,0.0,82,31.0,26.0,540.0,0.0,0.0
28,538.6,0.0,82,31.0,26.0,540.0,0.0,0.0
29,538.6,0.0,82,31.0,26.0,540.0,0.0,0.003239463514220553
30,538.6,0.0,82,31.0,26.0,540.0,0.0,0.0
