,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,milediff
0,556.7,0.0,100.0,7.0,4.0,0.0,0.0,0.0
1,556.7,0.0,100.0,7.0,4.0,0.0,0.0,0.0
2,556.7,0.0,100.0,7.0,4.0,0.0,0.0,0.0027269168462916204
3,556.6,0.0,100.0,7.0,4.0,0.0,0.0,0.0
4,556.6,0.0,100.0,7.0,4.0,0.0,0.0,0.0
5,556.6,0.0,100.0,7.0,4.0,0.0,0.0,0.0027269168462916204
6,556.6,0.0,100.0,7.0,4.0,0.0,0.0,0.0
7,556.6,0.0,100.0,7.0,4.0,0.0,0.0,0.0
8,556.425,1.0,100.0,7.0,4.0,140.0,0.0,0.0027269168462916204
9,556.6,0.0,100.0,7.0,4.0,561.0,0.0,0.0
10,555.9,4.0,100.0,7.0,4.0,560.0,0.0,0.0
11,555.5,2.0,100.0,7.0,4.0,560.0,0.0,-0.03321201043364926
12,555.0,2.0,100.0,7.0,4.0,559.0,0.0,0.0
13,554.6,2.0,100.0,7.0,4.0,559.0,0.0,0.0
14,554.3,2.0,100.0,7.0,4.0,559.0,0.0,-0.03321201043364926
15,554.0,2.0,100.0,7.0,4.0,558.0,0.0,0.0
16,553.6,2.0,100.0,7.0,4.0,558.0,0.0,0.0
17,553.4,2.0,100.0,7.0,4.0,558.0,0.0,-0.028204490911549408
18,553.1,2.0,100.0,7.0,4.0,557.0,0.0,0.0
19,552.8,2.0,100.0,7.0,4.0,557.0,0.0,0.0
20,552.5,2.0,100.0,7.0,4.0,557.0,0.0,-0.02483679505157201
21,552.3,2.0,100.0,7.0,4.0,557.0,0.0,0.0
22,552.0,2.0,100.0,7.0,4.0,556.0,0.0,0.0
23,551.8,2.0,100.0,7.0,4.0,556.0,0.0,-0.02018728009903562
24,551.6,2.0,100.0,7.0,4.0,556.0,0.0,0.0
25,551.4,2.0,100.0,7.0,4.0,556.0,0.0,0.0
26,551.1,2.0,100.0,7.0,4.0,556.0,0.0,-0.02018728009903562
27,550.9,2.0,100.0,7.0,4.0,556.0,0.0,0.0
28,550.7,2.0,100.0,7.0,4.0,555.0,0.0,0.0
29,550.5,2.0,100.0,7.0,4.0,555.0,0.0,-0.01830060780844841
30,550.3,2.0,100.0,7.0,4.0,555.0,0.0,0.0
31,550.1,2.0,100.0,7.0,4.0,555.0,0.0,0.0
32,549.9,2.0,100.0,7.0,4.0,554.0,0.0,-0.01830060780844841
33,549.7,2.0,100.0,7.0,4.0,554.0,0.0,0.0
34,549.5,2.0,100.0,7.0,4.0,554.0,0.0,0.0
35,549.3,2.0,100.0,7.0,4.0,554.0,0.0,-0.01830060780844841
36,549.2,2.0,100.0,7.0,4.0,554.0,0.0,0.0
37,549.0,2.0,100.0,7.0,4.0,553.0,0.0,0.0
38,548.8,2.0,100.0,7.0,4.0,553.0,0.0,-0.01830060780844841
39,548.6,2.0,100.0,7.0,4.0,553.0,0.0,0.0
40,548.5,2.0,100.0,7.0,4.0,553.0,0.0,0.0
41,548.3,2.0,100.0,7.0,4.0,553.0,0.0,-0.01830060780844841
42,548.1,1.0,100.0,7.0,4.0,553.0,0.0,0.0
43,547.9,2.0,100.0,7.0,4.0,552.0,0.0,0.0
44,547.8,2.0,100.0,7.0,4.0,552.0,0.0,-0.017479129416032843
45,547.6,1.0,100.0,7.0,4.0,552.0,0.0,0.0
46,547.5,1.0,100.0,7.0,4.0,552.0,0.0,0.0
47,547.4,1.0,100.0,7.0,4.0,552.0,0.0,-0.017479129416032843
48,547.3,1.0,100.0,7.0,4.0,552.0,0.0,0.0
49,547.1,1.0,100.0,7.0,4.0,552.0,0.0,0.0
50,547.0,1.0,100.0,7.0,4.0,551.0,0.0,-0.017479129416032843
51,546.9,1.0,100.0,7.0,4.0,551.0,0.0,0.0
