,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,22.0,530.9,-55.0,38.0,19.0,13.0,534.0,-79.0,43684.3,0.0,-29199.5,-42186.0,,0.0,6.0,0.0
1,25.5,529.0375,-39.5,37.875,19.0,13.0,532.0,-64.25,43684.47500000001,0.17500000000291038,-20896.98125,-34181.0,3.5,0.17500000001018634,6.0,0.125
2,29.0,527.175,-24.0,37.75,19.0,13.0,530.0,-49.5,43684.65,0.17499999999563445,-12652.2,-26235.0,3.5,0.3499999999985448,6.0,0.25
3,32.5,525.3125,-8.5,37.625,19.0,13.0,528.0,-34.75,43684.825,0.17499999999563445,-4465.15625,-18348.0,3.5,0.5249999999941792,6.0,0.375
4,36.0,523.45,7.0,37.5,19.0,13.0,526.0,-20.0,43685.0,0.17500000000291038,3664.150000000001,-10520.0,3.5,0.6999999999970896,6.0,0.5
5,39.5,521.5875,22.5,37.375,19.0,13.0,524.0,-5.25,43685.175,0.17500000000291038,11735.71875,-2751.0,3.5,0.875,6.0,0.625
6,43.0,519.725,38.0,37.25,19.0,13.0,522.0,9.5,43685.35,0.17499999999563445,19749.55,4959.0,3.5,1.0499999999956344,6.0,0.75
7,46.5,517.8625,53.5,37.125,19.0,13.0,520.0,24.25,43685.525,0.17499999999563445,27705.64375,12610.0,3.5,1.2249999999985448,6.0,0.875
8,53.0,515.9,66.0,37.0,19.0,13.0,517.0,36.0,43685.3,-0.22499999999126885,34049.4,18612.0,6.5,1.0,6.0,1.0
9,53.33333333333334,515.1333333333333,72.0,37.0,19.0,13.0,516.6666666666667,38.66666666666666,43685.46666666667,0.1666666666715173,37089.6,19977.777777777777,0.3333333333333428,1.1666666666642411,6.0,1.0
10,53.66666666666667,514.3666666666667,78.0,37.0,19.0,13.0,516.3333333333334,41.33333333333333,43685.63333333334,0.16666666666424135,40120.6,21341.777777777777,0.3333333333333286,1.3333333333357589,6.0,1.0
