,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,18.0,540.1,26.0,100.0,16.0,9.0,544.0,10.0,38099.3,-0.6999999999970896,14042.6,5440.0,,0.0,7.0,0.0
1,0.0,540.2,11.0,100.0,16.0,9.0,544.0,0.0,38099.3,0.0,5942.200000000003,0.0,-18.0,0.0,7.0,0.0
2,0.0,540.1,12.0,100.0,16.0,9.0,544.0,0.0,38099.3,0.0,6481.200000000003,0.0,0.0,0.0,7.0,0.0
3,0.0,539.9,12.0,100.0,16.0,9.0,544.0,0.0,38099.3,0.0,6478.799999999997,0.0,0.0,0.0,7.0,0.0
4,0.0,539.5,12.0,100.0,16.0,9.0,544.0,0.0,38099.3,0.0,6474.0,0.0,0.0,0.0,7.0,0.0
5,0.0,539.2,12.0,100.0,16.0,9.0,543.0,0.0,38099.3,0.0,6470.400000000002,0.0,0.0,0.0,7.0,0.0
6,0.0,538.9,12.0,99.0,16.0,9.0,543.0,0.0,38099.3,0.0,6466.799999999997,0.0,0.0,0.0,7.0,1.0
7,0.0,538.6,12.0,99.0,16.0,9.0,543.0,0.0,38099.3,0.0,6463.200000000003,0.0,0.0,0.0,7.0,1.0
8,0.0,538.3,12.0,99.0,16.0,9.0,542.0,0.0,38099.3,0.0,6459.5999999999985,0.0,0.0,0.0,7.0,1.0
9,0.0,538.1,12.0,99.0,16.0,9.0,542.0,0.0,38099.3,0.0,6457.200000000003,0.0,0.0,0.0,7.0,1.0
10,0.0,537.8,12.0,99.0,16.0,9.0,542.0,0.0,38099.3,0.0,6453.5999999999985,0.0,0.0,0.0,7.0,1.0
11,0.0,537.6,12.0,99.0,16.0,9.0,542.0,0.0,38099.3,0.0,6451.200000000003,0.0,0.0,0.0,7.0,1.0
12,0.0,537.4,12.0,99.0,16.0,9.0,541.0,0.0,38099.3,0.0,6448.799999999997,0.0,0.0,0.0,7.0,1.0
13,0.0,537.2,12.0,99.0,16.0,9.0,541.0,0.0,38099.3,0.0,6446.400000000002,0.0,0.0,0.0,7.0,1.0
14,0.0,537.0,12.0,99.0,16.0,9.0,541.0,0.0,38099.3,0.0,6444.0,0.0,0.0,0.0,7.0,1.0
15,0.0,536.9,11.0,99.0,16.0,9.0,541.0,0.0,38099.3,0.0,5905.9,0.0,0.0,0.0,7.0,1.0
16,0.0,536.7,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5903.700000000003,0.0,0.0,0.0,7.0,1.0
17,0.0,536.5,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5901.5,0.0,0.0,0.0,7.0,1.0
18,0.0,536.4,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5900.4,0.0,0.0,0.0,7.0,1.0
19,0.0,536.3,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5899.299999999997,0.0,0.0,0.0,7.0,1.0
20,0.0,536.2,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5898.200000000003,0.0,0.0,0.0,7.0,1.0
21,0.0,536.1,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5897.1,0.0,0.0,0.0,7.0,1.0
22,0.0,535.9,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5894.9,0.0,0.0,0.0,7.0,1.0
23,0.0,535.9,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5894.9,0.0,0.0,0.0,7.0,1.0
24,0.0,535.8,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5893.799999999997,0.0,0.0,0.0,7.0,1.0
25,0.0,535.7,11.0,99.0,16.0,9.0,540.0,0.0,38099.3,0.0,5892.700000000003,0.0,0.0,0.0,7.0,1.0
26,0.0,535.6,11.0,99.0,16.0,9.0,539.0,0.0,38099.3,0.0,5891.6,0.0,0.0,0.0,7.0,1.0
27,0.0,535.6,11.0,99.0,16.0,10.0,539.0,0.0,38099.3,0.0,5891.6,0.0,0.0,0.0,6.0,1.0
28,0.0,535.5,11.0,99.0,16.0,10.0,539.0,0.0,38099.3,0.0,5890.5,0.0,0.0,0.0,6.0,1.0
29,0.0,535.4,11.0,99.0,16.0,10.0,539.0,0.0,38099.3,0.0,5889.4,0.0,0.0,0.0,6.0,1.0
30,0.0,535.4,11.0,99.0,16.0,10.0,539.0,0.0,38099.3,0.0,5889.4,0.0,0.0,0.0,6.0,1.0
31,0.0,535.4,11.0,99.0,16.0,10.0,539.0,0.0,38099.3,0.0,5889.4,0.0,0.0,0.0,6.0,1.0
32,0.0,535.3,11.0,99.0,16.0,10.0,539.0,0.0,38099.3,0.0,5888.299999999997,0.0,0.0,0.0,6.0,1.0
33,0.0,536.0,2.0,99.0,16.0,10.0,540.0,0.0,38099.3,0.0,1072.0,0.0,0.0,0.0,6.0,1.0
34,0.0,536.2,2.0,99.0,16.0,10.0,540.0,0.0,38099.3,0.0,1072.4,0.0,0.0,0.0,6.0,1.0
35,0.0,536.3,2.0,99.0,16.0,10.0,540.0,0.0,38099.3,0.0,1072.6,0.0,0.0,0.0,6.0,1.0
36,0.0,536.4,2.0,99.0,16.0,10.0,540.0,0.0,38099.3,0.0,1072.8,0.0,0.0,0.0,6.0,1.0
37,0.0,536.5,2.0,99.0,16.0,10.0,540.0,0.0,38099.3,0.0,1073.0,0.0,0.0,0.0,6.0,1.0
38,0.0,536.5,2.0,99.0,16.0,10.0,541.0,0.0,38099.3,0.0,1073.0,0.0,0.0,0.0,6.0,1.0
39,0.0,536.6,2.0,99.0,16.0,10.0,541.0,0.0,38099.3,0.0,1073.2,0.0,0.0,0.0,6.0,1.0
40,0.0,536.7,2.0,99.0,16.0,10.0,541.0,0.0,38099.3,0.0,1073.4,0.0,0.0,0.0,6.0,1.0
41,0.0,536.7,2.0,99.0,16.0,10.0,541.0,0.0,38099.3,0.0,1073.4,0.0,0.0,0.0,6.0,1.0
42,0.0,536.8,2.0,99.0,16.0,10.0,541.0,0.0,38099.3,0.0,1073.6,0.0,0.0,0.0,6.0,1.0
