,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,0.0,563.7,1.0,100.0,12.0,10.0,563.0,0.0,68201.0,-0.6999999999970896,563.7,0.0,,0.0,2.0,0.0
1,0.0,562.2,0.0,100.0,12.0,10.0,561.0,0.0,68201.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2,0.0,559.4,17.0,100.0,12.0,10.0,559.0,0.0,68201.0,0.0,9509.8,0.0,0.0,0.0,2.0,0.0
3,1.0,558.2,2.0,100.0,12.0,10.0,557.0,1.0,68201.0,0.0,1116.4,557.0,1.0,0.0,2.0,0.0
4,3.0,553.7,30.0,100.0,12.0,10.0,554.0,1.0,68201.0,0.0,16611.0,554.0,2.0,0.0,2.0,0.0
5,8.0,550.2,22.0,100.0,12.0,10.0,549.0,15.0,68201.0,0.0,12104.4,8235.0,5.0,0.0,2.0,0.0
6,8.0,548.4,28.0,100.0,12.0,10.0,548.0,0.0,68201.0,0.0,15355.2,0.0,0.0,0.0,2.0,0.0
7,0.0,548.3,11.0,100.0,12.0,10.0,548.0,0.0,68201.0,0.0,6031.299999999997,0.0,-8.0,0.0,2.0,0.0
8,0.0,547.7,10.0,100.0,12.0,10.0,547.0,0.0,68201.0,0.0,5477.0,0.0,0.0,0.0,2.0,0.0
9,0.0,547.0,10.0,100.0,12.0,10.0,547.0,0.0,68201.0,0.0,5470.0,0.0,0.0,0.0,2.0,0.0
10,0.0,546.3,10.0,100.0,12.0,10.0,546.0,0.0,68201.0,0.0,5463.0,0.0,0.0,0.0,2.0,0.0
11,0.0,545.6,10.0,100.0,12.0,10.0,545.0,0.0,68201.0,0.0,5456.0,0.0,0.0,0.0,2.0,0.0
12,0.0,545.0,10.0,100.0,12.0,10.0,545.0,0.0,68201.0,0.0,5450.0,0.0,0.0,0.0,2.0,0.0
13,0.0,544.4,10.0,100.0,12.0,10.0,544.0,0.0,68201.0,0.0,5444.0,0.0,0.0,0.0,2.0,0.0
14,0.0,543.8,10.0,100.0,12.0,10.0,543.0,0.0,68201.0,0.0,5438.0,0.0,0.0,0.0,2.0,0.0
15,0.0,543.3,10.0,100.0,12.0,10.0,543.0,0.0,68201.0,0.0,5433.0,0.0,0.0,0.0,2.0,0.0
16,0.0,542.8,10.0,99.0,12.0,10.0,542.0,0.0,68201.0,0.0,5428.0,0.0,0.0,0.0,2.0,1.0
17,0.0,542.4,10.0,99.0,12.0,10.0,542.0,0.0,68201.0,0.0,5424.0,0.0,0.0,0.0,2.0,1.0
18,0.0,541.9,10.0,99.0,12.0,10.0,541.0,0.0,68201.0,0.0,5419.0,0.0,0.0,0.0,2.0,1.0
19,0.0,541.5,10.0,99.0,12.0,10.0,541.0,0.0,68201.0,0.0,5415.0,0.0,0.0,0.0,2.0,1.0
20,0.0,541.1,10.0,99.0,12.0,10.0,541.0,0.0,68201.0,0.0,5411.0,0.0,0.0,0.0,2.0,1.0
21,0.0,540.7,10.0,99.0,12.0,10.0,540.0,0.0,68201.0,0.0,5407.0,0.0,0.0,0.0,2.0,1.0
22,0.0,540.4,10.0,99.0,12.0,10.0,540.0,0.0,68201.0,0.0,5404.0,0.0,0.0,0.0,2.0,1.0
23,0.0,540.1,10.0,99.0,12.0,10.0,540.0,0.0,68201.0,0.0,5401.0,0.0,0.0,0.0,2.0,1.0
24,0.0,539.8,10.0,99.0,12.0,10.0,540.0,0.0,68201.0,0.0,5398.0,0.0,0.0,0.0,2.0,1.0
25,0.0,539.5,10.0,99.0,12.0,10.0,539.0,0.0,68201.0,0.0,5395.0,0.0,0.0,0.0,2.0,1.0
26,0.0,539.2,10.0,99.0,12.0,10.0,539.0,0.0,68201.0,0.0,5392.0,0.0,0.0,0.0,2.0,1.0
27,0.0,539.0,10.0,99.0,12.0,10.0,539.0,0.0,68201.0,0.0,5390.0,0.0,0.0,0.0,2.0,1.0
28,0.0,538.8,10.0,99.0,12.0,10.0,539.0,0.0,68201.0,0.0,5388.0,0.0,0.0,0.0,2.0,1.0
29,0.0,538.5,10.0,99.0,12.0,10.0,538.0,0.0,68201.0,0.0,5385.0,0.0,0.0,0.0,2.0,1.0
30,0.0,538.3,10.0,99.0,12.0,10.0,538.0,0.0,68201.0,0.0,5383.0,0.0,0.0,0.0,2.0,1.0
31,0.0,538.1,10.0,99.0,12.0,10.0,538.0,0.0,68201.0,0.0,5381.0,0.0,0.0,0.0,2.0,1.0
32,0.0,537.9,10.0,99.0,12.0,10.0,538.0,0.0,68201.0,0.0,5379.0,0.0,0.0,0.0,2.0,1.0
33,0.0,537.7,10.0,99.0,12.0,10.0,537.0,0.0,68201.0,0.0,5377.0,0.0,0.0,0.0,2.0,1.0
34,0.0,537.5,10.0,99.0,12.0,10.0,537.0,0.0,68201.0,0.0,5375.0,0.0,0.0,0.0,2.0,1.0
35,5.0,536.7,17.0,99.0,12.0,10.0,537.0,5.0,68201.0,0.0,9123.9,2685.0,5.0,0.0,2.0,1.0
36,4.0,536.2,22.0,99.0,12.0,10.0,536.0,11.0,68201.0,0.0,11796.4,5896.0,-1.0,0.0,2.0,1.0
37,15.0,534.5,33.0,99.0,12.0,10.0,534.0,22.0,68201.1,0.10000000000582077,17638.5,11748.0,11.0,0.10000000000582077,2.0,1.0
38,23.0,533.6,31.0,99.0,12.0,10.0,533.0,19.0,68201.1,0.0,16541.600000000002,10127.0,8.0,0.10000000000582077,2.0,1.0
39,26.0,534.0,22.0,99.0,12.0,10.0,534.0,12.0,68201.2,0.09999999999126884,11748.0,6408.0,3.0,0.1999999999970896,2.0,1.0
40,22.0,534.9,9.0,99.0,12.0,10.0,535.0,0.0,68201.2,0.0,4814.0999999999985,0.0,-4.0,0.1999999999970896,2.0,1.0
41,0.0,535.0,10.0,99.0,12.0,10.0,535.0,0.0,68201.3,0.10000000000582077,5350.0,0.0,-22.0,0.3000000000029104,2.0,1.0
42,9.0,532.2,61.0,99.0,13.0,10.0,530.0,65.0,68201.3,0.0,32464.200000000004,34450.0,9.0,0.3000000000029104,3.0,1.0
43,27.0,529.7,104.0,99.0,13.0,10.0,527.0,99.0,68201.3,0.0,55088.8,52173.0,18.0,0.3000000000029104,3.0,1.0
44,31.5,530.3,74.5,99.0,13.0,10.0,529.5,59.0,68201.45000000001,0.15000000000873115,39507.35,31240.5,4.5,0.4500000000116415,3.0,1.0
45,33.0,532.1,28.0,99.0,13.0,10.0,532.0,24.0,68201.5,0.04999999998835847,14898.8,12768.0,1.5,0.5,3.0,1.0
46,36.0,530.9,45.0,99.0,13.0,10.0,532.0,19.0,68201.6,0.10000000000582077,23890.5,10108.0,3.0,0.6000000000058208,3.0,1.0
47,29.0,533.8,7.0,99.0,13.0,11.0,534.0,0.0,68201.7,0.09999999999126884,3736.6,0.0,-7.0,0.6999999999970896,2.0,1.0
48,0.0,533.7,24.0,99.0,13.0,11.0,534.0,0.0,68201.7,0.0,12808.8,0.0,-29.0,0.6999999999970896,2.0,1.0
49,0.0,533.6,21.0,99.0,13.0,11.0,534.0,0.0,68201.7,0.0,11205.6,0.0,0.0,0.6999999999970896,2.0,1.0
50,23.0,529.3,78.0,98.0,13.0,11.0,528.0,72.0,68201.8,0.10000000000582077,41285.4,38016.0,23.0,0.8000000000029104,2.0,2.0
51,36.0,530.3,52.0,98.0,13.0,11.0,530.0,40.0,68201.8,0.0,27575.6,21200.0,13.0,0.8000000000029104,2.0,2.0
52,41.0,530.1,55.0,98.0,13.0,11.0,530.0,50.0,68201.9,0.09999999999126884,29155.5,26500.0,5.0,0.8999999999941792,2.0,2.0
53,41.0,533.3,8.0,98.0,13.0,11.0,533.0,0.0,68202.1,0.2000000000116416,4266.4,0.0,0.0,1.1000000000058208,2.0,2.0
54,19.0,533.8,9.0,98.0,13.0,11.0,533.0,0.0,68202.2,0.09999999999126884,4804.2,0.0,-22.0,1.1999999999970896,2.0,2.0
55,0.0,534.1,10.0,98.0,13.0,11.0,534.0,0.0,68202.2,0.0,5341.0,0.0,-19.0,1.1999999999970896,2.0,2.0
56,0.0,534.4,10.0,98.0,13.0,11.0,534.0,-1.0,68202.2,0.0,5344.0,-534.0,0.0,1.1999999999970896,2.0,2.0
57,0.0,534.6,10.0,98.0,13.0,11.0,534.0,0.0,68202.2,0.0,5346.0,0.0,0.0,1.1999999999970896,2.0,2.0
58,1.0,534.8,11.0,98.0,13.0,11.0,533.0,19.0,68202.2,0.0,5882.799999999997,10127.0,1.0,1.1999999999970896,2.0,2.0
59,33.0,528.2,95.0,98.0,13.0,11.0,527.0,98.0,68202.2,0.0,50179.00000000001,51646.0,32.0,1.1999999999970896,2.0,2.0
60,33.0,532.2,27.0,98.0,13.0,11.0,532.0,26.0,68202.3,0.10000000000582077,14369.4,13832.0,0.0,1.3000000000029104,2.0,2.0
61,37.0,530.9,42.0,98.0,13.0,11.0,531.0,33.0,68202.4,0.09999999999126884,22297.8,17523.0,4.0,1.3999999999941792,2.0,2.0
62,38.0,529.8,63.0,98.0,13.0,11.0,529.0,52.0,68202.5,0.10000000000582077,33377.399999999994,27508.0,1.0,1.5,2.0,2.0
63,41.0,530.0,53.0,97.0,14.0,11.0,530.0,48.0,68202.7,0.1999999999970896,28090.0,25440.0,3.0,1.6999999999970896,3.0,3.0
64,37.0,535.7,-35.0,97.0,14.0,11.0,536.0,-42.0,68202.8,0.10000000000582077,-18749.5,-22512.0,-4.0,1.8000000000029104,3.0,3.0
65,41.0,528.2,83.0,97.0,14.0,12.0,528.0,72.0,68202.9,0.09999999999126884,43840.60000000001,38016.0,4.0,1.8999999999941792,2.0,3.0
66,40.0,533.8,-3.0,97.0,14.0,12.0,534.0,-12.0,68203.0,0.10000000000582077,-1601.4,-6408.0,-1.0,2.0,2.0,3.0
67,26.0,534.5,8.0,97.0,14.0,12.0,534.0,0.0,68203.1,0.10000000000582077,4276.0,0.0,-14.0,2.1000000000058208,2.0,3.0
68,29.0,531.2,54.0,97.0,14.0,12.0,531.0,42.0,68203.1,0.0,28684.80000000001,22302.0,3.0,2.1000000000058208,2.0,3.0
69,18.0,537.6,-41.0,97.0,14.0,12.0,538.0,-54.0,68203.2,0.09999999999126884,-22041.6,-29052.0,-11.0,2.1999999999970896,2.0,3.0
70,0.0,534.9,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5349.0,0.0,-18.0,2.1999999999970896,2.0,3.0
71,0.0,535.0,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5350.0,0.0,0.0,2.1999999999970896,2.0,3.0
72,0.0,535.1,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5351.0,0.0,0.0,2.1999999999970896,2.0,3.0
73,0.0,535.2,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5352.0,0.0,0.0,2.1999999999970896,2.0,3.0
74,0.0,535.3,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5353.0,0.0,0.0,2.1999999999970896,2.0,3.0
75,0.0,535.4,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5354.0,0.0,0.0,2.1999999999970896,2.0,3.0
76,0.0,535.4,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5354.0,0.0,0.0,2.1999999999970896,2.0,3.0
77,0.0,535.5,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5355.0,0.0,0.0,2.1999999999970896,2.0,3.0
78,0.0,535.5,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5355.0,0.0,0.0,2.1999999999970896,2.0,3.0
79,0.0,535.6,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5356.0,0.0,0.0,2.1999999999970896,2.0,3.0
80,0.0,535.6,10.0,97.0,14.0,12.0,535.0,0.0,68203.2,0.0,5356.0,0.0,0.0,2.1999999999970896,2.0,3.0
