,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,0.0,547.1,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,-0.5999999999985448,0.0,0.0,,0.0,3.0,0.0
1,0.0,547.1,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2,0.0,547.0,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3,0.0,547.0,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
4,0.0,546.9,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5,0.0,546.9,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
6,0.0,546.9,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
7,0.0,546.8,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8,0.0,546.8,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
9,0.0,546.8,0.0,100.0,25.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10,0.0,546.7,0.0,100.0,25.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11,0.0,546.7,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12,0.0,546.6,0.0,100.0,25.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13,0.0,546.6,0.0,100.0,25.0,23.0,549.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14,0.0,546.5,0.0,100.0,26.0,23.0,550.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0
15,0.0,546.5,0.0,100.0,25.0,23.0,549.0,0.0,52432.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16,5.0,546.0,2.0,100.0,25.0,23.0,549.0,0.0,52432.4,0.0,1092.0,0.0,5.0,0.0,2.0,0.0
17,10.0,544.5,16.0,100.0,25.0,23.0,547.0,6.0,52432.4,0.0,8712.0,3282.0,5.0,0.0,2.0,0.0
18,9.0,545.2,1.0,100.0,25.0,23.0,548.0,0.0,52432.4,0.0,545.2,0.0,-1.0,0.0,2.0,0.0
19,22.0,539.6,69.0,100.0,25.0,23.0,542.0,60.0,52432.4,0.0,37232.4,32520.0,13.0,0.0,2.0,0.0
20,29.0,538.4,62.0,100.0,26.0,23.0,540.0,52.0,52432.5,0.0999999999985448,33380.8,28080.0,7.0,0.0999999999985448,3.0,0.0
21,35.0,538.3,31.0,100.0,25.0,23.0,541.0,24.0,52432.6,0.0999999999985448,16687.3,12984.0,6.0,0.1999999999970896,2.0,0.0
22,17.0,539.9,1.0,100.0,25.0,23.0,543.0,0.0,52432.7,0.0999999999985448,539.9,0.0,-18.0,0.2999999999956344,2.0,0.0
23,0.0,540.2,1.0,100.0,26.0,23.0,543.0,0.0,52432.7,0.0,540.2,0.0,-17.0,0.2999999999956344,3.0,0.0
24,0.0,540.4,1.0,100.0,25.0,23.0,543.0,0.0,52432.7,0.0,540.4,0.0,0.0,0.2999999999956344,2.0,0.0
25,9.0,537.9,50.0,100.0,25.0,23.0,540.0,45.0,52432.7,0.0,26895.0,24300.0,9.0,0.2999999999956344,2.0,0.0
26,28.0,535.0,69.0,99.0,25.0,23.0,537.0,60.0,52432.7,0.0,36915.0,32220.0,19.0,0.2999999999956344,2.0,1.0
27,41.0,533.0,71.0,99.0,25.0,23.0,535.0,53.0,52432.8,0.10000000000582077,37843.0,28355.0,13.0,0.4000000000014552,2.0,1.0
28,38.0,534.5,58.0,99.0,25.0,23.0,537.0,49.0,52432.9,0.0999999999985448,31001.0,26313.0,-3.0,0.5,2.0,1.0
29,38.0,535.4,32.0,99.0,26.0,23.0,538.0,24.0,52433.0,0.0999999999985448,17132.8,12912.0,0.0,0.5999999999985448,3.0,1.0
30,44.0,533.0,62.0,99.0,25.0,23.0,536.0,40.0,52433.2,0.1999999999970896,33046.0,21440.0,6.0,0.7999999999956344,2.0,1.0
31,44.0,536.4,-1.0,99.0,25.0,23.0,539.0,0.0,52433.3,0.10000000000582077,-536.4,0.0,0.0,0.9000000000014552,2.0,1.0
32,40.0,536.7,0.0,99.0,25.0,23.0,539.0,0.0,52433.4,0.0999999999985448,0.0,0.0,-4.0,1.0,2.0,1.0
33,44.0,532.6,68.0,99.0,25.0,23.0,535.0,46.0,52433.5,0.0999999999985448,36216.8,24610.0,4.0,1.0999999999985448,2.0,1.0
34,51.0,532.0,60.0,99.0,25.0,23.0,534.0,47.0,52433.6,0.0999999999985448,31920.0,25098.0,7.0,1.1999999999970896,2.0,1.0
35,51.0,534.3,20.0,99.0,25.0,23.0,537.0,14.0,52433.8,0.2000000000043656,10686.0,7518.0,0.0,1.4000000000014552,2.0,1.0
36,50.0,535.6,-4.0,99.0,25.0,23.0,538.0,0.0,52433.9,0.0999999999985448,-2142.4,0.0,-1.0,1.5,2.0,1.0
37,47.0,536.0,-2.0,99.0,25.0,23.0,538.0,0.0,52434.1,0.1999999999970896,-1072.0,0.0,-3.0,1.6999999999970896,2.0,1.0
38,47.0,534.5,24.0,99.0,25.0,23.0,537.0,20.0,52434.2,0.0999999999985448,12828.0,10740.0,0.0,1.7999999999956344,2.0,1.0
