,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,15.0,544.4,88.0,100.0,18.0,10.0,548.0,51.0,37876.3,-0.2999999999956344,47907.2,27948.0,,0.0,8.0,0.0
1,14.0,544.9,27.0,100.0,18.0,10.0,549.0,0.0,37876.3,0.0,14712.3,0.0,-1.0,0.0,8.0,0.0
2,22.0,536.5,104.0,100.0,18.0,10.0,539.0,73.0,37876.3,0.0,55796.0,39347.0,8.0,0.0,8.0,0.0
3,26.5,535.4,78.0,99.5,18.0,10.0,539.0,41.5,37876.4,0.0999999999985448,41761.2,22368.5,4.5,0.0999999999985448,8.0,0.5
4,35.0,534.8,62.0,99.0,18.0,10.0,539.0,26.0,37876.4,0.0,33157.6,14014.0,8.5,0.0999999999985448,8.0,1.0
5,31.0,534.3,52.0,99.0,18.0,10.0,539.0,10.0,37876.5,0.0999999999985448,27783.6,5390.0,-4.0,0.1999999999970896,8.0,1.0
6,32.0,531.6,77.0,99.0,18.0,10.0,536.0,39.0,37876.6,0.0999999999985448,40933.2,20904.0,1.0,0.2999999999956344,8.0,1.0
7,35.0,532.0,51.0,99.0,18.0,10.0,536.0,28.0,37876.7,0.0999999999985448,27132.0,15008.0,3.0,0.3999999999941792,8.0,1.0
8,37.0,531.7,47.0,99.0,18.0,10.0,535.0,25.0,37876.8,0.10000000000582077,24989.9,13375.0,2.0,0.5,8.0,1.0
9,38.0,530.9,50.0,99.0,18.0,10.0,535.0,27.0,37876.9,0.0999999999985448,26545.0,14445.0,1.0,0.5999999999985448,8.0,1.0
10,31.0,533.7,11.0,99.0,18.0,10.0,538.0,0.0,37877.0,0.0999999999985448,5870.700000000003,0.0,-7.0,0.6999999999970896,8.0,1.0
11,4.0,534.0,13.0,99.0,18.0,10.0,538.0,0.0,37877.0,0.0,6942.0,0.0,-27.0,0.6999999999970896,8.0,1.0
12,23.0,527.7,122.0,99.0,18.0,10.0,530.0,100.0,37877.0,0.0,64379.40000000001,53000.0,19.0,0.6999999999970896,8.0,1.0
13,38.0,530.5,49.0,99.0,18.0,10.0,534.0,28.0,37877.1,0.0999999999985448,25994.5,14952.0,15.0,0.7999999999956344,8.0,1.0
14,38.0,530.9,46.0,99.0,18.0,10.0,534.0,24.0,37877.2,0.0999999999985448,24421.4,12816.0,0.0,0.8999999999941792,8.0,1.0
15,37.0,531.4,41.0,98.0,18.0,10.0,535.0,21.0,37877.3,0.10000000000582077,21787.4,11235.0,-1.0,1.0,8.0,2.0
16,37.0,533.0,11.0,98.0,18.0,10.0,537.0,0.0,37877.4,0.0999999999985448,5863.0,0.0,0.0,1.0999999999985448,8.0,2.0
17,37.0,527.9,97.0,98.0,18.0,10.0,531.0,67.0,37877.5,0.0999999999985448,51206.3,35577.0,0.0,1.1999999999970896,8.0,2.0
18,40.0,529.0,72.0,98.0,18.0,10.0,532.0,46.0,37877.6,0.0999999999985448,38088.0,24472.0,3.0,1.2999999999956344,8.0,2.0
19,41.0,529.3,65.0,98.0,18.0,10.0,533.0,42.0,37877.7,0.0999999999985448,34404.5,22386.0,1.0,1.3999999999941792,8.0,2.0
20,41.0,530.3,44.0,98.0,18.0,10.0,534.0,23.0,37877.9,0.2000000000043656,23333.2,12282.0,0.0,1.5999999999985448,8.0,2.0
21,42.0,528.5,77.0,98.0,18.0,10.0,532.0,48.0,37878.0,0.0999999999985448,40694.5,25536.0,1.0,1.6999999999970896,8.0,2.0
22,36.0,529.5,72.0,98.0,18.0,10.0,533.0,46.0,37878.1,0.0999999999985448,38124.0,24518.0,-6.0,1.7999999999956344,8.0,2.0
23,41.0,528.4,78.0,98.0,18.0,10.0,532.0,50.0,37878.2,0.0999999999985448,41215.2,26600.0,5.0,1.8999999999941792,8.0,2.0
24,41.0,530.9,36.0,98.0,18.0,10.0,535.0,17.0,37878.3,0.10000000000582077,19112.4,9095.0,0.0,2.0,8.0,2.0
25,13.0,535.5,-21.0,98.0,18.0,10.0,539.0,-35.0,37878.4,0.0999999999985448,-11245.5,-18865.0,-28.0,2.0999999999985453,8.0,2.0
26,31.0,525.6,136.0,97.0,18.0,10.0,529.0,100.0,37878.4,0.0,71481.6,52900.0,18.0,2.0999999999985453,8.0,3.0
27,38.0,526.1,116.0,97.0,18.0,10.0,530.0,72.0,37878.5,0.0999999999985448,61027.60000000001,38160.0,7.0,2.1999999999970896,8.0,3.0
28,13.0,535.6,-24.0,97.0,18.0,10.0,539.0,-36.0,37878.6,0.0999999999985448,-12854.4,-19404.0,-25.0,2.2999999999956344,8.0,3.0
29,0.0,534.1,11.0,97.0,18.0,10.0,538.0,0.0,37878.6,0.0,5875.1,0.0,-13.0,2.2999999999956344,8.0,3.0
30,0.0,534.3,11.0,97.0,18.0,10.0,538.0,0.0,37878.6,0.0,5877.299999999997,0.0,0.0,2.2999999999956344,8.0,3.0
31,0.0,534.6,11.0,97.0,18.0,10.0,538.0,0.0,37878.6,0.0,5880.6,0.0,0.0,2.2999999999956344,8.0,3.0
32,0.0,534.7,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5881.700000000003,0.0,0.0,2.2999999999956344,8.0,3.0
33,0.0,534.9,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5883.9,0.0,0.0,2.2999999999956344,8.0,3.0
34,0.0,535.0,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5885.0,0.0,0.0,2.2999999999956344,8.0,3.0
35,0.0,535.1,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5886.1,0.0,0.0,2.2999999999956344,8.0,3.0
36,0.0,535.2,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5887.200000000003,0.0,0.0,2.2999999999956344,8.0,3.0
37,0.0,535.3,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5888.299999999997,0.0,0.0,2.2999999999956344,8.0,3.0
38,0.0,535.3,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5888.299999999997,0.0,0.0,2.2999999999956344,8.0,3.0
39,0.0,535.4,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5889.4,0.0,0.0,2.2999999999956344,8.0,3.0
40,0.0,535.4,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5889.4,0.0,0.0,2.2999999999956344,8.0,3.0
41,0.0,535.4,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5889.4,0.0,0.0,2.2999999999956344,8.0,3.0
42,0.0,535.5,11.0,97.0,18.0,10.0,539.0,0.0,37878.6,0.0,5890.5,0.0,0.0,2.2999999999956344,8.0,3.0
43,0.0,535.5,11.0,97.0,19.0,10.0,539.0,0.0,37878.6,0.0,5890.5,0.0,0.0,2.2999999999956344,9.0,3.0
44,0.0,535.5,11.0,97.0,19.0,10.0,539.0,0.0,37878.6,0.0,5890.5,0.0,0.0,2.2999999999956344,9.0,3.0
45,0.0,535.6,11.0,97.0,19.0,10.0,539.0,0.0,37878.6,0.0,5891.6,0.0,0.0,2.2999999999956344,9.0,3.0
46,0.0,535.6,11.0,97.0,19.0,10.0,539.0,0.0,37878.6,0.0,5891.6,0.0,0.0,2.2999999999956344,9.0,3.0
47,0.0,535.6,11.0,97.0,19.0,10.0,539.0,0.0,37878.6,0.0,5891.6,0.0,0.0,2.2999999999956344,9.0,3.0
48,0.0,535.7,11.0,97.0,19.0,10.0,539.0,0.0,37878.6,0.0,5892.700000000003,0.0,0.0,2.2999999999956344,9.0,3.0
49,0.0,535.7,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5892.700000000003,0.0,0.0,2.2999999999956344,9.0,3.0
50,0.0,535.7,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5892.700000000003,0.0,0.0,2.2999999999956344,9.0,3.0
51,0.0,535.7,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5892.700000000003,0.0,0.0,2.2999999999956344,9.0,3.0
52,0.0,535.7,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5892.700000000003,0.0,0.0,2.2999999999956344,9.0,3.0
53,0.0,535.8,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5893.799999999997,0.0,0.0,2.2999999999956344,9.0,3.0
54,0.0,535.8,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5893.799999999997,0.0,0.0,2.2999999999956344,9.0,3.0
55,0.0,535.8,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5893.799999999997,0.0,0.0,2.2999999999956344,9.0,3.0
56,0.0,535.8,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5893.799999999997,0.0,0.0,2.2999999999956344,9.0,3.0
57,0.0,535.8,11.0,97.0,19.0,10.0,540.0,0.0,37878.6,0.0,5893.799999999997,0.0,0.0,2.2999999999956344,9.0,3.0
58,0.0,535.9,11.0,97.0,19.0,11.0,540.0,0.0,37878.6,0.0,5894.9,0.0,0.0,2.2999999999956344,8.0,3.0
59,0.0,536.4,2.0,97.0,19.0,11.0,540.0,0.0,37878.6,0.0,1072.8,0.0,0.0,2.2999999999956344,8.0,3.0
60,0.0,536.6,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1073.2,0.0,0.0,2.2999999999956344,8.0,3.0
61,0.0,536.7,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1073.4,0.0,0.0,2.2999999999956344,8.0,3.0
62,0.0,536.8,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1073.6,0.0,0.0,2.2999999999956344,8.0,3.0
63,0.0,536.9,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1073.8,0.0,0.0,2.2999999999956344,8.0,3.0
64,0.0,536.9,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1073.8,0.0,0.0,2.2999999999956344,8.0,3.0
65,0.0,537.0,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1074.0,0.0,0.0,2.2999999999956344,8.0,3.0
66,0.0,537.0,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1074.0,0.0,0.0,2.2999999999956344,8.0,3.0
67,0.0,537.0,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1074.0,0.0,0.0,2.2999999999956344,8.0,3.0
68,0.0,537.1,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1074.2,0.0,0.0,2.2999999999956344,8.0,3.0
69,0.0,537.1,2.0,97.0,19.0,11.0,541.0,0.0,37878.6,0.0,1074.2,0.0,0.0,2.2999999999956344,8.0,3.0
70,17.0,533.0,71.0,97.0,19.0,11.0,536.0,60.0,37878.6,0.0,37843.0,32160.0,17.0,2.2999999999956344,8.0,3.0
71,12.0,537.3,-18.0,97.0,19.0,11.0,541.0,-34.0,37878.7,0.0999999999985448,-9671.4,-18394.0,-5.0,2.3999999999941792,8.0,3.0
72,6.0,535.6,14.0,96.0,19.0,11.0,539.0,0.0,37878.7,0.0,7498.400000000002,0.0,-6.0,2.3999999999941792,8.0,4.0
73,5.0,534.9,29.0,96.0,19.0,11.0,539.0,6.0,37878.7,0.0,15512.1,3234.0,-1.0,2.3999999999941792,8.0,4.0
74,8.0,535.7,13.0,96.0,19.0,11.0,539.0,0.0,37878.7,0.0,6964.1,0.0,3.0,2.3999999999941792,8.0,4.0
75,23.0,532.7,55.0,96.0,19.0,11.0,536.0,35.0,37878.8,0.10000000000582077,29298.500000000004,18760.0,15.0,2.5,8.0,4.0
76,32.0,533.1,58.0,96.0,20.0,11.0,534.0,72.0,37878.8,0.0,30919.80000000001,38448.0,9.0,2.5,9.0,4.0
77,33.0,533.3,38.0,96.0,20.0,11.0,537.0,13.0,37878.9,0.0999999999985448,20265.4,6981.0,1.0,2.5999999999985453,9.0,4.0
78,35.0,529.6,103.0,96.0,20.0,11.0,533.0,78.0,37879.0,0.0999999999985448,54548.8,41574.0,2.0,2.6999999999970896,9.0,4.0
79,41.0,530.8,65.0,96.0,20.0,11.0,534.0,40.0,37879.1,0.0999999999985448,34502.0,21360.0,6.0,2.7999999999956344,9.0,4.0
80,41.0,532.0,42.0,96.0,20.0,11.0,536.0,22.0,37879.2,0.0999999999985448,22344.0,11792.0,0.0,2.8999999999941792,9.0,4.0
81,38.0,532.4,37.0,96.0,20.0,11.0,536.0,18.0,37879.4,0.2000000000043656,19698.8,9648.0,-3.0,3.0999999999985453,9.0,4.0
82,47.0,528.6,94.0,96.0,20.0,11.0,532.0,64.0,37879.5,0.0999999999985448,49688.4,34048.0,9.0,3.1999999999970896,9.0,4.0
83,50.0,530.9,46.0,95.0,20.0,11.0,534.0,26.0,37879.6,0.0999999999985448,24421.4,13884.0,3.0,3.2999999999956344,9.0,5.0
84,47.0,531.2,48.0,95.0,20.0,11.0,535.0,27.0,37879.7,0.0999999999985448,25497.6,14445.0,-3.0,3.3999999999941792,9.0,5.0
85,47.0,530.5,49.0,95.0,20.0,12.0,534.0,29.0,37879.9,0.2000000000043656,25994.5,15486.0,0.0,3.5999999999985453,8.0,5.0
86,49.0,531.1,46.0,95.0,20.0,12.0,534.0,25.0,37880.0,0.0999999999985448,24430.6,13350.0,2.0,3.6999999999970896,8.0,5.0
87,50.0,530.8,45.0,95.0,20.0,12.0,534.0,24.0,37880.1,0.0999999999985448,23886.0,12816.0,1.0,3.7999999999956335,8.0,5.0
88,50.0,530.5,55.0,95.0,20.0,12.0,534.0,31.0,37880.3,0.2000000000043656,29177.5,16554.0,0.0,4.0,8.0,5.0
89,46.0,530.1,78.0,95.0,20.0,12.0,533.0,50.0,37880.4,0.0999999999985448,41347.8,26650.0,-4.0,4.099999999998545,8.0,5.0
90,49.0,530.8,56.0,95.0,20.0,12.0,534.0,28.0,37880.5,0.0999999999985448,29724.8,14952.0,3.0,4.1999999999970905,8.0,5.0
91,45.0,534.1,-3.0,95.0,20.0,12.0,538.0,-16.0,37880.7,0.1999999999970896,-1602.3000000000006,-8608.0,-4.0,4.3999999999941775,8.0,5.0
92,40.0,526.5,146.0,95.0,20.0,12.0,529.0,7.0,37880.8,0.10000000000582077,76869.0,3703.0,-5.0,4.5,8.0,5.0
93,42.0,535.6,-56.0,94.0,20.0,12.0,543.0,-1.0,37880.9,0.0999999999985448,-29993.6,-543.0,2.0,4.599999999998545,8.0,6.0
94,1.0,535.5,13.0,94.0,20.0,12.0,539.0,0.0,37881.0,0.0999999999985448,6961.5,0.0,-41.0,4.6999999999970905,8.0,6.0
95,28.0,533.9,9.0,94.0,20.0,12.0,538.0,0.0,37881.0,0.0,4805.0999999999985,0.0,27.0,4.6999999999970905,8.0,6.0
96,47.0,527.3,113.0,94.0,20.0,12.0,530.0,84.0,37881.1,0.0999999999985448,59584.9,44520.0,19.0,4.7999999999956335,8.0,6.0
97,47.0,532.2,25.0,94.0,20.0,12.0,535.0,29.0,37881.2,0.0999999999985448,13305.000000000002,15515.0,0.0,4.8999999999941775,8.0,6.0
98,42.0,530.9,74.0,94.0,20.0,12.0,534.0,56.0,37881.3,0.10000000000582077,39286.6,29904.0,-5.0,5.0,8.0,6.0
99,47.0,530.2,68.0,94.0,20.0,12.0,534.0,40.0,37881.5,0.1999999999970896,36053.60000000001,21360.0,5.0,5.1999999999970905,8.0,6.0
100,28.0,539.7,-94.0,94.0,20.0,12.0,544.0,-102.0,37881.6,0.0999999999985448,-50731.8,-55488.0,-19.0,5.2999999999956335,8.0,6.0
101,42.0,528.4,99.0,94.0,20.0,12.0,532.0,70.0,37881.7,0.0999999999985448,52311.6,37240.0,14.0,5.399999999994179,8.0,6.0
102,46.0,531.9,30.0,94.0,20.0,12.0,535.0,13.0,37881.8,0.10000000000582077,15957.0,6955.0,4.0,5.5,8.0,6.0
103,45.0,530.7,62.0,94.0,20.0,12.0,534.0,38.0,37881.9,0.0999999999985448,32903.4,20292.0,-1.0,5.599999999998545,8.0,6.0
104,47.0,530.8,62.0,94.0,20.0,12.0,534.0,44.0,37882.1,0.1999999999970896,32909.6,23496.0,2.0,5.7999999999956335,8.0,6.0
105,37.0,539.3,-97.0,94.0,20.0,12.0,544.0,-3.0,37882.2,0.0999999999985448,-52312.1,-1632.0,-10.0,5.899999999994179,8.0,6.0
106,44.0,527.1,136.0,93.0,21.0,12.0,530.0,105.0,37882.3,0.10000000000582077,71685.6,55650.0,7.0,6.0,9.0,7.0
107,49.0,529.6,74.0,93.0,21.0,12.0,533.0,45.0,37882.4,0.0999999999985448,39190.4,23985.0,5.0,6.099999999998545,9.0,7.0
108,49.0,533.9,-5.0,93.0,21.0,12.0,538.0,-18.0,37882.5,0.0999999999985448,-2669.5,-9684.0,0.0,6.1999999999970905,9.0,7.0
