,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,total_P,motor_P,tempMAXMINdiff,SOCgap,speed,mileage,milediff,speeddiff,milegap
0,4.482847514902422,-0.354100492294944,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.9289369546344328,-0.32333441302787397,-0.348748713490959,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,-0.5,,0.0
1,4.14987881290924,-0.12824707211398698,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.848476937487666,-0.32333441302787397,-0.11090894888935142,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,5.0,45324.0,0.0,5.0,0.0
2,3.641663425656486,0.20026699360376868,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.607096886047365,-0.24807136308798183,0.23198015147402903,-0.24119424837810857,-0.36553402906159194,-1.6167856582914277,12.0,45324.0,0.0,7.0,0.0
3,3.641663425656486,-0.3130362340802245,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.526636868900598,-0.32333441302787397,-0.306077896822037,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,3.0,45324.0,0.0,-9.0,0.0
4,3.5540400830267,-0.39516475050966343,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3921671845494076,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,-3.0,0.0
5,3.5365154145007387,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.526636868900598,-0.32333441302787397,-0.37066822681723766,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
6,3.5189907459747776,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.526636868900598,-0.32333441302787397,-0.37067212085051643,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
7,3.5014660774488164,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.526636868900598,-0.32333441302787397,-0.3706760148837952,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
8,3.4839414089228553,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.526636868900598,-0.32333441302787397,-0.37067990891707403,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
9,3.466416740396914,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.526636868900598,-0.32333441302787397,-0.37068380295035275,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
10,3.448892071870953,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3706876969836316,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
11,3.431367403344992,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.37069159101691035,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
12,3.4138427348190308,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3706954850501891,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
13,3.3963180662930696,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.37069937908346795,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
14,3.3787933977671285,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.37070327311674667,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
15,3.3612687292411674,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3707071671500255,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
16,3.3437440607152062,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.37071106118330427,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
17,3.326219392189245,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3707149552165831,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
18,3.2911700551373424,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3707227432831406,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
19,3.2736453866113813,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3707266373164194,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
20,3.2736453866113813,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.4461768517538311,-0.32333441302787397,-0.3707266373164194,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
21,3.238596049559459,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.370734425382977,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
22,3.221071381033498,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.3707383194162558,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
23,3.2035467125075567,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.3707422134495345,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
24,3.1860220439815956,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.37074610748281334,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
25,3.1684973754556345,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.3707500015160921,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
26,3.1509727069296734,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.37075389554937094,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
27,3.133448038403712,-0.3746326214023037,1.6912000916374457,0.6943408551374606,0.7205400903961598,1.365716834607064,-0.32333441302787397,-0.3707577895826497,-0.3200012472157545,-0.36553402906159194,-1.6167856582914277,0.0,45324.0,0.0,0.0,0.0
