,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
2080,2080,2080,20180101112444.0,3.0,546.6,20.0,100.0,14.0,8.0,551.0,0.0,34905.3,2255.0,0.0
2081,2081,2081,20180101112454.0,3.0,544.6,18.0,100.0,14.0,8.0,549.0,0.0,34905.3,10.0,0.0
2082,2082,2082,20180101112504.0,4.0,543.2,18.0,100.0,14.0,8.0,547.0,3.0,34905.3,10.0,0.0
2083,2083,2083,20180101112514.0,1.0,543.2,11.0,100.0,14.0,8.0,547.0,0.0,34905.3,10.0,0.0
2084,2084,2084,20180101112524.0,0.0,542.7,11.0,100.0,14.0,8.0,547.0,0.0,34905.3,10.0,0.0
2085,2085,2085,20180101112534.0,0.0,542.6,10.0,100.0,14.0,8.0,539.0,0.0,34905.3,10.0,0.0
2086,2086,2086,20180101123414.0,0.0,545.2,2.0,100.0,13.0,7.0,549.0,0.0,34905.3,4120.0,0.0
2087,2087,2087,20180101123424.0,0.0,545.1,1.0,100.0,13.0,7.0,549.0,0.0,34905.3,10.0,0.0
2088,2088,2088,20180101123434.0,0.0,545.1,1.0,100.0,13.0,7.0,549.0,0.0,34905.3,10.0,0.0
2089,2089,2089,20180101123444.0,0.0,545.0,0.0,100.0,13.0,7.0,549.0,0.0,34905.3,10.0,0.0
2090,2090,2090,20180101123454.0,0.0,544.9,0.0,100.0,13.0,7.0,549.0,0.0,34905.3,10.0,0.0
2091,2091,2091,20180101123504.0,0.0,544.7,2.0,100.0,13.0,7.0,549.0,0.0,34905.3,10.0,0.0
2092,2092,2092,20180101123514.0,1.0,544.3,6.0,100.0,13.0,7.0,548.0,4.0,34905.3,10.0,0.0
2093,2093,2093,20180101123524.0,15.0,541.2,12.0,100.0,13.0,7.0,545.0,0.0,34905.3,10.0,0.0
2094,2094,2094,20180101123534.0,0.0,541.0,11.0,100.0,13.0,7.0,545.0,0.0,34905.3,10.0,0.0
2095,2095,2095,20180101123544.0,17.0,538.1,26.0,100.0,13.0,7.0,542.0,12.0,34905.4,10.0,0.0999999999985448
2096,2096,2096,20180101123554.0,13.0,538.7,11.0,100.0,13.0,7.0,543.0,0.0,34905.4,10.0,0.0
2097,2097,2097,20180101123604.0,14.0,534.0,72.0,100.0,13.0,7.0,537.0,54.0,34905.4,10.0,0.0
2098,2098,2098,20180101123614.0,32.0,532.1,54.0,100.0,13.0,7.0,536.0,34.0,34905.5,10.0,0.0999999999985448
2099,2099,2099,20180101123624.0,29.0,533.9,26.0,100.0,13.0,7.0,538.0,11.0,34905.6,10.0,0.0999999999985448
2100,2100,2100,20180101123634.0,23.0,535.2,11.0,99.0,13.0,7.0,539.0,0.0,34905.7,10.0,0.0999999999985448
2101,2101,2101,20180101123644.0,31.0,530.2,67.0,99.0,13.0,7.0,534.0,46.0,34905.7,10.0,0.0
2102,2102,2102,20180101123654.0,27.0,530.6,73.0,99.0,13.0,7.0,534.0,51.0,34905.8,10.0,0.10000000000582077
2103,2103,2103,20180101123704.0,27.0,532.7,30.0,99.0,13.0,7.0,536.0,15.0,34905.9,10.0,0.0999999999985448
2104,2104,2104,20180101123714.0,31.0,530.9,46.0,99.0,13.0,7.0,535.0,27.0,34906.0,10.0,0.0999999999985448
2105,2105,2105,20180101123724.0,19.0,533.7,11.0,99.0,13.0,7.0,537.0,0.0,34906.1,10.0,0.0999999999985448
2106,2106,2106,20180101123734.0,1.0,534.0,11.0,99.0,13.0,7.0,538.0,0.0,34906.1,10.0,0.0
2107,2107,2107,20180101123744.0,14.0,531.4,50.0,99.0,13.0,7.0,535.0,33.0,34906.1,10.0,0.0
2108,2108,2108,20180101123754.0,28.0,530.2,52.0,99.0,13.0,7.0,534.0,33.0,34906.1,10.0,0.0
2109,2109,2109,20180101123804.0,40.0,528.1,75.0,99.0,13.0,7.0,531.0,49.0,34906.2,10.0,0.0999999999985448
2110,2110,2110,20180101123814.0,42.0,530.3,42.0,99.0,13.0,7.0,534.0,23.0,34906.4,10.0,0.2000000000043656
2111,2111,2111,20180101123824.0,40.0,532.7,9.0,99.0,13.0,7.0,537.0,0.0,34906.5,10.0,0.0999999999985448
2112,2112,2112,20180101123834.0,29.0,533.4,9.0,99.0,13.0,8.0,537.0,0.0,34906.6,10.0,0.0999999999985448
2113,2113,2113,20180101123844.0,27.0,526.3,120.0,99.0,13.0,8.0,529.0,102.0,34906.6,10.0,0.0
2114,2114,2114,20180101123854.0,44.0,525.2,107.0,98.0,13.0,8.0,528.0,80.0,34906.7,10.0,0.0999999999985448
2115,2115,2115,20180101123904.0,46.0,528.4,57.0,98.0,13.0,8.0,532.0,33.0,34906.9,10.0,0.2000000000043656
2116,2116,2116,20180101123914.0,44.0,529.1,52.0,98.0,13.0,8.0,533.0,31.0,34907.0,10.0,0.0999999999985448
2117,2117,2117,20180101123924.0,45.0,528.5,58.0,98.0,13.0,8.0,532.0,36.0,34907.1,10.0,0.0999999999985448
2118,2118,2118,20180101123934.0,36.0,531.3,72.0,98.0,13.0,8.0,532.0,60.0,34907.2,10.0,0.0999999999985448
2119,2119,2119,20180101123944.0,46.0,528.0,63.0,98.0,13.0,8.0,532.0,30.0,34907.3,10.0,0.10000000000582077
2120,2120,2120,20180101123954.0,40.0,534.6,-27.0,98.0,13.0,8.0,539.0,-38.0,34907.4,10.0,0.0999999999985448
2121,2121,2121,20180101124004.0,36.0,529.6,57.0,98.0,13.0,8.0,533.0,34.0,34907.5,10.0,0.0999999999985448
2122,2122,2122,20180101124014.0,19.0,535.7,-24.0,98.0,13.0,8.0,540.0,-36.0,34907.6,10.0,0.0999999999985448
2123,2123,2123,20180101124024.0,0.0,533.7,23.0,98.0,13.0,8.0,537.0,0.0,34907.6,10.0,0.0
2124,2124,2124,20180101124034.0,0.0,533.8,13.0,98.0,13.0,8.0,538.0,0.0,34907.6,10.0,0.0
2125,2125,2125,20180101124044.0,0.0,533.9,7.0,98.0,13.0,8.0,538.0,0.0,34907.6,10.0,0.0
2126,2126,2126,20180101124054.0,0.0,533.8,7.0,98.0,13.0,8.0,538.0,0.0,34907.6,10.0,0.0
2127,2127,2127,20180101124104.0,0.0,534.5,9.0,98.0,13.0,8.0,538.0,0.0,34907.6,10.0,0.0
2128,2128,2128,20180101124114.0,0.0,534.7,9.0,98.0,13.0,8.0,538.0,0.0,34907.6,10.0,0.0
2129,2129,2129,20180101124124.0,0.0,534.8,9.0,98.0,13.0,8.0,538.0,0.0,34907.6,10.0,0.0
2130,2130,2130,20180101124134.0,0.0,534.9,9.0,98.0,13.0,8.0,539.0,0.0,34907.6,10.0,0.0
2131,2131,2131,20180101124144.0,0.0,535.0,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2132,2132,2132,20180101124154.0,0.0,535.1,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2133,2133,2133,20180101124204.0,0.0,535.1,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2134,2134,2134,20180101124214.0,0.0,535.2,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2135,2135,2135,20180101124224.0,0.0,535.2,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2136,2136,2136,20180101124234.0,0.0,535.3,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2137,2137,2137,20180101124244.0,0.0,535.3,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2138,2138,2138,20180101124254.0,0.0,535.4,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2139,2139,2139,20180101124304.0,0.0,535.4,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2140,2140,2140,20180101124314.0,0.0,535.4,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2141,2141,2141,20180101124324.0,0.0,535.5,9.0,98.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2142,2142,2142,20180101124334.0,0.0,535.5,9.0,97.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2143,2143,2143,20180101124344.0,0.0,535.5,9.0,97.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2144,2144,2144,20180101124354.0,0.0,535.5,9.0,97.0,14.0,8.0,539.0,0.0,34907.6,10.0,0.0
2145,2145,2145,20180101124404.0,0.0,535.6,9.0,97.0,14.0,9.0,539.0,0.0,34907.6,10.0,0.0
2146,2146,2146,20180101124414.0,0.0,535.6,9.0,97.0,14.0,9.0,539.0,0.0,34907.6,10.0,0.0
2147,2147,2147,20180101124424.0,0.0,535.6,9.0,97.0,14.0,9.0,539.0,0.0,34907.6,10.0,0.0
2148,2148,2148,20180101124434.0,0.0,535.6,9.0,97.0,14.0,9.0,539.0,0.0,34907.6,10.0,0.0
2149,2149,2149,20180101124444.0,0.0,535.6,9.0,97.0,14.0,9.0,539.0,0.0,34907.6,10.0,0.0
