,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
1575,1575,1575,20180101110054.0,0.0,540.8,2.0,100.0,11.0,6.0,545.0,0.0,42824.2,23901.0,-0.10000000000582077
1576,1576,1576,20180101110104.0,0.0,540.7,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1577,1577,1577,20180101110114.0,0.0,540.6,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1578,1578,1578,20180101110124.0,0.0,540.6,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1579,1579,1579,20180101110134.0,0.0,540.5,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1580,1580,1580,20180101110144.0,0.0,540.5,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1581,1581,1581,20180101110154.0,0.0,540.4,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1582,1582,1582,20180101110204.0,0.0,540.4,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1583,1583,1583,20180101110214.0,0.0,540.4,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1584,1584,1584,20180101110224.0,0.0,540.4,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1585,1585,1585,20180101110234.0,0.0,540.3,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1586,1586,1586,20180101110244.0,0.0,540.2,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1587,1587,1587,20180101110254.0,0.0,540.2,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1588,1588,1588,20180101110304.0,0.0,540.2,1.0,100.0,11.0,6.0,545.0,0.0,42824.2,10.0,0.0
1589,1589,1589,20180101110314.0,0.0,540.2,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1590,1590,1590,20180101110324.0,0.0,540.1,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1591,1591,1591,20180101110334.0,0.0,540.1,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1592,1592,1592,20180000000000.0,0.0,540.05,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1593,1593,1593,20180101110354.0,0.0,540.1,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,20.0,0.0
1594,1594,1594,20180101110404.0,0.0,540.0,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1595,1595,1595,20180101110414.0,0.0,540.0,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1596,1596,1596,20180101110424.0,0.0,540.0,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1597,1597,1597,20180101110434.0,0.0,539.9,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1598,1598,1598,20180101110444.0,0.0,539.9,1.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1599,1599,1599,20180101110454.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1600,1600,1600,20180101110504.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1601,1601,1601,20180101110514.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1602,1602,1602,20180101110524.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1603,1603,1603,20180101110534.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1604,1604,1604,20180101110544.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1605,1605,1605,20180000000000.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1606,1606,1606,20180000000000.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1607,1607,1607,20180101110614.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,30.0,0.0
1608,1608,1608,20180101110624.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1609,1609,1609,20180101110634.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
1610,1610,1610,20180101110644.0,0.0,539.9,0.0,100.0,11.0,6.0,544.0,0.0,42824.2,10.0,0.0
