,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180116172411.0,47.0,518.3,39.0,33.0,19.0,14.0,519.0,12.0,44573.8,190.0,0.0
1,1,1,20180116172421.0,46.0,517.8,54.0,33.0,19.0,14.0,518.0,32.0,44574.0,10.0,0.1999999999970896
2,2,2,20180116172431.0,46.0,517.0,46.0,33.0,19.0,14.0,518.0,31.0,44574.1,10.0,0.0999999999985448
3,3,3,20180116172441.0,50.0,514.2,65.0,33.0,19.0,14.0,519.0,3.0,44574.2,10.0,0.0999999999985448
4,4,4,20180116172451.0,46.0,520.3,9.0,33.0,19.0,14.0,523.0,-13.0,44574.3,10.0,0.10000000000582077
5,5,5,20180116172501.0,46.0,517.0,63.0,33.0,19.0,14.0,517.0,43.0,44574.5,10.0,0.1999999999970896
6,6,6,20180000000000.0,47.33333333333333,511.6,119.0,33.0,19.0,14.0,511.33333333333337,59.66666666666667,44574.63333333333,10.0,0.13333333333139308
7,7,7,20180000000000.0,48.66666666666666,506.20000000000016,175.0,33.0,19.0,14.0,505.66666666666674,76.33333333333334,44574.76666666666,10.0,0.13333333333139308
8,8,8,20180116172531.0,46.0,519.6,-6.0,33.0,19.0,14.0,522.0,-23.0,44574.8,30.0,0.033333333340124234
9,9,9,20180116172541.0,50.0,500.8,231.0,33.0,19.0,14.0,500.0,93.0,44574.9,10.0,0.0999999999985448
10,10,10,20180000000000.0,49.5,511.5,116.5,33.0,19.5,14.0,511.5,44.5,44575.15,10.0,0.25
11,11,11,20180116172601.0,55.0,520.4,-7.0,33.0,19.0,14.0,522.0,-20.0,44575.2,20.0,0.049999999995634425
12,12,12,20180116172611.0,49.0,522.2,2.0,33.0,20.0,14.0,523.0,-4.0,44575.4,10.0,0.2000000000043656
13,13,13,20180000000000.0,47.85714285714285,521.8428571428572,2.5714285714285707,32.857142857142854,20.0,14.0,522.8571428571429,-5.571428571428571,44575.5,10.0,0.0999999999985448
14,14,14,20180000000000.0,46.714285714285715,521.4857142857144,3.1428571428571432,32.714285714285715,20.0,14.0,522.7142857142858,-7.142857142857142,44575.60000000001,10.0,0.10000000000582077
15,15,15,20180000000000.0,45.57142857142857,521.1285714285715,3.7142857142857135,32.57142857142857,20.0,14.0,522.5714285714286,-8.714285714285715,44575.7,10.0,0.0999999999985448
16,16,16,20180000000000.0,44.42857142857143,520.7714285714286,4.285714285714286,32.42857142857143,20.0,14.0,522.4285714285714,-10.285714285714283,44575.8,10.0,0.0999999999985448
17,17,17,20180000000000.0,43.28571428571429,520.4142857142857,4.857142857142857,32.285714285714285,20.0,14.0,522.2857142857143,-11.857142857142858,44575.9,10.0,0.0999999999985448
18,18,18,20180000000000.0,42.14285714285714,520.0571428571428,5.428571428571429,32.14285714285714,20.0,14.0,522.1428571428571,-13.428571428571427,44576.0,10.0,0.0999999999985448
19,19,19,20180116172721.0,37.0,510.7,102.0,32.0,20.0,14.0,512.0,79.0,44575.9,70.0,-0.0999999999985448
20,20,20,20180116172731.0,41.0,519.7,6.0,32.0,20.0,14.0,522.0,-15.0,44576.1,10.0,0.1999999999970896
21,21,21,20180116172741.0,40.0,520.8,2.0,32.0,20.0,14.0,522.0,-15.0,44576.2,10.0,0.0999999999985448
22,22,22,20180000000000.0,34.4,521.18,5.2,32.0,20.0,14.0,522.2,-12.0,44576.28,10.0,0.08000000000174623
23,23,23,20180000000000.0,28.8,521.56,8.4,32.0,20.0,14.0,522.4,-9.0,44576.36,10.0,0.08000000000174623
24,24,24,20180000000000.0,23.20000000000001,521.94,11.6,32.0,20.0,14.0,522.6,-6.0,44576.44,10.0,0.07999999999447027
25,25,25,20180000000000.0,17.6,522.32,14.8,32.0,20.0,14.0,522.8,-3.0,44576.52,10.0,0.08000000000174623
26,26,26,20180116172831.0,12.0,522.6,19.0,32.0,20.0,14.0,524.0,0.0,44576.5,50.0,-0.019999999996798586
27,27,27,20180116172841.0,12.0,522.7,18.0,32.0,20.0,14.0,523.0,0.0,44576.6,10.0,0.0999999999985448
28,28,28,20180116172851.0,0.0,522.3,19.0,32.0,20.0,14.0,523.0,0.0,44576.6,10.0,0.0
29,29,29,20180116172901.0,3.0,521.8,22.0,32.0,20.0,14.0,523.0,1.0,44576.6,10.0,0.0
30,30,30,20180116172911.0,1.0,522.1,20.0,32.0,20.0,14.0,523.0,0.0,44576.6,10.0,0.0
31,31,31,20180116172921.0,0.0,522.0,22.0,32.0,20.0,14.0,523.0,0.0,44576.6,10.0,0.0
32,32,32,20180000000000.0,1.5,521.9,24.5,32.0,20.0,14.0,523.0,2.5,44576.6,10.0,0.0
33,33,33,20180116172941.0,0.0,522.2,20.0,32.0,20.0,14.0,523.0,0.0,44576.6,20.0,0.0
34,34,34,20180116172951.0,3.0,521.8,27.0,32.0,20.0,14.0,523.0,5.0,44576.6,10.0,0.0
35,35,35,20180116173001.0,3.0,521.6,21.0,32.0,20.0,14.0,523.0,0.0,44576.6,10.0,0.0
36,36,36,20180000000000.0,2.4,522.44,16.8,31.8,20.0,14.0,522.0,0.0,44576.6,10.0,0.0
37,37,37,20180000000000.0,1.7999999999999998,523.28,12.6,31.6,20.0,14.0,521.0,0.0,44576.6,10.0,0.0
38,38,38,20180000000000.0,1.1999999999999995,524.12,8.399999999999999,31.4,20.0,14.0,520.0,0.0,44576.6,10.0,0.0
39,39,39,20180000000000.0,0.5999999999999996,524.96,4.199999999999998,31.2,20.0,14.0,519.0,0.0,44576.6,10.0,0.0
