,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,73830,20180124110551,0.0,528.5,2.0,41.0,23.0,16.0,530.0,0.0,45446.4,140,0.0
1,1,73831,20180124110601,1.0,528.4,6.0,41.0,23.0,16.0,530.0,2.0,45446.4,10,0.0
2,2,73832,20180124110611,15.0,521.8,101.0,41.0,23.0,16.0,522.0,100.0,45446.4,10,0.0
3,3,73833,20180124110621,38.0,518.9,91.0,41.0,23.0,16.0,520.0,80.0,45446.5,10,0.0999999999985448
4,4,73834,20180124110631,41.0,526.2,-12.0,41.0,23.0,16.0,528.0,-15.0,45446.6,10,0.0999999999985448
5,5,73835,20180124110641,46.0,517.2,107.0,40.0,23.0,16.0,518.0,93.0,45446.7,10,0.0999999999985448
6,6,73836,20180124110651,44.0,522.1,47.0,40.0,23.0,16.0,522.0,53.0,45446.8,10,0.10000000000582077
7,7,73837,20180124110701,46.0,520.3,71.0,40.0,23.0,16.0,521.0,54.0,45446.9,10,0.0999999999985448
8,8,73838,20180124110711,46.0,524.1,15.0,40.0,23.0,16.0,526.0,11.0,45447.1,10,0.1999999999970896
9,9,73839,20180124110721,44.0,519.8,78.0,40.0,23.0,16.0,521.0,67.0,45447.2,10,0.0999999999985448
10,10,73840,20180124110731,49.0,519.0,77.0,40.0,23.0,16.0,520.0,66.0,45447.3,10,0.10000000000582077
11,11,73841,20180124110741,41.0,520.9,76.0,40.0,23.0,16.0,522.0,58.0,45447.5,10,0.1999999999970896
12,12,73842,20180124110751,45.0,516.5,113.0,40.0,23.0,16.0,522.0,23.0,45447.6,10,0.0999999999985448
13,13,73843,20180124110801,0.0,527.9,2.0,40.0,23.0,16.0,530.0,0.0,45447.6,10,0.0
14,14,73844,20180124110811,32.0,514.4,159.0,40.0,23.0,16.0,515.0,35.0,45447.7,10,0.0999999999985448
15,15,73845,20180124110821,45.0,515.4,125.0,40.0,23.0,16.0,515.0,15.0,45447.8,10,0.10000000000582077
16,16,73846,20180124110831,47.0,521.5,59.0,39.0,23.0,16.0,523.0,31.0,45447.9,10,0.0999999999985448
17,17,73847,20180124110841,42.0,521.5,36.0,39.0,23.0,16.0,526.0,2.0,45448.0,10,0.0999999999985448
18,18,73848,20180124110851,38.0,520.6,75.0,39.0,23.0,16.0,522.0,63.0,45448.1,10,0.0999999999985448
19,19,73849,20180124110901,42.0,521.0,57.0,39.0,22.0,16.0,522.0,47.0,45448.3,10,0.2000000000043656
20,20,73850,20180124110911,46.0,520.0,50.0,39.0,22.0,16.0,521.0,47.0,45448.4,10,0.0999999999985448
21,21,73851,20180124110921,38.0,523.2,51.0,39.0,22.0,16.0,523.0,50.0,45448.5,10,0.0999999999985448
22,22,73852,20180124110931,44.0,521.5,44.0,39.0,22.0,16.0,521.0,57.0,45448.6,10,0.0999999999985448
