,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180124162308.0,35.0,510.1,172.0,25.0,22.0,13.0,514.0,105.0,44077.9,770.0,0.0
1,1,1,20180124162318.0,56.0,510.4,38.0,24.0,22.0,13.0,518.0,-18.0,44078.1,10.0,0.1999999999970896
2,2,2,20180124162328.0,53.0,506.4,173.0,24.0,22.0,13.0,508.0,27.0,44078.2,10.0,0.0999999999985448
3,3,3,20180124162338.0,53.0,516.0,24.0,24.0,23.0,13.0,521.0,-18.0,44078.4,10.0,0.2000000000043656
4,4,4,20180124162348.0,53.0,514.1,59.0,24.0,23.0,13.0,518.0,6.0,44078.5,10.0,0.0999999999985448
5,5,5,20180124162358.0,54.0,514.2,70.0,24.0,22.0,13.0,517.0,37.0,44078.7,10.0,0.1999999999970896
6,6,6,20180124162408.0,51.0,514.8,64.0,24.0,22.0,13.0,518.0,34.0,44078.8,10.0,0.10000000000582077
7,7,7,20180124162418.0,51.0,515.2,59.0,24.0,22.0,13.0,518.0,32.0,44078.9,10.0,0.0999999999985448
8,8,8,20180124162428.0,50.0,514.3,76.0,24.0,22.0,13.0,516.0,53.0,44079.1,10.0,0.1999999999970896
9,9,9,20180124162438.0,53.0,513.5,73.0,23.0,23.0,13.0,516.0,49.0,44079.2,10.0,0.0999999999985448
10,10,10,20180124162448.0,51.0,515.5,71.0,23.0,22.0,13.0,516.0,69.0,44079.4,10.0,0.2000000000043656
11,11,11,20180124162458.0,53.0,518.1,7.0,23.0,23.0,13.0,522.0,-20.0,44079.5,10.0,0.0999999999985448
12,12,12,20180124162508.0,51.0,513.7,83.0,23.0,23.0,13.0,516.0,55.0,44079.6,10.0,0.0999999999985448
13,13,13,20180124162518.0,29.0,530.7,-87.0,23.0,22.0,13.0,534.0,-4.0,44079.8,10.0,0.2000000000043656
14,14,14,20180124162528.0,23.0,520.2,-2.0,23.0,23.0,13.0,528.0,-79.0,44079.8,10.0,0.0
15,15,15,20180124162538.0,40.0,516.4,18.0,23.0,23.0,13.0,520.0,-13.0,44079.9,10.0,0.0999999999985448
16,16,16,20180124162548.0,46.0,507.9,104.0,23.0,23.0,13.0,513.0,49.0,44080.0,10.0,0.0999999999985448
17,17,17,20180124162558.0,46.0,518.2,8.0,23.0,23.0,13.0,520.0,9.0,44080.2,10.0,0.1999999999970896
18,18,18,20180124162608.0,50.0,513.4,65.0,23.0,23.0,13.0,517.0,24.0,44080.3,10.0,0.10000000000582077
19,19,19,20180124162618.0,42.0,529.7,-122.0,23.0,23.0,13.0,534.0,-42.0,44080.4,10.0,0.0999999999985448
20,20,20,20180124162628.0,42.0,517.5,9.0,22.0,23.0,13.0,521.0,-16.0,44080.5,10.0,0.0999999999985448
21,21,21,20180124162638.0,50.0,516.1,7.0,22.0,23.0,14.0,520.0,-18.0,44080.6,10.0,0.0999999999985448
22,22,22,20180124162648.0,24.0,528.0,-64.0,22.0,23.0,14.0,531.0,-93.0,44080.8,10.0,0.2000000000043656
23,23,23,20180124162658.0,22.0,514.1,84.0,22.0,23.0,14.0,516.0,55.0,44080.8,10.0,0.0
24,24,24,20180124162708.0,41.0,506.1,142.0,22.0,23.0,14.0,508.0,102.0,44080.9,10.0,0.0999999999985448
25,25,25,20180124162718.0,45.0,517.3,11.0,22.0,23.0,14.0,520.0,-17.0,44081.0,10.0,0.0999999999985448
26,26,26,20180124162728.0,46.0,518.3,11.0,22.0,23.0,14.0,521.0,-21.0,44081.1,10.0,0.0999999999985448
27,27,27,20180124162738.0,21.0,517.4,82.0,22.0,23.0,14.0,515.0,98.0,44081.2,10.0,0.0999999999985448
28,28,28,20180124162748.0,44.0,516.3,11.0,22.0,23.0,14.0,520.0,-16.0,44081.3,10.0,0.10000000000582077
29,29,29,20180124162758.0,32.0,527.4,-89.0,22.0,23.0,14.0,531.0,-15.0,44081.4,10.0,0.0999999999985448
30,30,30,20180124162808.0,18.0,524.4,-43.0,22.0,23.0,14.0,528.0,-69.0,44081.5,10.0,0.0999999999985448
31,31,31,20180124162818.0,18.0,518.0,27.0,22.0,23.0,14.0,521.0,0.0,44081.5,10.0,0.0
