,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180120173903.0,41.0,524.6,44.0,56.0,18.0,13.0,523.0,51.0,36095.8,300.0,0.0
1,1,1,20180120173913.0,41.0,527.7,-11.0,56.0,18.0,13.0,528.0,-9.0,36095.9,10.0,0.0999999999985448
2,2,2,20180120173923.0,40.0,525.9,19.0,56.0,18.0,13.0,526.0,19.0,36096.0,10.0,0.0999999999985448
3,3,3,20180120173933.0,26.0,535.8,-95.0,56.0,18.0,13.0,536.0,-92.0,36096.1,10.0,0.0999999999985448
4,4,4,20180120173943.0,4.0,530.1,3.0,56.0,18.0,13.0,530.0,0.0,36096.1,10.0,0.0
5,5,5,20180120173953.0,0.0,529.8,3.0,56.0,18.0,13.0,530.0,0.0,36096.1,10.0,0.0
6,6,6,20180120174003.0,13.0,527.1,36.0,56.0,18.0,13.0,527.0,33.0,36096.1,10.0,0.0
7,7,7,20180120174013.0,5.0,530.5,-10.0,56.0,18.0,13.0,530.0,-12.0,36096.2,10.0,0.0999999999985448
8,8,8,20180120174023.0,0.0,529.5,3.0,56.0,18.0,13.0,529.0,0.0,36096.2,10.0,0.0
9,9,9,20180120174033.0,0.0,529.6,3.0,56.0,18.0,13.0,529.0,0.0,36096.2,10.0,0.0
10,10,10,20180120174043.0,0.0,529.7,3.0,56.0,18.0,13.0,529.0,0.0,36096.2,10.0,0.0
11,11,11,20180120174053.0,0.0,529.7,3.0,56.0,18.0,13.0,530.0,0.0,36096.2,10.0,0.0
12,12,12,20180120174103.0,0.0,529.8,3.0,56.0,18.0,13.0,530.0,0.0,36096.2,10.0,0.0
13,13,13,20180120174113.0,0.0,529.9,3.0,56.0,18.0,13.0,530.0,0.0,36096.2,10.0,0.0
14,14,14,20180120174123.0,21.0,523.9,61.0,56.0,18.0,13.0,526.0,15.0,36096.2,10.0,0.0
15,15,15,20180120174133.0,36.0,520.3,98.0,56.0,18.0,13.0,520.0,103.0,36096.3,10.0,0.10000000000582077
16,16,16,20180120174143.0,42.0,521.9,67.0,56.0,18.0,13.0,521.0,67.0,36096.4,10.0,0.0999999999985448
17,17,17,20180120174153.0,40.0,527.7,-10.0,56.0,18.0,13.0,528.0,-13.0,36096.5,10.0,0.0999999999985448
18,18,18,20180120174203.0,0.0,529.7,4.0,56.0,18.0,13.0,529.0,0.0,36096.6,10.0,0.0999999999985448
19,19,19,20180120174213.0,15.0,522.1,119.0,56.0,18.0,13.0,521.0,114.0,36096.6,10.0,0.0
20,20,20,20180120174223.0,27.0,527.7,0.0,56.0,18.0,13.0,528.0,-2.0,36096.6,10.0,0.0
21,21,21,20180120174233.0,3.0,529.9,0.0,56.0,18.0,13.0,530.0,-1.0,36096.7,10.0,0.0999999999985448
