,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180126172411.0,14.0,523.1,28.0,26.0,22.0,16.0,524.0,25.0,45713.6,890.0,0.0
1,1,1,20180126172421.0,36.0,520.2,-1.0,26.0,22.0,16.0,522.0,0.0,45713.7,10.0,0.0999999999985448
2,2,2,20180126172431.0,19.0,518.5,97.0,26.0,22.0,16.0,518.0,102.0,45713.8,10.0,0.10000000000582077
3,3,3,20180126172441.0,29.0,522.5,-1.0,26.0,22.0,16.0,524.0,0.0,45713.8,10.0,0.0
4,4,4,20180126172451.0,13.0,524.7,2.0,26.0,22.0,16.0,526.0,0.0,45713.9,10.0,0.0999999999985448
5,5,5,20180126172501.0,15.0,523.7,2.0,26.0,22.0,16.0,525.0,0.0,45713.9,10.0,0.0
6,6,6,20180126172511.0,8.0,524.2,5.0,26.0,22.0,16.0,525.0,1.0,45714.0,10.0,0.0999999999985448
7,7,7,20180126172521.0,3.0,524.4,3.0,26.0,22.0,16.0,526.0,0.0,45714.0,10.0,0.0
8,8,8,20180126172531.0,1.0,524.3,5.0,26.0,22.0,16.0,526.0,0.0,45714.0,10.0,0.0
9,9,9,20180126172541.0,0.0,524.7,2.0,26.0,22.0,16.0,526.0,0.0,45714.0,10.0,0.0
10,10,10,20180126172551.0,0.0,524.9,1.0,26.0,22.0,16.0,526.0,0.0,45714.0,10.0,0.0
11,11,11,20180126172601.0,1.0,524.6,7.0,26.0,22.0,16.0,526.0,3.0,45714.0,10.0,0.0
12,12,12,20180126172611.0,1.0,524.8,3.0,26.0,21.0,16.0,526.0,0.0,45714.0,10.0,0.0
13,13,13,20180126172621.0,0.0,525.1,1.0,26.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
14,14,14,20180126172631.0,1.0,525.1,1.0,26.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
15,15,15,20180126172641.0,0.0,525.3,1.0,26.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
16,16,16,20180126172651.0,0.0,524.8,0.0,26.0,21.0,16.0,526.0,0.0,45714.0,10.0,0.0
17,17,17,20180126172701.0,0.0,524.8,8.0,25.0,21.0,16.0,526.0,0.0,45714.0,10.0,0.0
18,18,18,20180126172711.0,0.0,524.6,12.0,25.0,21.0,16.0,526.0,0.0,45714.0,10.0,0.0
19,19,19,20180126172721.0,0.0,524.7,0.0,25.0,21.0,16.0,526.0,0.0,45714.0,10.0,0.0
20,20,20,20180126172731.0,0.0,525.2,0.0,25.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
21,21,21,20180126172741.0,0.0,525.5,0.0,25.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
22,22,22,20180126172751.0,0.0,525.6,0.0,25.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
23,23,23,20180126172801.0,0.0,525.7,0.0,25.0,21.0,16.0,527.0,0.0,45714.0,10.0,0.0
1299,1299,1299,20180127125402.0,0.0,540.4,1.0,100.0,6.0,1.0,545.0,0.0,45713.9,36966.0,-0.0999999999985448
1300,1300,1300,20180127125412.0,9.0,534.8,29.0,100.0,6.0,1.0,538.0,12.0,45713.9,10.0,0.0
1301,1301,1301,20180127125422.0,8.0,534.2,28.0,100.0,6.0,1.0,538.0,14.0,45713.9,10.0,0.0
1302,1302,1302,20180127125432.0,3.0,536.2,12.0,100.0,6.0,1.0,540.0,0.0,45713.9,10.0,0.0
1303,1303,1303,20180127125442.0,32.0,513.7,147.0,100.0,6.0,1.0,515.0,9.0,45713.9,10.0,0.0
1304,1304,1304,20180127125452.0,28.0,531.5,12.0,99.0,6.0,1.0,535.0,0.0,45714.0,10.0,0.0999999999985448
1305,1305,1305,20180127125502.0,36.0,518.8,72.0,99.0,6.0,1.0,524.0,42.0,45714.1,10.0,0.0999999999985448
1306,1306,1306,20180127125512.0,38.0,529.6,11.0,99.0,6.0,1.0,534.0,0.0,45714.2,10.0,0.0999999999985448
1307,1307,1307,20180127125522.0,38.0,525.0,26.0,99.0,6.0,1.0,533.0,0.0,45714.3,10.0,0.10000000000582077
1308,1308,1308,20180127125532.0,18.0,529.5,13.0,99.0,6.0,1.0,533.0,0.0,45714.4,10.0,0.0999999999985448
1309,1309,1309,20180127125542.0,44.0,518.4,71.0,99.0,6.0,1.0,521.0,47.0,45714.5,10.0,0.0999999999985448
1310,1310,1310,20180127125552.0,42.0,521.9,54.0,99.0,6.0,2.0,525.0,31.0,45714.6,10.0,0.0999999999985448
1311,1311,1311,20180127125602.0,37.0,526.1,41.0,99.0,6.0,2.0,526.0,41.0,45714.7,10.0,0.0999999999985448
1312,1312,1312,20180127125612.0,29.0,529.7,12.0,99.0,6.0,2.0,534.0,0.0,45714.8,10.0,0.10000000000582077
