,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180130102653.0,17.0,525.5,95.0,57.0,23.0,15.0,527.0,88.0,38160.9,190.0,0.0
1,1,1,20180000000000.0,29.5,524.6,83.5,56.5,23.0,15.0,526.0,75.5,38161.0,10.0,0.0999999999985448
2,2,2,20180130102713.0,23.0,526.7,59.0,57.0,24.0,15.0,528.0,54.0,38161.0,20.0,0.0
3,3,3,20180130102723.0,42.0,523.7,72.0,56.0,23.0,15.0,525.0,63.0,38161.1,10.0,0.0999999999985448
4,4,4,20180000000000.0,32.0,523.2,108.0,56.0,23.0,15.0,524.0,47.5,38161.25,10.0,0.1500000000014552
5,5,5,20180130102743.0,38.0,529.0,-12.0,56.0,24.0,15.0,531.0,-14.0,38161.3,20.0,0.05000000000291038
6,6,6,20180000000000.0,39.75,527.55,9.25,56.0,23.75,15.0,529.5,4.5,38161.35000000001,10.0,0.05000000000291038
7,7,7,20180000000000.0,41.5,526.1,30.5,56.0,23.5,15.0,528.0,23.0,38161.4,10.0,0.049999999995634425
8,8,8,20180000000000.0,43.25,524.6500000000002,51.75,56.0,23.25,15.0,526.5,41.5,38161.45,10.0,0.049999999995634425
9,9,9,20180130102823.0,22.0,522.7,144.0,56.0,23.0,15.0,523.0,32.0,38161.4,40.0,-0.049999999995634425
10,10,10,20180130102833.0,45.0,523.2,73.0,56.0,23.0,15.0,525.0,60.0,38161.5,10.0,0.0999999999985448
11,11,11,20180000000000.0,45.0,524.4000000000002,56.5,56.0,23.0,15.0,526.5,44.5,38161.65,10.0,0.1500000000014552
12,12,12,20180130102853.0,45.0,524.0,72.0,56.0,23.0,15.0,526.0,59.0,38161.7,20.0,0.049999999995634425
13,13,13,20180130102903.0,45.0,525.6,40.0,56.0,23.0,15.0,528.0,29.0,38161.8,10.0,0.10000000000582077
14,14,14,20180130102913.0,38.0,528.5,-2.0,56.0,23.0,15.0,532.0,-14.0,38162.0,10.0,0.1999999999970896
15,15,15,20180000000000.0,37.333333333333336,528.6666666666666,-4.666666666666666,55.66666666666667,23.0,15.0,532.0,-16.333333333333336,38162.26666666667,10.0,0.2666666666700621
16,16,16,20180000000000.0,36.66666666666667,528.8333333333333,-7.333333333333332,55.33333333333334,23.0,15.0,532.0,-18.666666666666668,38162.53333333334,10.0,0.2666666666700621
17,17,17,20180130102943.0,28.0,529.3,0.0,56.0,23.0,15.0,532.0,0.0,38162.2,30.0,-0.3333333333430346
18,18,18,20180000000000.0,29.75,528.3249999999998,13.875,55.875,23.0,15.0,530.875,11.125,38162.2875,10.0,0.08750000000145519
19,19,19,20180000000000.0,31.5,527.3499999999998,27.75,55.75,23.0,15.0,529.75,22.25,38162.375,10.0,0.08750000000145519
20,20,20,20180000000000.0,33.25,526.375,41.625,55.625,23.0,15.0,528.625,33.375,38162.4625,10.0,0.08750000000145519
21,21,21,20180000000000.0,35.0,525.4,55.5,55.5,23.0,15.0,527.5,44.5,38162.55,10.0,0.08750000000145519
22,22,22,20180000000000.0,36.75,524.425,69.375,55.375,23.0,15.0,526.375,55.625,38162.6375,10.0,0.08749999999417922
23,23,23,20180000000000.0,38.5,523.45,83.25,55.25,23.0,15.0,525.25,66.75,38162.725,10.0,0.08750000000145519
24,24,24,20180000000000.0,40.25,522.475,97.125,55.125,23.0,15.0,524.125,77.875,38162.8125,10.0,0.08750000000145519
25,25,25,20180130103103.0,36.0,529.0,-10.0,55.0,23.0,15.0,532.0,-21.0,38162.8,80.0,-0.012499999997089615
26,26,26,20180130103113.0,42.0,521.5,111.0,55.0,23.0,15.0,523.0,89.0,38162.9,10.0,0.0999999999985448
27,27,27,20180000000000.0,36.75,522.6,97.25,55.0,23.0,15.0,524.25,77.875,38162.975,10.0,0.07499999999708963
28,28,28,20180000000000.0,31.5,523.7,83.5,55.0,23.0,15.0,525.5,66.75,38163.05,10.0,0.07500000000436557
29,29,29,20180000000000.0,26.25,524.8,69.75,55.0,23.0,15.0,526.75,55.625,38163.125,10.0,0.07499999999708963
30,30,30,20180000000000.0,21.0,525.9,56.0,55.0,23.0,15.0,528.0,44.5,38163.2,10.0,0.07499999999708963
31,31,31,20180000000000.0,15.75,527.0,42.25,55.0,23.0,15.0,529.25,33.375,38163.275,10.0,0.07500000000436557
32,32,32,20180000000000.0,10.5,528.0999999999998,28.5,55.0,23.0,15.0,530.5,22.25,38163.35,10.0,0.07499999999708963
33,33,33,20180000000000.0,5.25,529.1999999999998,14.75,55.0,23.0,15.0,531.75,11.125,38163.425,10.0,0.07500000000436557
34,34,34,20180130103233.0,35.0,526.1,36.0,55.0,23.0,15.0,529.0,8.0,38163.2,80.0,-0.2250000000058208
35,35,35,20180000000000.0,28.0,526.96,29.0,55.0,23.0,15.0,529.8,6.4,38163.26,10.0,0.0599999999976717
36,36,36,20180000000000.0,21.0,527.8199999999998,22.0,55.0,23.0,15.0,530.6,4.8,38163.32,10.0,0.06000000000494765
37,37,37,20180000000000.0,14.0,528.68,15.0,55.0,23.0,15.0,531.4,3.2,38163.38000000001,10.0,0.06000000000494765
38,38,38,20180000000000.0,7.0,529.54,8.0,55.0,23.0,15.0,532.2,1.5999999999999996,38163.44,10.0,0.0599999999976717
39,39,39,20180130103323.0,0.0,530.3,1.0,55.0,23.0,15.0,533.0,0.0,38163.5,50.0,0.0599999999976717
40,40,40,20180000000000.0,9.0,529.9,1.5,55.0,23.0,15.0,532.0,6.5,38163.55,10.0,0.05000000000291038
41,41,41,20180130103343.0,0.0,530.4,1.0,55.0,23.0,15.0,533.0,0.0,38163.5,20.0,-0.05000000000291038
42,42,42,20180000000000.0,13.5,528.7,24.5,55.0,23.0,15.0,530.0,37.5,38163.6,10.0,0.0999999999985448
43,43,43,20180130103403.0,18.0,529.5,2.0,55.0,23.0,15.0,531.0,13.0,38163.6,20.0,0.0
44,44,44,20180000000000.0,23.0,529.25,0.5,55.0,23.0,15.0,531.0,6.5,38163.7,10.0,0.0999999999985448
45,45,45,20180130103423.0,27.0,527.0,48.0,55.0,23.0,15.0,527.0,75.0,38163.7,20.0,0.0
46,46,46,20180130103433.0,28.0,529.0,-1.0,55.0,23.0,15.0,531.0,0.0,38163.8,10.0,0.10000000000582077
47,47,47,20180130103443.0,40.0,522.2,67.0,55.0,23.0,14.0,525.0,52.0,38163.9,10.0,0.0999999999985448
48,48,48,20180130103453.0,31.0,525.5,69.0,55.0,23.0,14.0,526.0,89.0,38164.0,10.0,0.0999999999985448
49,49,49,20180000000000.0,27.125,526.025,60.625,54.875,23.0,14.125,526.75,77.875,38164.1625,10.0,0.1624999999985448
50,50,50,20180000000000.0,23.25,526.55,52.25,54.75,23.0,14.25,527.5,66.75,38164.325,10.0,0.1624999999985448
51,51,51,20180000000000.0,19.375,527.075,43.875,54.625,23.0,14.375,528.25,55.625,38164.4875,10.0,0.16250000000582074
52,52,52,20180000000000.0,15.5,527.6,35.5,54.5,23.0,14.5,529.0,44.5,38164.65,10.0,0.1624999999985448
53,53,53,20180000000000.0,11.625,528.125,27.125,54.375,23.0,14.625,529.75,33.375,38164.8125,10.0,0.1624999999985448
54,54,54,20180000000000.0,7.75,528.6500000000002,18.75,54.25,23.0,14.75,530.5,22.25,38164.97500000001,10.0,0.16250000000582074
55,55,55,20180000000000.0,3.875,529.1750000000002,10.375,54.125,23.0,14.875,531.25,11.125,38165.1375,10.0,0.1624999999985448
56,56,56,20180130103613.0,49.0,526.4,-11.0,54.0,23.0,15.0,529.0,-11.0,38164.9,80.0,-0.2375000000029104
57,57,57,20180000000000.0,49.25,525.5,6.5,53.75,23.0,15.0,528.0,0.25,38165.225,10.0,0.3249999999970896
58,58,58,20180000000000.0,49.5,524.5999999999998,24.0,53.5,23.0,15.0,527.0,11.5,38165.55,10.0,0.3250000000043656
59,59,59,20180000000000.0,49.75,523.6999999999998,41.5,53.25,23.0,15.0,526.0,22.75,38165.875,10.0,0.3249999999970896
60,60,60,20180130103653.0,0.0,529.7,2.0,54.0,23.0,15.0,532.0,0.0,38165.3,40.0,-0.5749999999970896
61,61,61,20180130103853.0,50.0,522.8,59.0,53.0,23.0,15.0,525.0,34.0,38166.2,120.0,0.8999999999941792
62,62,62,20180000000000.0,43.5,521.05,101.0,53.0,23.0,15.0,523.0,19.0,38166.3,10.0,0.10000000000582077
63,63,63,20180130103913.0,10.0,528.0,63.0,53.0,23.0,15.0,528.0,62.0,38166.4,20.0,0.0999999999985448
64,64,64,20180130103923.0,37.0,519.3,143.0,53.0,23.0,15.0,521.0,4.0,38166.4,10.0,0.0
65,65,65,20180000000000.0,39.5,520.8,117.5,53.0,23.0,14.75,522.5,11.5,38166.575,10.0,0.17499999999563445
66,66,66,20180000000000.0,42.0,522.3,92.0,53.0,23.0,14.5,524.0,19.0,38166.75,10.0,0.17500000000291038
67,67,67,20180000000000.0,44.5,523.8,66.5,53.0,23.0,14.25,525.5,26.5,38166.925,10.0,0.17500000000291038
68,68,68,20180130104003.0,46.0,523.0,71.0,53.0,23.0,15.0,524.0,80.0,38166.9,40.0,-0.02500000000145519
69,69,69,20180000000000.0,48.0,523.5,56.5,52.5,23.0,14.5,525.0,56.0,38167.35000000001,10.0,0.4500000000043656
70,70,70,20180130104023.0,47.0,525.3,41.0,53.0,23.0,14.0,527.0,34.0,38167.1,20.0,-0.250000000007276
71,71,71,20180000000000.0,45.2,524.76,52.4,52.8,23.0,14.0,526.4,44.0,38167.26,10.0,0.16000000000349246
72,72,72,20180000000000.0,43.4,524.22,63.8,52.6,23.0,14.0,525.8,54.0,38167.42,10.0,0.1599999999962165
73,73,73,20180000000000.0,41.6,523.68,75.2,52.4,23.0,14.0,525.2,64.0,38167.58,10.0,0.16000000000349246
74,74,74,20180000000000.0,39.8,523.14,86.6,52.2,23.0,14.0,524.6,74.0,38167.74000000001,10.0,0.16000000000349246
75,75,75,20180130104113.0,50.0,524.0,42.0,52.0,23.0,14.0,526.0,32.0,38167.8,50.0,0.0599999999976717
76,76,76,20180130104123.0,38.0,522.6,98.0,52.0,23.0,14.0,524.0,84.0,38167.9,10.0,0.0999999999985448
77,77,77,20180000000000.0,30.4,524.54,78.4,52.0,22.8,14.0,526.2,67.2,38168.0,10.0,0.0999999999985448
78,78,78,20180000000000.0,22.8,526.48,58.8,52.0,22.6,14.0,528.4,50.4,38168.1,10.0,0.0999999999985448
79,79,79,20180000000000.0,15.2,528.42,39.2,52.0,22.4,14.0,530.5999999999998,33.599999999999994,38168.2,10.0,0.0999999999985448
80,80,80,20180000000000.0,7.599999999999998,530.3599999999999,19.599999999999994,52.0,22.2,14.0,532.8,16.799999999999994,38168.3,10.0,0.10000000000582077
81,81,81,20180130104213.0,0.0,529.3,2.0,52.0,23.0,14.0,531.0,0.0,38168.4,50.0,0.0999999999985448
82,82,82,20180130111903.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,2210.0,0.0
83,83,83,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
84,84,84,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
85,85,85,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
86,86,86,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
87,87,87,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
88,88,88,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
89,89,89,20180130112013.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,70.0,0.0
90,90,90,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
91,91,91,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
92,92,92,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
93,93,93,20180130112053.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,40.0,0.0
94,94,94,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
95,95,95,20180000000000.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
96,96,96,20180130112123.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,30.0,0.0
97,97,97,20180130112133.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
98,98,98,20180130112143.0,0.0,532.3,0.0,52.0,22.0,14.0,535.0,0.0,38168.4,10.0,0.0
99,99,99,20180000000000.0,4.375,530.9625,15.375,52.0,22.0,14.0,533.5,1.25,38168.425,10.0,0.02500000000145519
100,100,100,20180000000000.0,8.75,529.625,30.75,52.0,22.0,14.0,532.0,2.5,38168.45,10.0,0.02499999999417924
101,101,101,20180000000000.0,13.125,528.2875,46.125,52.0,22.0,14.0,530.5,3.75,38168.475,10.0,0.02500000000145519
102,102,102,20180000000000.0,17.5,526.95,61.5,52.0,22.0,14.0,529.0,5.0,38168.5,10.0,0.02500000000145519
103,103,103,20180000000000.0,21.875,525.6125,76.875,52.0,22.0,14.0,527.5,6.25,38168.525,10.0,0.02500000000145519
104,104,104,20180000000000.0,26.25,524.275,92.25,52.0,22.0,14.0,526.0,7.5,38168.55,10.0,0.02500000000145519
105,105,105,20180000000000.0,30.625,522.9375,107.625,52.0,22.0,14.0,524.5,8.75,38168.575,10.0,0.02499999999417924
106,106,106,20180130112303.0,1.0,530.1,6.0,52.0,22.0,14.0,532.0,6.0,38168.6,80.0,0.02500000000145519
107,107,107,20180000000000.0,13.25,528.725,14.0,51.75,22.0,14.0,530.75,11.25,38168.9,10.0,0.3000000000029104
108,108,108,20180000000000.0,25.5,527.35,22.0,51.5,22.0,14.0,529.5,16.5,38169.2,10.0,0.2999999999956344
