,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,92473,20180401091732,0.0,561.3,0.0,100.0,20.0,18.0,566.0,0.0,50995.8,0,0.0
1,1,92474,20180401091742,0.0,561.1,0.0,100.0,20.0,18.0,566.0,0.0,50995.8,10,0.0
2,2,92475,20180401091752,0.0,561.0,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
3,3,92476,20180401091802,0.0,560.8,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
4,4,92477,20180401091812,0.0,560.7,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
5,5,92478,20180401091822,0.0,560.6,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
6,6,92479,20180401091832,0.0,560.5,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
7,7,92480,20180401091842,0.0,560.3,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
8,8,92481,20180401091852,0.0,560.2,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
9,9,92482,20180401091902,0.0,560.1,0.0,100.0,20.0,18.0,565.0,0.0,50995.8,10,0.0
10,10,92483,20180401091912,0.0,560.0,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
11,11,92484,20180401091922,0.0,559.8,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
12,12,92485,20180401091932,0.0,559.7,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
13,13,92486,20180401091942,0.0,559.6,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
14,14,92487,20180401091952,0.0,559.5,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
15,15,92488,20180401092002,0.0,559.4,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
16,16,92489,20180401092012,0.0,559.2,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
17,17,92490,20180401092022,0.0,559.1,0.0,100.0,20.0,18.0,564.0,0.0,50995.8,10,0.0
18,18,92491,20180401092032,0.0,559.0,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
19,19,92492,20180401092042,0.0,558.9,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
20,20,92493,20180401092052,0.0,558.8,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
21,21,92494,20180401092102,0.0,558.7,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
22,22,92495,20180401092112,0.0,558.6,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
23,23,92496,20180401092122,0.0,558.5,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
24,24,92497,20180401092132,0.0,558.4,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
25,25,92498,20180401092142,0.0,558.2,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
26,26,92499,20180401092152,0.0,558.1,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
27,27,92500,20180401092202,0.0,558.0,0.0,100.0,20.0,18.0,563.0,0.0,50995.8,10,0.0
28,28,92501,20180401092212,0.0,557.9,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
29,29,92502,20180401092222,0.0,557.8,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
30,30,92503,20180401092232,0.0,557.7,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
31,31,92504,20180401092242,0.0,557.6,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
32,32,92505,20180401092252,0.0,557.5,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
33,33,92506,20180401092302,0.0,557.4,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
34,34,92507,20180401092312,0.0,557.3,0.0,100.0,20.0,18.0,562.0,0.0,50995.8,10,0.0
