,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180701124702.0,1.0,554.5,0.0,98.0,30.0,28.0,554.0,0.0,53203.4,0.0,0.0
1,1,1,20180701124712.0,3.0,553.4,0.0,98.0,30.0,28.0,553.0,1.0,53203.4,10.0,0.0
2,2,2,20180701124722.0,3.0,552.2,9.0,98.0,30.0,28.0,552.0,2.0,53203.4,10.0,0.0
3,3,3,20180701124732.0,9.0,550.6,16.0,98.0,30.0,28.0,550.0,12.0,53203.4,10.0,0.0
4,4,4,20180701124742.0,8.0,551.1,1.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
5,5,5,20180701124752.0,0.0,551.1,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
6,6,6,20180701124802.0,0.0,551.1,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
7,7,7,20180701124812.0,0.0,551.1,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
8,8,8,20180701124822.0,0.0,551.0,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
9,9,9,20180701124832.0,0.0,551.0,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
10,10,10,20180701124842.0,0.0,550.9,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
11,11,11,20180701124852.0,0.0,550.9,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
12,12,12,20180701124902.0,0.0,550.8,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
13,13,13,20180701124912.0,0.0,550.8,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
14,14,14,20180701124922.0,0.0,550.7,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
15,15,15,20180701124932.0,0.0,550.7,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
16,16,16,20180701124942.0,0.0,550.6,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
17,17,17,20180701124952.0,0.0,550.6,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
18,18,18,20180701125002.0,0.0,550.5,0.0,98.0,30.0,28.0,551.0,0.0,53203.4,10.0,0.0
19,19,19,20180701125012.0,0.0,550.4,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
20,20,20,20180701125022.0,0.0,550.4,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
21,21,21,20180701125032.0,0.0,550.3,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
22,22,22,20180701125042.0,0.0,550.3,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
23,23,23,20180701125052.0,0.0,550.2,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
24,24,24,20180701125102.0,0.0,550.1,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
25,25,25,20180701125112.0,0.0,550.1,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
26,26,26,20180701125122.0,0.0,550.0,0.0,98.0,30.0,28.0,550.0,0.0,53203.4,10.0,0.0
