,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180117091350.0,46.0,525.6,54.0,66.0,20.0,13.0,526.0,46.0,35582.6,1450.0,0.0
1,1,1,20180117091400.0,49.0,524.2,74.0,66.0,20.0,13.0,525.0,72.0,35582.7,10.0,0.0999999999985448
2,2,2,20180117091410.0,47.0,525.7,54.0,66.0,20.0,13.0,526.0,57.0,35582.8,10.0,0.10000000000582077
3,3,3,20180117091420.0,41.0,527.5,31.0,66.0,20.0,13.0,528.0,25.0,35582.9,10.0,0.0999999999985448
4,4,4,20180117091430.0,40.0,525.6,76.0,66.0,20.0,13.0,525.0,63.0,35583.1,10.0,0.1999999999970896
5,5,5,20180117091440.0,45.0,525.5,59.0,66.0,20.0,13.0,525.0,56.0,35583.2,10.0,0.0999999999985448
6,6,6,20180117091450.0,46.0,525.9,48.0,66.0,20.0,13.0,526.0,50.0,35583.3,10.0,0.10000000000582077
7,7,7,20180117091500.0,42.0,529.8,-4.0,66.0,20.0,13.0,531.0,-7.0,35583.4,10.0,0.0999999999985448
8,8,8,20180117091510.0,19.0,536.0,-60.0,66.0,20.0,13.0,536.0,-69.0,35583.5,10.0,0.0999999999985448
9,9,9,20180117091520.0,0.0,531.1,11.0,66.0,20.0,13.0,531.0,0.0,35583.5,10.0,0.0
10,10,10,20180117091530.0,22.0,522.2,148.0,66.0,20.0,13.0,521.0,142.0,35583.5,10.0,0.0
11,11,11,20180117091540.0,42.0,522.8,89.0,65.0,20.0,13.0,523.0,71.0,35583.6,10.0,0.0999999999985448
12,12,12,20180117091550.0,36.0,535.1,-115.0,65.0,20.0,13.0,537.0,-133.0,35583.7,10.0,0.0999999999985448
13,13,13,20180117091600.0,42.0,518.8,161.0,65.0,20.0,13.0,517.0,191.0,35583.8,10.0,0.10000000000582077
14,14,14,20180117091610.0,45.0,528.7,-4.0,65.0,20.0,13.0,529.0,0.0,35583.9,10.0,0.0999999999985448
15,15,15,20180117091620.0,27.0,523.7,139.0,65.0,20.0,13.0,523.0,139.0,35584.1,10.0,0.1999999999970896
16,16,16,20180117091630.0,49.0,521.8,102.0,65.0,21.0,13.0,522.0,94.0,35584.2,10.0,0.0999999999985448
17,17,17,20180117091640.0,49.0,528.5,-4.0,65.0,21.0,13.0,530.0,-14.0,35584.3,10.0,0.10000000000582077
18,18,18,20180117091650.0,47.0,525.9,53.0,65.0,21.0,13.0,526.0,49.0,35584.4,10.0,0.0999999999985448
19,19,19,20180117091700.0,44.0,530.7,-37.0,65.0,21.0,13.0,534.0,-76.0,35584.6,10.0,0.1999999999970896
20,20,20,20180117091710.0,23.0,529.7,48.0,65.0,21.0,13.0,528.0,62.0,35584.7,10.0,0.0999999999985448
21,21,21,20180117091720.0,42.0,524.8,55.0,65.0,21.0,13.0,525.0,59.0,35584.8,10.0,0.10000000000582077
22,22,22,20180117091730.0,37.0,533.9,-35.0,65.0,21.0,13.0,531.0,-15.0,35584.9,10.0,0.0999999999985448
23,23,23,20180117091740.0,29.0,529.8,4.0,65.0,21.0,13.0,528.0,36.0,35585.0,10.0,0.0999999999985448
24,24,24,20180117091750.0,33.0,527.3,31.0,65.0,21.0,13.0,528.0,16.0,35585.0,10.0,0.0
25,25,25,20180117091800.0,33.0,529.2,14.0,64.0,21.0,13.0,530.0,-8.0,35585.1,10.0,0.0999999999985448
26,26,26,20180117091810.0,10.0,530.9,12.0,64.0,21.0,13.0,531.0,0.0,35585.2,10.0,0.0999999999985448
27,27,27,20180117091820.0,0.0,530.6,12.0,64.0,21.0,13.0,531.0,0.0,35585.2,10.0,0.0
28,28,28,20180117091830.0,1.0,530.5,14.0,64.0,21.0,13.0,531.0,2.0,35585.2,10.0,0.0
29,29,29,20180117091840.0,24.0,524.7,91.0,64.0,21.0,14.0,524.0,89.0,35585.3,10.0,0.10000000000582077
30,30,30,20180117091850.0,35.0,525.1,70.0,64.0,21.0,14.0,525.0,52.0,35585.3,10.0,0.0
31,31,31,20180117091900.0,40.0,524.6,83.0,64.0,21.0,14.0,525.0,68.0,35585.4,10.0,0.0999999999985448
32,32,32,20180117091910.0,41.0,529.3,-2.0,64.0,21.0,14.0,530.0,-11.0,35585.6,10.0,0.1999999999970896
33,33,33,20180117091920.0,27.0,534.9,-76.0,64.0,21.0,14.0,532.0,-5.0,35585.7,10.0,0.0999999999985448
34,34,34,20180117091930.0,38.0,518.9,181.0,64.0,21.0,14.0,519.0,178.0,35585.7,10.0,0.0
35,35,35,20180117091940.0,47.0,525.5,39.0,64.0,21.0,14.0,528.0,14.0,35585.8,10.0,0.10000000000582077
36,36,36,20180117091950.0,46.0,525.8,49.0,64.0,21.0,14.0,526.0,50.0,35586.0,10.0,0.1999999999970896
37,37,37,20180117092000.0,45.0,529.2,-4.0,64.0,21.0,14.0,530.0,-4.0,35586.1,10.0,0.0999999999985448
38,38,38,20180117092010.0,10.0,533.8,-24.0,64.0,21.0,14.0,534.0,-32.0,35586.2,10.0,0.0999999999985448
39,39,39,20180117092020.0,27.0,526.2,78.0,64.0,21.0,14.0,525.0,81.0,35586.2,10.0,0.0
40,40,40,20180117092030.0,46.0,523.9,83.0,63.0,22.0,14.0,523.0,77.0,35586.4,10.0,0.2000000000043656
41,41,41,20180117092040.0,46.0,526.9,38.0,63.0,22.0,14.0,528.0,10.0,35586.5,10.0,0.0999999999985448
42,42,42,20180117092050.0,45.0,524.6,82.0,63.0,22.0,14.0,526.0,51.0,35586.6,10.0,0.0999999999985448
43,43,43,20180117092100.0,47.0,525.3,4.0,63.0,22.0,14.0,528.0,-1.0,35586.7,10.0,0.0999999999985448
44,44,44,20180117092110.0,46.0,528.0,-5.0,63.0,22.0,14.0,527.0,38.0,35586.9,10.0,0.2000000000043656
45,45,45,20180117092120.0,45.0,525.4,71.0,63.0,22.0,14.0,528.0,3.0,35587.0,10.0,0.0999999999985448
46,46,46,20180117092130.0,35.0,528.5,18.0,63.0,22.0,14.0,531.0,-10.0,35587.1,10.0,0.0999999999985448
47,47,47,20180117092140.0,44.0,525.7,52.0,63.0,22.0,14.0,526.0,47.0,35587.2,10.0,0.0999999999985448
48,48,48,20180117092150.0,46.0,526.6,35.0,63.0,22.0,14.0,527.0,37.0,35587.3,10.0,0.10000000000582077
49,49,49,20180117092200.0,41.0,527.8,32.0,63.0,22.0,14.0,528.0,31.0,35587.4,10.0,0.0999999999985448
50,50,50,20180117092210.0,41.0,529.3,-2.0,63.0,22.0,14.0,530.0,-9.0,35587.6,10.0,0.1999999999970896
