,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180112112313.0,1.0,529.2,12.0,50.0,21.0,12.0,532.0,-1.0,36189.1,14560.0,0.0
1,1,1,20180112112323.0,0.0,529.2,11.0,50.0,21.0,12.0,532.0,0.0,36189.1,10.0,0.0
2,2,2,20180112112333.0,40.0,521.8,74.0,50.0,21.0,12.0,524.0,48.0,36189.1,10.0,0.0
3,3,3,20180112112343.0,44.0,524.0,43.0,50.0,21.0,12.0,526.0,24.0,36189.2,10.0,0.0999999999985448
4,4,4,20180112112353.0,41.0,527.3,-2.0,50.0,21.0,12.0,531.0,-21.0,36189.4,10.0,0.2000000000043656
5,5,5,20180112112403.0,44.0,520.5,105.0,50.0,21.0,12.0,522.0,94.0,36189.5,10.0,0.0999999999985448
6,6,6,20180112112413.0,47.0,526.3,-5.0,49.0,21.0,12.0,529.0,-17.0,36189.6,10.0,0.0999999999985448
7,7,7,20180112112423.0,42.0,518.3,170.0,49.0,21.0,12.0,521.0,11.0,36189.7,10.0,0.0999999999985448
8,8,8,20180112112433.0,50.0,522.3,62.0,49.0,21.0,12.0,524.0,37.0,36189.9,10.0,0.2000000000043656
9,9,9,20180112112443.0,53.0,520.0,104.0,49.0,21.0,12.0,522.0,86.0,36190.0,10.0,0.0999999999985448
10,10,10,20180112112453.0,51.0,526.5,-4.0,49.0,21.0,12.0,529.0,-18.0,36190.1,10.0,0.0999999999985448
11,11,11,20180112112503.0,44.0,532.6,-107.0,49.0,21.0,12.0,536.0,-16.0,36190.3,10.0,0.2000000000043656
12,12,12,20180112112513.0,46.0,516.7,152.0,49.0,21.0,12.0,519.0,6.0,36190.4,10.0,0.0999999999985448
13,13,13,20180112112523.0,50.0,522.6,43.0,49.0,21.0,12.0,525.0,23.0,36190.5,10.0,0.0999999999985448
14,14,14,20180112112533.0,28.0,533.0,-90.0,49.0,22.0,13.0,531.0,-9.0,36190.6,10.0,0.0999999999985448
15,15,15,20180112112543.0,46.0,520.5,80.0,49.0,22.0,13.0,522.0,52.0,36190.7,10.0,0.0999999999985448
16,16,16,20180112112553.0,47.0,522.3,54.0,48.0,22.0,13.0,524.0,33.0,36190.8,10.0,0.10000000000582077
17,17,17,20180112112603.0,50.0,522.8,16.0,48.0,22.0,13.0,525.0,3.0,36191.0,10.0,0.1999999999970896
18,18,18,20180112112613.0,36.0,517.1,179.0,48.0,22.0,13.0,518.0,50.0,36191.1,10.0,0.0999999999985448
19,19,19,20180112112623.0,50.0,520.1,76.0,48.0,22.0,13.0,522.0,57.0,36191.2,10.0,0.0999999999985448
20,20,20,20180112112633.0,45.0,526.0,-3.0,48.0,22.0,13.0,529.0,-16.0,36191.3,10.0,0.10000000000582077
21,21,21,20180112112643.0,31.0,515.5,219.0,48.0,22.0,13.0,516.0,89.0,36191.4,10.0,0.0999999999985448
22,22,22,20180112112653.0,47.0,520.0,85.0,48.0,22.0,13.0,522.0,55.0,36191.5,10.0,0.0999999999985448
23,23,23,20180112112703.0,46.0,521.8,88.0,48.0,22.0,13.0,523.0,72.0,36191.7,10.0,0.1999999999970896
24,24,24,20180112112713.0,23.0,524.9,62.0,48.0,22.0,13.0,527.0,41.0,36191.8,10.0,0.10000000000582077
25,25,25,20180112112723.0,21.0,530.8,-63.0,48.0,22.0,13.0,534.0,-76.0,36191.8,10.0,0.0
26,26,26,20180112112733.0,44.0,518.7,117.0,48.0,22.0,13.0,520.0,100.0,36191.9,10.0,0.0999999999985448
27,27,27,20180112112743.0,42.0,532.0,-122.0,48.0,22.0,13.0,536.0,-29.0,36192.1,10.0,0.1999999999970896
28,28,28,20180112112753.0,28.0,523.3,51.0,48.0,22.0,13.0,525.0,53.0,36192.1,10.0,0.0
29,29,29,20180112112803.0,9.0,527.1,12.0,47.0,22.0,13.0,530.0,-7.0,36192.2,10.0,0.0999999999985448
30,30,30,20180112112813.0,36.0,512.8,239.0,47.0,22.0,13.0,514.0,102.0,36192.2,10.0,0.0
31,31,31,20180112112823.0,49.0,520.4,91.0,47.0,22.0,13.0,523.0,56.0,36192.3,10.0,0.10000000000582077
32,32,32,20180112112833.0,9.0,528.9,-7.0,47.0,22.0,13.0,531.0,-26.0,36192.5,10.0,0.1999999999970896
33,33,33,20180112112843.0,0.0,526.6,11.0,47.0,22.0,13.0,529.0,0.0,36192.5,10.0,0.0
34,34,34,20180112112853.0,40.0,511.9,238.0,47.0,22.0,13.0,513.0,94.0,36192.5,10.0,0.0
35,35,35,20180112112903.0,33.0,532.1,-102.0,47.0,22.0,13.0,535.0,-21.0,36192.6,10.0,0.0999999999985448
36,36,36,20180112112913.0,46.0,515.4,171.0,47.0,22.0,13.0,517.0,23.0,36192.7,10.0,0.0999999999985448
37,37,37,20180112112923.0,41.0,532.1,-123.0,47.0,22.0,13.0,536.0,-30.0,36192.8,10.0,0.10000000000582077
38,38,38,20180112112933.0,3.0,528.4,6.0,47.0,22.0,13.0,531.0,-3.0,36192.9,10.0,0.0999999999985448
39,39,39,20180112112943.0,0.0,527.5,11.0,47.0,22.0,13.0,530.0,0.0,36192.9,10.0,0.0
40,40,40,20180112112953.0,1.0,527.4,15.0,47.0,22.0,13.0,530.0,2.0,36192.9,10.0,0.0
41,41,41,20180112113003.0,17.0,525.9,31.0,47.0,22.0,13.0,529.0,10.0,36192.9,10.0,0.0
42,42,42,20180112113013.0,5.0,528.4,1.0,47.0,22.0,13.0,531.0,-10.0,36193.0,10.0,0.0999999999985448
43,43,43,20180112113023.0,14.0,524.0,71.0,47.0,22.0,13.0,526.0,51.0,36193.0,10.0,0.0
44,44,44,20180112113033.0,41.0,516.1,167.0,46.0,22.0,13.0,519.0,14.0,36193.1,10.0,0.0999999999985448
45,45,45,20180112113043.0,47.0,523.2,45.0,46.0,22.0,13.0,525.0,25.0,36193.2,10.0,0.0999999999985448
46,46,46,20180112113053.0,51.0,521.7,53.0,46.0,22.0,13.0,525.0,16.0,36193.3,10.0,0.10000000000582077
47,47,47,20180112113103.0,27.0,529.9,-41.0,46.0,22.0,13.0,534.0,-69.0,36193.4,10.0,0.0999999999985448
48,48,48,20180112113113.0,44.0,514.8,207.0,46.0,22.0,13.0,515.0,80.0,36193.5,10.0,0.0999999999985448
49,49,49,20180112113123.0,49.0,520.9,92.0,46.0,23.0,13.0,523.0,58.0,36193.6,10.0,0.0999999999985448
50,50,50,20180112113133.0,49.0,524.2,27.0,46.0,23.0,13.0,527.0,11.0,36193.8,10.0,0.2000000000043656
51,51,51,20180112113143.0,41.0,533.4,-124.0,46.0,23.0,13.0,536.0,-96.0,36193.9,10.0,0.0999999999985448
52,52,52,20180112113153.0,36.0,526.0,96.0,46.0,23.0,13.0,523.0,26.0,36194.0,10.0,0.0999999999985448
53,53,53,20180112113203.0,26.0,528.0,10.0,46.0,23.0,13.0,531.0,0.0,36194.1,10.0,0.0999999999985448
54,54,54,20180000000000.0,29.5,530.8,-51.5,46.0,23.0,13.5,534.0,-10.5,36194.25,10.0,0.1500000000014552
55,55,55,20180112113223.0,44.0,526.2,-3.0,46.0,23.0,14.0,529.0,-16.0,36194.3,20.0,0.05000000000291038
56,56,56,20180112113233.0,33.0,533.6,-113.0,46.0,23.0,14.0,537.0,-21.0,36194.4,10.0,0.0999999999985448
57,57,57,20180000000000.0,32.33333333333333,530.1666666666666,-54.0,45.66666666666667,23.0,14.0,533.3333333333333,1.3333333333333321,36194.43333333333,10.0,0.03333333333284827
58,58,58,20180000000000.0,31.666666666666664,526.7333333333332,5.0,45.33333333333334,23.0,14.0,529.6666666666666,23.666666666666664,36194.46666666667,10.0,0.03333333333284827
59,59,59,20180112113303.0,0.0,528.2,12.0,46.0,23.0,14.0,530.0,2.0,36194.5,30.0,0.03333333333284827
60,60,60,20180112113313.0,31.0,523.3,64.0,45.0,23.0,14.0,526.0,46.0,36194.5,10.0,0.0
61,61,61,20180112113323.0,6.0,529.5,-5.0,45.0,23.0,14.0,532.0,-14.0,36194.6,10.0,0.0999999999985448
62,62,62,20180112113333.0,29.0,519.3,138.0,45.0,23.0,14.0,525.0,44.0,36194.6,10.0,0.0
63,63,63,20180112113343.0,35.0,525.6,56.0,45.0,23.0,14.0,526.0,49.0,36194.7,10.0,0.0999999999985448
64,64,64,20180000000000.0,30.5,524.7,55.5,45.0,23.0,14.0,526.0,43.5,36194.8,10.0,0.10000000000582077
65,65,65,20180112113403.0,3.0,528.3,10.0,45.0,23.0,14.0,531.0,0.0,36194.9,20.0,0.0999999999985448
66,66,66,20180112113413.0,26.0,523.8,55.0,45.0,23.0,14.0,526.0,38.0,36194.9,10.0,0.0
67,67,67,20180112113423.0,19.0,531.6,-61.0,45.0,23.0,14.0,534.0,-71.0,36195.0,10.0,0.0999999999985448
68,68,68,20180112113433.0,5.0,528.2,11.0,45.0,23.0,14.0,531.0,0.0,36195.0,10.0,0.0
69,69,69,20180112113443.0,1.0,528.2,11.0,45.0,23.0,14.0,531.0,0.0,36195.0,10.0,0.0
70,70,70,20180112113453.0,3.0,528.1,18.0,45.0,23.0,14.0,530.0,6.0,36195.0,10.0,0.0
71,71,71,20180112113503.0,18.0,527.5,11.0,45.0,23.0,14.0,530.0,0.0,36195.0,10.0,0.0
72,72,72,20180112113513.0,27.0,525.0,50.0,45.0,23.0,14.0,526.0,52.0,36195.1,10.0,0.0999999999985448
73,73,73,20180112113523.0,31.0,524.4,72.0,45.0,23.0,14.0,525.0,64.0,36195.2,10.0,0.0999999999985448
74,74,74,20180112113533.0,32.0,524.6,56.0,45.0,23.0,14.0,527.0,23.0,36195.2,10.0,0.0
75,75,75,20180000000000.0,19.0,526.9000000000002,28.0,45.0,23.5,14.0,529.5,5.5,36195.35,10.0,0.1500000000014552
76,76,76,20180112113553.0,33.0,533.0,-112.0,45.0,24.0,14.0,536.0,-19.0,36195.5,20.0,0.1500000000014552
77,77,77,20180112113603.0,6.0,529.2,0.0,45.0,24.0,14.0,532.0,-12.0,36195.5,10.0,0.0
78,78,78,20180112113613.0,0.0,528.3,11.0,45.0,24.0,14.0,531.0,0.0,36195.5,10.0,0.0
79,79,79,20180112113623.0,0.0,528.4,11.0,45.0,24.0,14.0,531.0,0.0,36195.5,10.0,0.0
80,80,80,20180112113633.0,0.0,528.4,11.0,45.0,24.0,14.0,531.0,0.0,36195.5,10.0,0.0
81,81,81,20180000000000.0,11.0,526.5999999999998,36.0,44.5,24.0,14.0,529.0,22.5,36195.5,10.0,0.0
82,82,82,20180112113653.0,0.0,528.6,11.0,45.0,24.0,14.0,531.0,0.0,36195.5,20.0,0.0
83,83,83,20180112113703.0,22.0,524.8,61.0,44.0,24.0,14.0,527.0,45.0,36195.5,10.0,0.0
84,84,84,20180112113713.0,41.0,522.2,78.0,44.0,24.0,14.0,526.0,21.0,36195.6,10.0,0.0999999999985448
85,85,85,20180112113723.0,47.0,523.5,59.0,44.0,24.0,14.0,526.0,32.0,36195.8,10.0,0.2000000000043656
86,86,86,20180112113733.0,45.0,525.3,37.0,44.0,24.0,15.0,527.0,36.0,36195.9,10.0,0.0999999999985448
87,87,87,20180112113743.0,29.0,534.4,-101.0,44.0,24.0,15.0,537.0,-5.0,36196.0,10.0,0.0999999999985448
88,88,88,20180112113753.0,0.0,529.4,2.0,44.0,24.0,15.0,532.0,0.0,36196.0,10.0,0.0
89,89,89,20180112113803.0,4.0,528.8,17.0,44.0,24.0,15.0,531.0,18.0,36196.0,10.0,0.0
90,90,90,20180112113813.0,10.0,530.6,-25.0,44.0,24.0,15.0,533.0,-28.0,36196.1,10.0,0.0999999999985448
91,91,91,20180112113823.0,0.0,529.4,4.0,44.0,24.0,15.0,532.0,1.0,36196.1,10.0,0.0
92,92,92,20180112113833.0,5.0,529.4,2.0,44.0,24.0,15.0,532.0,0.0,36196.1,10.0,0.0
93,93,93,20180112113843.0,0.0,529.6,2.0,44.0,24.0,15.0,532.0,0.0,36196.1,10.0,0.0
94,94,94,20180112113853.0,1.0,529.2,17.0,44.0,24.0,15.0,531.0,10.0,36196.1,10.0,0.0
95,95,95,20180112113903.0,21.0,527.2,35.0,44.0,24.0,15.0,530.0,25.0,36196.1,10.0,0.0
96,96,96,20180000000000.0,10.5,528.55,18.5,44.0,24.0,15.0,531.0,12.5,36196.1,10.0,0.0
97,97,97,20180112113923.0,0.0,529.8,2.0,44.0,24.0,15.0,532.0,0.0,36196.1,20.0,0.0
98,98,98,20180112113933.0,0.0,529.9,2.0,44.0,24.0,15.0,532.0,0.0,36196.1,10.0,0.0
99,99,99,20180112113943.0,0.0,530.0,2.0,44.0,24.0,15.0,533.0,0.0,36196.1,10.0,0.0
100,100,100,20180112113953.0,0.0,530.0,2.0,44.0,24.0,15.0,533.0,0.0,36196.1,10.0,0.0
101,101,101,20180112114003.0,0.0,530.1,2.0,44.0,24.0,15.0,533.0,0.0,36196.1,10.0,0.0
102,102,102,20180112114013.0,0.0,530.1,2.0,44.0,24.0,15.0,533.0,0.0,36196.1,10.0,0.0
103,103,103,20180112114023.0,0.0,530.2,2.0,44.0,24.0,15.0,533.0,0.0,36196.1,10.0,0.0
104,104,104,20180112114033.0,0.0,530.2,2.0,44.0,25.0,15.0,533.0,0.0,36196.1,10.0,0.0
105,105,105,20180000000000.0,13.5,529.0,6.5,44.0,25.0,15.0,532.0,2.0,36196.15,10.0,0.049999999995634425
106,106,106,20180112114053.0,14.0,526.2,79.0,44.0,25.0,15.0,528.0,60.0,36196.2,20.0,0.05000000000291038
107,107,107,20180112114103.0,27.0,527.8,11.0,44.0,25.0,15.0,531.0,4.0,36196.2,10.0,0.0
108,108,108,20180112114113.0,35.0,531.9,-109.0,44.0,25.0,15.0,533.0,-40.0,36196.3,10.0,0.10000000000582077
109,109,109,20180112114123.0,42.0,522.0,109.0,44.0,25.0,15.0,523.0,100.0,36196.4,10.0,0.0999999999985448
110,110,110,20180112114133.0,42.0,523.1,92.0,44.0,25.0,15.0,525.0,76.0,36196.5,10.0,0.0999999999985448
111,111,111,20180112114143.0,45.0,524.5,73.0,44.0,25.0,15.0,526.0,62.0,36196.6,10.0,0.0999999999985448
112,112,112,20180112114153.0,47.0,525.3,28.0,43.0,25.0,15.0,529.0,-2.0,36196.8,10.0,0.2000000000043656
113,113,113,20180112114203.0,42.0,526.2,50.0,43.0,25.0,15.0,527.0,61.0,36196.9,10.0,0.0999999999985448
114,114,114,20180112114213.0,10.0,531.9,-22.0,43.0,25.0,15.0,534.0,-28.0,36197.0,10.0,0.0999999999985448
115,115,115,20180112114223.0,18.0,523.0,151.0,43.0,25.0,15.0,523.0,56.0,36197.0,10.0,0.0
116,116,116,20180112114233.0,38.0,533.3,-137.0,43.0,25.0,15.0,537.0,-37.0,36197.1,10.0,0.0999999999985448
117,117,117,20180112114243.0,35.0,528.4,-5.0,43.0,25.0,15.0,531.0,-22.0,36197.2,10.0,0.0999999999985448
118,118,118,20180112114253.0,0.0,529.5,4.0,43.0,25.0,16.0,532.0,2.0,36197.2,10.0,0.0
119,119,119,20180112114303.0,0.0,529.2,15.0,43.0,25.0,16.0,532.0,0.0,36197.2,10.0,0.0
120,120,120,20180000000000.0,1.6666666666666663,528.9666666666667,21.33333333333333,43.0,25.0,16.0,531.3333333333334,9.333333333333332,36197.2,10.0,0.0
121,121,121,20180000000000.0,3.333333333333333,528.7333333333332,27.666666666666664,43.0,25.0,16.0,530.6666666666667,18.666666666666664,36197.2,10.0,0.0
122,122,122,20180112114333.0,0.0,529.3,16.0,43.0,25.0,16.0,532.0,0.0,36197.2,30.0,0.0
123,123,123,20180112114343.0,5.0,528.5,34.0,43.0,25.0,16.0,530.0,28.0,36197.2,10.0,0.0
124,124,124,20180112114353.0,19.0,529.1,2.0,43.0,25.0,16.0,531.0,0.0,36197.2,10.0,0.0
125,125,125,20180112114403.0,8.0,530.1,-8.0,43.0,25.0,16.0,533.0,-7.0,36197.3,10.0,0.10000000000582077
126,126,126,20180112114413.0,14.0,527.7,41.0,43.0,25.0,16.0,530.0,31.0,36197.3,10.0,0.0
127,127,127,20180112114423.0,38.0,522.3,98.0,43.0,25.0,16.0,524.0,79.0,36197.4,10.0,0.0999999999985448
128,128,128,20180112114433.0,18.0,530.3,2.0,43.0,25.0,16.0,533.0,0.0,36197.5,10.0,0.0999999999985448
