,Unnamed: 0,Unnamed: 0.1,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,0,20180105131220.0,5.0,530.9,-5.0,38.0,20.0,15.0,532.0,-9.0,43355.3,120.0,0.0
1,1,1,20180105131230.0,4.0,528.7,11.0,38.0,20.0,15.0,530.0,10.0,43355.3,10.0,0.0
2,2,2,20180000000000.0,12.4,526.76,21.8,38.0,20.0,15.0,528.0,19.8,43355.4,10.0,0.0999999999985448
3,3,3,20180000000000.0,20.8,524.82,32.6,38.0,20.0,15.0,526.0,29.6,43355.5,10.0,0.0999999999985448
4,4,4,20180000000000.0,29.20000000000001,522.8800000000001,43.40000000000001,38.0,20.0,15.0,524.0,39.40000000000001,43355.60000000001,10.0,0.10000000000582077
5,5,5,20180000000000.0,37.6,520.94,54.2,38.0,20.0,15.0,522.0,49.2,43355.7,10.0,0.0999999999985448
6,6,6,20180105131320.0,41.0,519.6,95.0,38.0,20.0,15.0,520.0,88.0,43355.7,50.0,-7.275957614183426e-12
7,7,7,20180105131330.0,46.0,519.0,65.0,38.0,20.0,15.0,520.0,59.0,43355.8,10.0,0.10000000000582077
8,8,8,20180000000000.0,45.0,522.3,25.5,38.0,20.0,15.0,523.5,22.0,43356.0,10.0,0.1999999999970896
9,9,9,20180105131350.0,46.0,520.1,66.0,38.0,20.0,15.0,521.0,46.0,43356.1,20.0,0.0999999999985448
10,10,10,20180105131400.0,44.0,525.6,-14.0,38.0,20.0,15.0,527.0,-15.0,43356.2,10.0,0.0999999999985448
11,11,11,20180000000000.0,41.0,523.95,22.0,38.0,20.0,15.0,525.0,17.5,43356.3,10.0,0.10000000000582077
12,12,12,20180105131420.0,33.0,521.3,56.0,38.0,20.0,15.0,523.0,40.0,43356.3,20.0,0.0
13,13,13,20180105131430.0,38.0,522.3,58.0,38.0,20.0,15.0,523.0,50.0,43356.4,10.0,0.0999999999985448
14,14,14,20180105131440.0,41.0,527.8,-13.0,38.0,20.0,15.0,529.0,-15.0,43356.6,10.0,0.1999999999970896
15,15,15,20180105131700.0,44.0,519.9,58.0,37.0,20.0,15.0,521.0,48.0,43357.3,140.0,0.7000000000043656
16,16,16,20180000000000.0,29.66666666666667,522.6,39.333333333333336,37.0,20.0,15.0,524.0,32.0,43357.46666666667,10.0,0.16666666666424135
17,17,17,20180000000000.0,15.333333333333336,525.3,20.66666666666667,37.0,20.0,15.0,527.0,16.0,43357.63333333333,10.0,0.16666666666424135
18,18,18,20180105131730.0,33.0,523.2,7.0,37.0,20.0,15.0,525.0,4.0,43357.6,30.0,-0.03333333333284827
19,19,19,20180000000000.0,22.0,524.8333333333334,5.0,37.0,20.0,15.0,526.6666666666666,2.666666666666667,43357.66666666666,10.0,0.06666666666569654
20,20,20,20180000000000.0,11.0,526.4666666666667,3.0000000000000004,37.0,20.0,15.0,528.3333333333333,1.3333333333333337,43357.73333333334,10.0,0.0666666666729725
21,21,21,20180105131800.0,1.0,528.0,2.0,37.0,20.0,15.0,530.0,0.0,43357.8,30.0,0.06666666666569654
22,22,22,20180105131810.0,0.0,528.1,1.0,37.0,20.0,15.0,530.0,0.0,43357.8,10.0,0.0
23,23,23,20180000000000.0,14.5,524.6,32.0,37.0,20.0,15.0,526.0,27.5,43357.8,10.0,0.0
24,24,24,20180105131830.0,4.0,527.2,22.0,37.0,20.0,15.0,528.0,19.0,43357.8,20.0,0.0
25,25,25,20180105131840.0,29.0,521.1,63.0,37.0,20.0,15.0,522.0,55.0,43357.8,10.0,0.0
26,26,26,20180105131850.0,29.0,529.9,-53.0,37.0,20.0,15.0,536.0,-91.0,43357.9,10.0,0.0999999999985448
