,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,6.0,553.4,8.0,100.0,20.0,18.0,557.0,0.0,45723.8,-0.8999999999941792,4427.2,0.0,,0.0,2.0,0.0
1,0.0,552.8,5.0,100.0,20.0,18.0,556.0,0.0,45723.8,0.0,2764.0,0.0,-6.0,0.0,2.0,0.0
2,0.0,552.3,2.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,1104.6,0.0,0.0,0.0,2.0,0.0
3,0.0,551.6,5.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,2758.0,0.0,0.0,0.0,2.0,0.0
4,0.0,551.1,-1.0,100.0,20.0,18.0,554.0,0.0,45723.8,0.0,-551.1,0.0,0.0,0.0,2.0,0.0
5,0.0,551.3,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,0.0,551.4,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,0.0,551.4,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8,0.0,551.3,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9,0.0,551.3,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10,0.0,551.3,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11,0.0,551.2,0.0,100.0,20.0,18.0,554.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12,0.0,551.2,0.0,100.0,20.0,18.0,555.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13,0.0,551.1,0.0,100.0,20.0,18.0,554.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14,0.0,551.1,0.0,100.0,20.0,18.0,554.0,0.0,45723.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15,0.0,550.8,5.0,100.0,20.0,18.0,554.0,1.0,45723.8,0.0,2754.0,554.0,0.0,0.0,2.0,0.0
16,17.0,548.4,2.0,100.0,20.0,18.0,552.0,0.0,45723.8,0.0,1096.8,0.0,17.0,0.0,2.0,0.0
17,4.0,548.3,1.0,100.0,20.0,18.0,551.0,0.0,45723.8,0.0,548.3,0.0,-13.0,0.0,2.0,0.0
18,3.0,548.0,2.0,100.0,20.0,18.0,551.0,0.0,45723.8,0.0,1096.0,0.0,-1.0,0.0,2.0,0.0
19,0.0,547.9,2.0,100.0,20.0,18.0,551.0,0.0,45723.8,0.0,1095.8,0.0,-3.0,0.0,2.0,0.0
20,3.0,547.2,10.0,100.0,20.0,18.0,551.0,0.0,45723.8,0.0,5472.0,0.0,3.0,0.0,2.0,0.0
21,0.0,547.4,1.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0999999999985448,547.4,0.0,-3.0,0.0999999999985448,2.0,0.0
22,0.0,547.5,0.0,100.0,20.0,18.0,542.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
23,0.0,548.0,1.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,548.0,0.0,0.0,0.0999999999985448,2.0,0.0
24,0.0,547.9,1.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,547.9,0.0,0.0,0.0999999999985448,2.0,0.0
25,0.0,547.8,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
26,0.0,547.8,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
27,0.0,547.7,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
28,0.0,547.7,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
29,0.0,547.6,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
30,0.0,547.6,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
31,0.0,547.5,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
32,0.0,547.4,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
33,0.0,547.4,0.0,100.0,20.0,19.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
34,0.0,547.4,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
35,0.0,547.3,0.0,100.0,20.0,19.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
36,0.0,547.3,0.0,100.0,20.0,18.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
37,0.0,547.2,0.0,100.0,20.0,18.0,551.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
38,0.0,547.2,0.0,100.0,20.0,18.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
39,0.0,547.1,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
40,0.0,547.1,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
41,0.0,547.0,0.0,100.0,20.0,18.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
42,0.0,547.0,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
43,0.0,546.9,0.0,100.0,20.0,18.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,2.0,0.0
44,0.0,546.9,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
45,0.0,546.9,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
46,0.0,546.8,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
47,0.0,546.7,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
48,0.0,546.7,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
49,0.0,546.7,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
50,0.0,546.6,0.0,100.0,20.0,19.0,550.0,0.0,45723.9,0.0,0.0,0.0,0.0,0.0999999999985448,1.0,0.0
