,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,0.0,556.2,1.0,100.0,20.0,15.0,556.0,0.0,43841.0,-0.4000000000014552,556.2,0.0,,0.0,5.0,0.0
1,0.0,556.1,1.0,100.0,20.0,15.0,555.0,0.0,43841.0,0.0,556.1,0.0,0.0,0.0,5.0,0.0
2,0.0,555.9,1.0,100.0,20.0,15.0,555.0,0.0,43841.0,0.0,555.9,0.0,0.0,0.0,5.0,0.0
3,1.0,553.9,19.0,100.0,20.0,15.0,554.0,0.0,43841.0,0.0,10524.1,0.0,1.0,0.0,5.0,0.0
4,8.0,551.4,29.0,100.0,20.0,15.0,550.0,18.0,43841.0,0.0,15990.6,9900.0,7.0,0.0,5.0,0.0
5,14.0,549.6,1.0,100.0,20.0,15.0,549.0,0.0,43841.0,0.0,549.6,0.0,6.0,0.0,5.0,0.0
6,31.0,536.3,156.0,100.0,20.0,15.0,534.0,162.0,43841.1,0.0999999999985448,83662.79999999999,86508.0,17.0,0.0999999999985448,5.0,0.0
7,49.0,528.2,199.0,99.0,20.0,15.0,526.0,236.0,43841.1,0.0,105111.8,124136.0,18.0,0.0999999999985448,5.0,1.0
8,35.0,537.7,-1.0,99.0,20.0,15.0,537.0,0.0,43841.3,0.2000000000043656,-537.7,0.0,-14.0,0.3000000000029104,5.0,1.0
9,0.0,538.4,1.0,99.0,20.0,15.0,538.0,0.0,43841.3,0.0,538.4,0.0,-35.0,0.3000000000029104,5.0,1.0
10,0.0,538.8,1.0,99.0,20.0,15.0,538.0,0.0,43841.3,0.0,538.8,0.0,0.0,0.3000000000029104,5.0,1.0
11,0.0,539.1,1.0,99.0,20.0,15.0,539.0,0.0,43841.3,0.0,539.1,0.0,0.0,0.3000000000029104,5.0,1.0
12,0.0,539.3,1.0,99.0,20.0,15.0,539.0,0.0,43841.3,0.0,539.3,0.0,0.0,0.3000000000029104,5.0,1.0
13,49.0,522.9,233.0,99.0,20.0,15.0,521.0,268.0,43841.4,0.0999999999985448,121835.7,139628.0,49.0,0.4000000000014552,5.0,1.0
14,56.0,533.6,0.0,99.0,20.0,15.0,529.0,103.0,43841.5,0.0999999999985448,0.0,54487.0,7.0,0.5,5.0,1.0
15,40.0,534.3,-1.0,99.0,20.0,15.0,534.0,0.0,43841.7,0.1999999999970896,-534.3,0.0,-16.0,0.6999999999970896,5.0,1.0
16,1.0,535.1,1.0,99.0,20.0,15.0,535.0,0.0,43841.8,0.10000000000582077,535.1,0.0,-39.0,0.8000000000029104,5.0,1.0
17,0.0,535.6,1.0,99.0,20.0,15.0,535.0,0.0,43841.8,0.0,535.6,0.0,-1.0,0.8000000000029104,5.0,1.0
18,0.0,536.0,1.0,99.0,20.0,15.0,535.0,0.0,43841.8,0.0,536.0,0.0,0.0,0.8000000000029104,5.0,1.0
19,0.0,536.3,2.0,99.0,20.0,15.0,536.0,0.0,43841.8,0.0,1072.6,0.0,0.0,0.8000000000029104,5.0,1.0
20,0.0,536.5,1.0,99.0,20.0,15.0,536.0,0.0,43841.8,0.0,536.5,0.0,0.0,0.8000000000029104,5.0,1.0
21,35.0,523.2,239.0,99.0,20.0,15.0,521.0,258.0,43841.8,0.0,125044.80000000002,134418.0,35.0,0.8000000000029104,5.0,1.0
22,49.0,533.7,0.0,98.0,20.0,15.0,533.0,0.0,43841.9,0.0999999999985448,0.0,0.0,14.0,0.9000000000014552,5.0,2.0
23,46.0,534.6,0.0,98.0,20.0,15.0,534.0,0.0,43842.0,0.0999999999985448,0.0,0.0,-3.0,1.0,5.0,2.0
24,38.0,535.3,0.0,98.0,20.0,15.0,535.0,0.0,43842.2,0.1999999999970896,0.0,0.0,-8.0,1.1999999999970896,5.0,2.0
25,44.0,528.5,107.0,98.0,20.0,15.0,527.0,129.0,43842.3,0.10000000000582077,56549.5,67983.0,6.0,1.3000000000029104,5.0,2.0
26,53.0,528.6,91.0,98.0,20.0,15.0,528.0,104.0,43842.4,0.0999999999985448,48102.6,54912.0,9.0,1.4000000000014552,5.0,2.0
27,42.0,532.1,48.0,98.0,20.0,15.0,531.0,36.0,43842.5,0.0999999999985448,25540.800000000007,19116.0,-11.0,1.5,5.0,2.0
28,46.0,528.9,86.0,98.0,20.0,15.0,528.0,91.0,43842.6,0.0999999999985448,45485.4,48048.0,4.0,1.5999999999985448,5.0,2.0
29,45.0,534.6,-15.0,98.0,20.0,15.0,534.0,-3.0,43842.8,0.2000000000043656,-8019.0,-1602.0,-1.0,1.8000000000029104,5.0,2.0
30,46.0,529.8,83.0,98.0,20.0,15.0,529.0,92.0,43842.9,0.0999999999985448,43973.4,48668.0,1.0,1.9000000000014552,5.0,2.0
31,45.0,531.3,55.0,98.0,20.0,15.0,531.0,60.0,43843.0,0.0999999999985448,29221.5,31860.0,-1.0,2.0,5.0,2.0
32,42.0,531.5,57.0,98.0,20.0,15.0,530.0,82.0,43843.1,0.0999999999985448,30295.5,43460.0,-3.0,2.0999999999985453,5.0,2.0
33,45.0,534.7,-12.0,98.0,20.0,15.0,533.0,32.0,43843.2,0.0999999999985448,-6416.4000000000015,17056.0,3.0,2.1999999999970896,5.0,2.0
34,41.0,535.2,-14.0,98.0,20.0,15.0,535.0,-9.0,43843.4,0.2000000000043656,-7492.800000000001,-4815.0,-4.0,2.4000000000014547,5.0,2.0
35,17.0,536.4,0.0,98.0,20.0,15.0,536.0,0.0,43843.5,0.0999999999985448,0.0,0.0,-24.0,2.5,5.0,2.0
36,5.0,536.6,-6.0,98.0,20.0,15.0,536.0,0.0,43843.5,0.0,-3219.600000000001,0.0,-12.0,2.5,5.0,2.0
