,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,total_P,motor_P,tempMAXMINdiff,SOCgap,speed,mileage,milediff,speeddiff,milegap
0,-0.4766336779434471,-0.354100492294944,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-0.16302349118150813,-0.32333441302787397,-0.35095273632675106,-0.3200012472157545,1.0197309678508941,-1.6167856582914277,0.0,37081.8,0.0,,0.0
1,-0.9848490651962206,0.8367629959319203,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-0.484863559768576,1.181926585769969,0.8374906442252025,1.1820344991654177,1.0197309678508941,-1.6167856582914277,6.0,37081.8,0.0,6.0,0.0
2,-2.947611940103411,3.054232939526771,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-1.3699237483830125,0.32894535311785794,2.977604605845889,0.3172951339812666,1.0197309678508941,-1.6167856582914277,47.0,37081.9,0.0999999999985448,41.0,0.0999999999985448
3,-1.7384098118123705,0.8983593832539994,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-0.8067036283556438,0.8808743860104004,0.8884245995117054,0.8725068292280452,1.0197309678508941,-1.6167856582914277,50.0,37082.0,0.0999999999985448,3.0,0.1999999999970896
4,-1.4054411098191886,0.24133125181848814,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-0.565323576915343,0.07806851998488414,0.24025886622472517,0.07978157509746325,1.0197309678508941,-1.6167856582914277,47.0,37082.2,0.1999999999970896,-3.0,0.3999999999941792
5,0.1542543889909948,-0.6826145580126997,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-0.08256347403474118,-0.32333441302787397,-0.6826309148805106,-0.3200012472157545,1.0197309678508941,-1.6167856582914277,19.0,37082.3,0.10000000000582077,-28.0,0.5
6,-0.0034676277426156686,-1.770817400702765,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,0.07835656025879274,-2.029296878332096,-1.7798955062097224,-2.044919717253488,1.0197309678508941,-1.6167856582914277,18.0,37082.3,0.0,-1.0,0.5
7,-2.5971185695842673,3.3416827470298074,-1.0464826922719586,-0.6832117274639352,-0.902305838046074,-1.2894637312362456,1.508066468842835,3.2725932028469393,1.47279859795097,1.0197309678508941,-1.6167856582914277,22.0,37082.4,0.0999999999985448,4.0,0.5999999999985448
8,-1.0549477393000453,-0.6415502997979802,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.404403542621809,-0.6996496627273346,-0.6379118367069478,-0.6962227244876991,1.0197309678508941,-1.5646164569151775,41.0,37082.5,0.0999999999985448,19.0,0.6999999999970896
9,-0.4591090094175058,-1.4423033349850094,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,0.1588165774055597,-2.706664327791125,-1.4433342099243665,-2.7343265732696156,1.0197309678508941,-1.5646164569151775,28.0,37082.6,0.0999999999985448,-13.0,0.7999999999956344
10,-0.735122538701359,-0.9957295268999354,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.0423334654613577,-1.9414899867355548,-0.9932484578230432,-1.9515412615783205,1.0197309678508941,-1.5646164569151775,33.5,37082.675,0.07500000000436557,5.5,0.875
11,-1.0111360679851524,-0.5491557188148614,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.2434835083282751,-1.176315645679985,-0.5458306052718475,-1.1760001134329818,1.0197309678508941,-1.5646164569151775,39.0,37082.75,0.07499999999708963,5.5,0.9499999999970896
12,-1.2871495972689657,-0.10258191072978731,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.4446335511951925,-0.4111413046244148,-0.10108065227077893,-0.40770312883359894,1.0197309678508941,-1.5646164569151775,44.5,37082.825,0.07499999999708963,5.5,1.0249999999941792
13,-1.8085084859161953,0.7751666086098411,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.8067036283556438,0.7303482861306161,0.7655756376326079,0.7234433196725703,1.0197309678508941,-1.5646164569151775,47.0,37082.7,-0.125,2.5,0.8999999999941792
14,-1.563163126552799,0.3439918973552868,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.64578359406211,0.35403303643115536,0.3410014011801623,0.3533496922198279,1.0197309678508941,-1.5646164569151775,50.0,37082.9,0.2000000000043656,3.0,1.0999999999985448
15,-0.7745530428847268,-0.6415502997979802,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.2434835083282751,-0.8752634459204164,-0.6386594910964746,-0.873882866532784,1.0197309678508941,-1.5646164569151775,44.0,37083.0,0.0999999999985448,-6.0,1.1999999999970896
16,-1.668311137708546,2.007094355051425,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.8067036283556438,-0.17280831314808967,1.9878971077099876,-0.17093773766027956,1.0197309678508941,-1.5646164569151775,26.0,37083.1,0.0999999999985448,-18.0,1.2999999999956344
17,-1.9662305026498057,1.2063413198643953,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.9676236626491778,1.4829787855295375,1.1893788554958546,1.4619204769540917,1.0197309678508941,-1.5646164569151775,47.0,37083.2,0.0999999999985448,21.0,1.3999999999941792
18,-0.8972257225664348,-0.6210181706906205,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.2434835083282751,-1.2014033289932824,-0.6178186249884191,-1.201176550674665,1.0197309678508941,-1.5646164569151775,44.0,37083.3,0.10000000000582077,-3.0,1.5
19,-0.37148566678772005,-0.4156968796170232,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.16302349118150813,-0.37350977965446874,-0.41279777286040853,-0.37044912712267436,1.0197309678508941,-1.5646164569151775,3.0,37083.4,0.0999999999985448,-41.0,1.5999999999985448
20,-1.6332618006566237,1.9044337095146262,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.8067036283556438,-0.19789599646138706,1.8870572219225807,-0.1957816559195254,1.0197309678508941,-1.5646164569151775,13.0,37083.4,0.0,10.0,1.5999999999985448
21,-2.3868225472727937,1.4937911273674316,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-1.0480836797959447,1.5331541521561323,1.4646480679731397,1.507903101953996,1.0197309678508941,-1.5646164569151775,46.0,37083.5,0.0999999999985448,33.0,1.6999999999970896
22,-1.4229657783451497,0.13867060628168948,-1.0981370844211926,-0.6832117274639352,-0.902305838046074,-0.484863559768576,-0.47386051290765824,0.1381534196217134,-0.4702048218538718,1.0197309678508941,-1.5646164569151775,47.0,37083.6,0.0999999999985448,1.0,1.7999999999956344
