,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,132379,20180426122525,41.0,531.2,60.0,87.0,23.0,22.0,532.0,49.0,54817.3,280,0.0
1,132380,20180426122535,32.0,531.5,53.0,87.0,23.0,22.0,531.0,67.0,54817.4,10,0.0999999999985448
2,132381,20180426122545,38.0,529.6,75.0,86.0,23.0,22.0,530.0,65.0,54817.5,10,0.0999999999985448
3,132382,20180426122555,40.0,530.1,66.0,86.0,23.0,22.0,531.0,56.0,54817.6,10,0.0999999999985448
4,132383,20180426122605,38.0,530.1,57.0,86.0,23.0,22.0,532.0,40.0,54817.7,10,0.0999999999985448
5,132384,20180426122615,37.0,530.9,52.0,86.0,23.0,22.0,532.0,43.0,54817.8,10,0.10000000000582077
6,132385,20180426122625,31.0,534.7,-6.0,86.0,23.0,22.0,536.0,-9.0,54817.9,10,0.0999999999985448
7,132386,20180426122635,35.0,528.6,93.0,86.0,23.0,22.0,529.0,84.0,54818.0,10,0.0999999999985448
8,132387,20180426122645,33.0,535.1,-9.0,86.0,23.0,22.0,534.0,27.0,54818.1,10,0.0999999999985448
9,132388,20180426122655,37.0,532.6,-7.0,86.0,23.0,22.0,535.0,-13.0,54818.2,10,0.0999999999985448
10,132389,20180426122705,26.0,531.4,44.0,86.0,23.0,22.0,532.0,36.0,54818.3,10,0.10000000000582077
11,132390,20180426122715,12.0,535.0,2.0,86.0,23.0,22.0,536.0,0.0,54818.3,10,0.0
12,132391,20180426122725,12.0,538.3,-33.0,86.0,23.0,22.0,540.0,-36.0,54818.4,10,0.0999999999985448
13,132392,20180426122735,0.0,536.5,1.0,86.0,23.0,22.0,538.0,0.0,54818.4,10,0.0
14,132393,20180426122745,0.0,536.7,1.0,86.0,23.0,22.0,538.0,0.0,54818.4,10,0.0
15,132394,20180426122755,0.0,536.8,1.0,86.0,23.0,22.0,538.0,0.0,54818.4,10,0.0
16,132395,20180426122805,0.0,537.0,1.0,86.0,23.0,22.0,538.0,0.0,54818.4,10,0.0
17,132396,20180426122815,0.0,537.1,0.0,86.0,23.0,22.0,538.0,0.0,54818.4,10,0.0
18,132397,20180426122825,0.0,537.2,1.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
19,132398,20180426122835,0.0,537.3,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
20,132399,20180426122845,0.0,537.4,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
21,132400,20180426122855,0.0,537.4,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
22,132401,20180426122905,0.0,537.5,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
23,132402,20180426122915,0.0,537.5,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
24,132403,20180426122925,0.0,537.6,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
25,132404,20180426122935,0.0,537.6,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
26,132405,20180426122945,0.0,537.7,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
27,132406,20180426122955,0.0,537.7,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
28,132407,20180426123005,0.0,537.7,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
29,132408,20180426123015,0.0,537.8,0.0,86.0,23.0,22.0,539.0,0.0,54818.4,10,0.0
