,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180103144755.0,51.0,529.2,52.0,75.0,22.0,15.0,531.0,38.0,35156.3,120.0,0.0
1,1,20180000000000.0,50.5,530.85,18.0,75.0,22.0,15.0,533.0,10.0,35156.60000000001,10.0,0.3000000000029104
2,2,20180103144815.0,22.0,538.0,-65.0,75.0,22.0,15.0,539.0,-10.0,35156.5,20.0,-0.10000000000582077
3,3,20180000000000.0,30.0,535.9333333333334,-44.66666666666667,75.0,22.0,15.0,537.6666666666666,-10.666666666666668,35156.66666666667,10.0,0.1666666666715173
4,4,20180000000000.0,38.0,533.8666666666667,-24.333333333333336,75.0,22.0,15.0,536.3333333333333,-11.333333333333336,35156.833333333336,10.0,0.16666666666424135
5,5,20180103144845.0,50.0,532.5,-16.0,75.0,22.0,15.0,535.0,-18.0,35156.9,30.0,0.06666666666569654
6,6,20180103144855.0,46.0,531.8,-4.0,75.0,22.0,15.0,535.0,-12.0,35157.0,10.0,0.0999999999985448
7,7,20180000000000.0,48.5,531.05,10.5,75.0,22.0,15.0,534.5,-13.0,35157.25,10.0,0.25
8,8,20180103144915.0,50.0,529.7,46.0,75.0,22.0,15.0,532.0,32.0,35157.3,20.0,0.05000000000291038
9,9,20180103144925.0,51.0,530.3,25.0,75.0,22.0,15.0,534.0,-14.0,35157.5,10.0,0.1999999999970896
10,10,20180000000000.0,48.5,525.8,100.0,74.5,22.0,15.0,528.5,13.0,35157.7,10.0,0.1999999999970896
11,11,20180103144945.0,49.0,527.2,66.0,74.0,22.0,15.0,529.0,50.0,35157.7,20.0,0.0
12,12,20180000000000.0,49.5,529.7,26.0,74.0,22.0,15.0,532.0,16.0,35158.0,10.0,0.3000000000029104
13,13,20180103145005.0,46.0,521.3,175.0,74.0,22.0,15.0,523.0,40.0,35157.9,20.0,-0.0999999999985448
14,14,20180000000000.0,47.0,523.5,144.33333333333334,74.0,22.0,15.0,525.0,50.33333333333333,35158.10000000001,10.0,0.2000000000043656
15,15,20180000000000.0,48.0,525.6999999999998,113.66666666666669,74.0,22.0,15.0,527.0,60.66666666666666,35158.3,10.0,0.1999999999970896
16,16,20180103145035.0,50.0,532.2,-14.0,74.0,22.0,15.0,535.0,-18.0,35158.3,30.0,0.0
17,17,20180103145045.0,49.0,527.9,83.0,74.0,22.0,15.0,529.0,71.0,35158.5,10.0,0.1999999999970896
18,18,20180000000000.0,49.0,530.55,34.0,74.0,22.0,15.0,532.5,26.5,35158.7,10.0,0.1999999999970896
19,19,20180103145105.0,53.0,530.3,26.0,74.0,22.0,15.0,533.0,17.0,35158.8,20.0,0.10000000000582077
20,20,20180103145115.0,49.0,533.2,-15.0,74.0,22.0,15.0,536.0,-18.0,35158.9,10.0,0.0999999999985448
21,21,20180103145125.0,44.0,523.8,171.0,74.0,22.0,15.0,526.0,18.0,35159.0,10.0,0.0999999999985448
22,22,20180103145135.0,41.0,533.8,-15.0,74.0,22.0,15.0,536.0,-15.0,35159.1,10.0,0.0999999999985448
23,23,20180000000000.0,20.5,534.3499999999998,-7.0,74.0,22.0,15.0,536.5,-7.5,35159.149999999994,10.0,0.049999999995634425
24,24,20180103145155.0,0.0,534.7,1.0,74.0,22.0,15.0,537.0,0.0,35159.2,20.0,0.05000000000291038
25,25,20180103145205.0,0.0,534.9,1.0,74.0,22.0,15.0,537.0,0.0,35159.2,10.0,0.0
26,26,20180103145215.0,0.0,535.1,1.0,74.0,22.0,15.0,538.0,0.0,35159.2,10.0,0.0
27,27,20180103145225.0,0.0,535.2,1.0,74.0,21.0,15.0,538.0,0.0,35159.2,10.0,0.0
28,28,20180103151405.0,0.0,538.3,1.0,74.0,21.0,15.0,541.0,0.0,35159.2,1300.0,0.0
