,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180108081115.0,51.0,534.3,-15.0,74.0,19.0,13.0,536.0,-19.0,43626.4,230.0,0.0
1,1,20180000000000.0,51.0,533.5333333333333,-3.333333333333334,73.66666666666667,19.0,13.0,535.3333333333334,-8.666666666666668,43626.7,10.0,0.3000000000029104
2,2,20180000000000.0,51.0,532.7666666666668,8.333333333333332,73.33333333333334,19.0,13.0,534.6666666666667,1.6666666666666643,43627.0,10.0,0.2999999999956344
3,3,20180108081145.0,50.0,537.0,-17.0,73.0,19.0,13.0,538.0,-18.0,43626.9,30.0,-0.0999999999985448
4,4,20180000000000.0,39.0,534.1666666666666,23.666666666666664,73.0,19.0,13.0,534.6666666666667,23.0,43627.10000000001,10.0,0.2000000000043656
5,5,20180000000000.0,28.000000000000004,531.3333333333333,64.33333333333333,73.0,19.0,13.0,531.3333333333334,64.0,43627.3,10.0,0.1999999999970896
6,6,20180108081215.0,51.0,532.0,20.0,73.0,19.0,13.0,534.0,12.0,43627.3,30.0,0.0
7,7,20180000000000.0,50.5,531.625,25.5,73.0,19.0,13.0,533.5,16.5,43627.60000000001,10.0,0.3000000000029104
8,8,20180000000000.0,50.0,531.25,31.0,73.0,19.0,13.0,533.0,21.0,43627.9,10.0,0.2999999999956344
9,9,20180000000000.0,49.5,530.875,36.5,73.0,19.0,13.0,532.5,25.5,43628.2,10.0,0.2999999999956344
10,10,20180108081255.0,17.0,528.5,105.0,73.0,19.0,13.0,528.0,105.0,43627.5,40.0,-0.6999999999970896
11,11,20180000000000.0,21.5,528.9625,91.125,73.0,19.0,13.0,529.0,89.625,43627.65,10.0,0.1500000000014552
12,12,20180000000000.0,26.0,529.425,77.25,73.0,19.0,13.0,530.0,74.25,43627.8,10.0,0.1500000000014552
13,13,20180000000000.0,30.5,529.8875,63.375,73.0,19.0,13.0,531.0,58.875,43627.95,10.0,0.14999999999417926
14,14,20180000000000.0,35.0,530.35,49.5,73.0,19.0,13.0,532.0,43.5,43628.1,10.0,0.1500000000014552
15,15,20180000000000.0,39.5,530.8125,35.625,73.0,19.0,13.0,533.0,28.125,43628.25,10.0,0.1500000000014552
16,16,20180000000000.0,44.0,531.2750000000002,21.75,73.0,19.0,13.0,534.0,12.75,43628.4,10.0,0.14999999999417926
17,17,20180000000000.0,48.5,531.7375000000002,7.875,73.0,19.0,13.0,535.0,-2.625,43628.55,10.0,0.1500000000014552
18,18,20180108081415.0,49.0,530.5,42.0,73.0,19.0,13.0,532.0,30.0,43628.5,80.0,-0.049999999995634425
19,19,20180108081425.0,53.0,532.2,-6.0,73.0,19.0,13.0,536.0,-18.0,43628.7,10.0,0.1999999999970896
20,20,20180000000000.0,51.66666666666667,531.5,4.666666666666666,73.0,19.0,13.0,534.6666666666666,-7.0,43629.0,10.0,0.3000000000029104
21,21,20180000000000.0,50.33333333333334,530.8,15.333333333333332,73.0,19.0,13.0,533.3333333333333,4.0,43629.3,10.0,0.3000000000029104
22,22,20180108081455.0,42.0,536.0,-12.0,73.0,19.0,13.0,539.0,-49.0,43629.1,30.0,-0.2000000000043656
23,23,20180000000000.0,43.16666666666666,534.8,-2.333333333333334,73.0,19.0,13.0,537.5,-36.0,43629.2,10.0,0.0999999999985448
24,24,20180000000000.0,44.33333333333333,533.6,7.333333333333332,73.0,19.0,13.0,536.0,-23.0,43629.3,10.0,0.0999999999985448
25,25,20180000000000.0,45.5,532.4,17.0,73.0,19.0,13.0,534.5,-10.0,43629.4,10.0,0.0999999999985448
26,26,20180000000000.0,46.66666666666666,531.2,26.666666666666664,73.0,19.0,13.0,533.0,3.0,43629.5,10.0,0.10000000000582077
27,27,20180000000000.0,47.83333333333333,530.0,36.33333333333333,73.0,19.0,13.0,531.5,16.0,43629.6,10.0,0.0999999999985448
28,28,20180108081555.0,49.0,530.1,26.0,73.0,19.0,13.0,532.0,15.0,43629.6,60.0,0.0
29,29,20180108081605.0,49.0,528.8,46.0,73.0,19.0,13.0,530.0,29.0,43629.7,10.0,0.0999999999985448
30,30,20180000000000.0,47.25,530.3,31.0,72.75,19.0,13.0,531.75,18.0,43629.875,10.0,0.17500000000291038
31,31,20180000000000.0,45.5,531.8,16.0,72.5,19.0,13.0,533.5,7.0,43630.05,10.0,0.17500000000291038
32,32,20180000000000.0,43.75,533.3,1.0,72.25,19.0,13.0,535.25,-4.0,43630.225,10.0,0.17499999999563445
33,33,20180108081645.0,49.0,533.4,-14.0,72.0,19.0,13.0,535.0,-18.0,43630.3,40.0,0.07500000000436557
34,34,20180108081655.0,42.0,534.8,-14.0,72.0,19.0,13.0,537.0,-15.0,43630.4,10.0,0.0999999999985448
35,35,20180000000000.0,43.66666666666666,532.5333333333333,4.333333333333332,72.0,19.0,13.0,534.6666666666666,0.3333333333333321,43630.566666666666,10.0,0.16666666666424135
36,36,20180000000000.0,45.33333333333333,530.2666666666668,22.666666666666664,72.0,19.0,13.0,532.3333333333333,15.666666666666664,43630.73333333334,10.0,0.1666666666715173
