,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,129605,20180405115653,0.0,531.9,1.0,44.0,21.0,15.0,532.0,0.0,43929.0,3510,0.0
1,129606,20180405115703,0.0,531.9,1.0,44.0,21.0,15.0,532.0,0.0,43929.0,10,0.0
2,129607,20180405115713,0.0,531.5,4.0,44.0,21.0,15.0,532.0,0.0,43929.0,10,0.0
3,129608,20180405115723,1.0,530.6,24.0,44.0,21.0,15.0,531.0,4.0,43929.0,10,0.0
4,129609,20180405115733,40.0,514.5,238.0,44.0,21.0,15.0,512.0,262.0,43929.0,10,0.0
5,129610,20180405115743,32.0,529.6,-11.0,44.0,21.0,15.0,530.0,-9.0,43929.1,10,0.0999999999985448
6,129611,20180405115753,10.0,531.9,-25.0,44.0,21.0,15.0,532.0,-30.0,43929.2,10,0.0999999999985448
7,129612,20180405115803,0.0,530.7,3.0,44.0,21.0,15.0,531.0,0.0,43929.2,10,0.0
8,129613,20180405115813,3.0,530.5,9.0,44.0,21.0,15.0,530.0,5.0,43929.2,10,0.0
9,129614,20180405115823,6.0,530.7,2.0,44.0,21.0,15.0,531.0,0.0,43929.2,10,0.0
10,129615,20180405115833,5.0,531.0,1.0,44.0,21.0,15.0,531.0,0.0,43929.2,10,0.0
11,129616,20180405115843,1.0,531.1,1.0,44.0,21.0,15.0,531.0,0.0,43929.2,10,0.0
12,129617,20180405115853,3.0,531.1,2.0,44.0,21.0,15.0,531.0,0.0,43929.2,10,0.0
13,129618,20180405115903,0.0,531.2,1.0,44.0,21.0,15.0,531.0,0.0,43929.3,10,0.10000000000582077
14,129619,20180405115913,0.0,531.3,1.0,44.0,21.0,15.0,531.0,0.0,43929.3,10,0.0
15,129620,20180405115923,0.0,531.3,1.0,44.0,21.0,15.0,531.0,0.0,43929.3,10,0.0
16,129621,20180405115933,8.0,530.1,23.0,44.0,21.0,15.0,529.0,36.0,43929.3,10,0.0
17,129622,20180405115943,26.0,528.4,24.0,44.0,21.0,15.0,528.0,34.0,43929.3,10,0.0
18,129623,20180405115953,37.0,518.3,180.0,44.0,21.0,15.0,517.0,195.0,43929.4,10,0.0999999999985448
19,129624,20180405120003,45.0,528.7,-14.0,44.0,21.0,15.0,529.0,-5.0,43929.5,10,0.0999999999985448
20,129625,20180405120013,40.0,522.2,181.0,44.0,21.0,15.0,517.0,227.0,43929.6,10,0.0999999999985448
21,129626,20180405120023,47.0,528.2,-15.0,44.0,21.0,15.0,529.0,0.0,43929.7,10,0.0999999999985448
22,129627,20180405120033,41.0,526.8,56.0,44.0,21.0,15.0,526.0,59.0,43929.9,10,0.2000000000043656
23,129628,20180405120043,45.0,525.5,37.0,44.0,21.0,15.0,529.0,-3.0,43930.0,10,0.0999999999985448
24,129629,20180405120053,47.0,528.3,-15.0,44.0,21.0,15.0,529.0,-1.0,43930.1,10,0.0999999999985448
25,129630,20180405120103,44.0,529.6,-14.0,44.0,21.0,15.0,530.0,-6.0,43930.2,10,0.0999999999985448
26,129631,20180405120113,37.0,530.5,-10.0,44.0,21.0,15.0,531.0,-12.0,43930.4,10,0.2000000000043656
27,129632,20180405120123,23.0,536.4,-94.0,44.0,21.0,15.0,536.0,-64.0,43930.4,10,0.0
28,129633,20180405120133,45.0,518.0,151.0,44.0,21.0,15.0,517.0,171.0,43930.5,10,0.0999999999985448
29,129634,20180405120143,46.0,523.8,56.0,44.0,21.0,15.0,524.0,67.0,43930.6,10,0.0999999999985448
30,129635,20180405120153,29.0,536.6,-120.0,44.0,21.0,15.0,537.0,-110.0,43930.8,10,0.2000000000043656
31,129636,20180405120203,38.0,522.7,83.0,44.0,21.0,15.0,522.0,95.0,43930.9,10,0.0999999999985448
32,129637,20180405120213,45.0,522.9,62.0,44.0,21.0,15.0,523.0,69.0,43931.0,10,0.0999999999985448
33,129638,20180405120223,47.0,522.4,65.0,44.0,21.0,15.0,522.0,75.0,43931.1,10,0.0999999999985448
34,129639,20180405120233,33.0,529.3,-10.0,44.0,21.0,15.0,530.0,-11.0,43931.2,10,0.0999999999985448
35,129640,20180405120243,15.0,533.4,-58.0,44.0,21.0,15.0,533.0,-54.0,43931.3,10,0.10000000000582077
36,129641,20180405120253,8.0,528.0,35.0,44.0,21.0,15.0,527.0,52.0,43931.3,10,0.0
37,129642,20180405120303,45.0,517.4,140.0,43.0,21.0,15.0,516.0,165.0,43931.4,10,0.0999999999985448
38,129643,20180405120313,42.0,527.6,-15.0,43.0,21.0,15.0,533.0,-100.0,43931.5,10,0.0999999999985448
39,129644,20180405120323,15.0,529.4,1.0,43.0,21.0,15.0,529.0,4.0,43931.6,10,0.0999999999985448
40,129645,20180405120333,38.0,515.1,194.0,43.0,21.0,15.0,515.0,182.0,43931.6,10,0.0
41,129646,20180405120343,3.0,530.2,-7.0,43.0,21.0,15.0,530.0,-3.0,43931.7,10,0.0999999999985448
42,129647,20180405120353,27.0,518.2,166.0,43.0,21.0,15.0,517.0,183.0,43931.7,10,0.0
43,129648,20180405120403,42.0,526.5,-14.0,43.0,21.0,15.0,527.0,-6.0,43931.8,10,0.10000000000582077
44,129649,20180405120413,3.0,530.3,-4.0,43.0,21.0,15.0,530.0,-2.0,43931.9,10,0.0999999999985448
45,129650,20180405120423,23.0,520.5,136.0,43.0,21.0,15.0,519.0,129.0,43931.9,10,0.0
46,129651,20180405120433,19.0,525.4,55.0,43.0,21.0,15.0,523.0,77.0,43932.0,10,0.0999999999985448
47,129652,20180405120443,47.0,523.9,6.0,42.0,21.0,15.0,525.0,-1.0,43932.1,10,0.0999999999985448
48,129653,20180405120453,41.0,527.7,-13.0,42.0,21.0,15.0,528.0,-9.0,43932.2,10,0.0999999999985448
49,129654,20180405120503,4.0,531.1,-14.0,42.0,21.0,15.0,531.0,-8.0,43932.3,10,0.10000000000582077
50,129655,20180405120513,15.0,525.2,58.0,42.0,21.0,15.0,526.0,41.0,43932.3,10,0.0
51,129656,20180405120523,3.0,529.5,1.0,42.0,21.0,15.0,530.0,0.0,43932.3,10,0.0
52,129657,20180405120533,0.0,529.5,2.0,42.0,21.0,15.0,530.0,0.0,43932.3,10,0.0
53,129658,20180405120543,9.0,528.1,24.0,42.0,21.0,15.0,527.0,32.0,43932.4,10,0.0999999999985448
54,129659,20180405120553,47.0,512.2,179.0,42.0,21.0,15.0,524.0,1.0,43932.4,10,0.0
55,129660,20180405120603,46.0,526.5,10.0,42.0,21.0,15.0,524.0,55.0,43932.6,10,0.1999999999970896
56,129661,20180405120613,47.0,523.9,40.0,42.0,21.0,15.0,527.0,3.0,43932.7,10,0.0999999999985448
57,129662,20180405120623,23.0,530.5,-1.0,42.0,21.0,15.0,530.0,0.0,43932.8,10,0.10000000000582077
58,129663,20180405120633,51.0,517.5,65.0,42.0,21.0,15.0,524.0,5.0,43932.9,10,0.0999999999985448
59,129664,20180405120643,40.0,528.0,-13.0,42.0,21.0,15.0,535.0,-134.0,43933.0,10,0.0999999999985448
60,129665,20180405120653,12.0,529.9,1.0,42.0,21.0,15.0,530.0,0.0,43933.1,10,0.0999999999985448
61,129666,20180405120703,0.0,529.6,1.0,42.0,21.0,15.0,530.0,0.0,43933.1,10,0.0
62,129667,20180405120713,19.0,523.1,98.0,42.0,21.0,15.0,524.0,72.0,43933.1,10,0.0
63,129668,20180405120723,13.0,529.4,2.0,42.0,21.0,15.0,529.0,1.0,43933.2,10,0.0999999999985448
64,129669,20180405120733,46.0,523.8,-13.0,42.0,21.0,15.0,525.0,-3.0,43933.2,10,0.0
65,129670,20180405120743,47.0,518.9,122.0,42.0,21.0,15.0,518.0,145.0,43933.4,10,0.2000000000043656
66,129671,20180405120753,35.0,535.7,-139.0,42.0,21.0,15.0,537.0,-131.0,43933.5,10,0.0999999999985448
67,129672,20180405120803,0.0,529.8,1.0,42.0,21.0,15.0,530.0,0.0,43933.5,10,0.0
