,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180109184333.0,32.0,527.2,-7.0,38.0,19.0,14.0,529.0,-11.0,43796.4,120.0,0.0
1,1,20180000000000.0,22.5,528.6500000000002,-15.0,38.0,19.0,14.0,529.5,-5.5,43796.55,10.0,0.1500000000014552
2,2,20180109184353.0,31.0,527.1,-4.0,38.0,19.0,14.0,529.0,-9.0,43796.6,20.0,0.049999999995634425
3,3,20180109184403.0,13.0,530.1,-23.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0999999999985448
4,4,20180000000000.0,6.5,529.0,-9.0,38.0,19.0,14.0,529.5,0.0,43796.7,10.0,0.0
5,5,20180109184423.0,0.0,528.1,3.0,38.0,19.0,14.0,530.0,0.0,43796.7,20.0,0.0
6,6,20180109184433.0,0.0,527.9,5.0,38.0,19.0,14.0,529.0,0.0,43796.7,10.0,0.0
7,7,20180000000000.0,0.0,528.06,4.6,38.0,19.0,14.0,529.2,0.0,43796.7,10.0,0.0
8,8,20180000000000.0,0.0,528.22,4.2,38.0,19.0,14.0,529.4,0.0,43796.7,10.0,0.0
9,9,20180000000000.0,0.0,528.38,3.8,38.0,19.0,14.0,529.5999999999998,0.0,43796.7,10.0,0.0
10,10,20180000000000.0,0.0,528.54,3.4000000000000004,38.0,19.0,14.0,529.8,0.0,43796.7,10.0,0.0
11,11,20180109184523.0,5.0,527.6,14.0,38.0,19.0,14.0,529.0,0.0,43796.7,50.0,0.0
12,12,20180000000000.0,3.333333333333333,528.0,10.0,38.0,19.0,14.0,529.3333333333334,0.0,43796.7,10.0,0.0
13,13,20180000000000.0,1.666666666666667,528.4,6.000000000000001,38.0,19.0,14.0,529.6666666666667,0.0,43796.7,10.0,0.0
14,14,20180109184553.0,0.0,528.7,3.0,38.0,19.0,14.0,530.0,0.0,43796.7,30.0,0.0
15,15,20180109184603.0,0.0,528.8,2.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
16,16,20180000000000.0,0.5,528.8499999999998,2.5,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
17,17,20180109184623.0,0.0,528.7,4.0,38.0,19.0,14.0,530.0,0.0,43796.7,20.0,0.0
18,18,20180000000000.0,0.0,528.8,2.5,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
19,19,20180109184643.0,1.0,528.9,3.0,38.0,19.0,14.0,530.0,0.0,43796.7,20.0,0.0
20,20,20180109184653.0,0.0,528.9,1.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
21,21,20180109184703.0,0.0,528.6,0.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
22,22,20180109184713.0,0.0,528.7,3.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
23,23,20180109184723.0,0.0,528.5,14.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
24,24,20180109184733.0,0.0,528.4,6.0,38.0,19.0,14.0,530.0,0.0,43796.7,10.0,0.0
25,25,20180000000000.0,0.0,528.9,3.5,38.0,19.0,14.0,530.5,0.0,43796.7,10.0,0.0
26,26,20180109184753.0,0.0,529.4,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,20.0,0.0
27,27,20180109184803.0,0.0,529.4,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,10.0,0.0
28,28,20180109184813.0,0.0,529.5,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,10.0,0.0
29,29,20180000000000.0,0.0,529.6,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,10.0,0.0
30,30,20180109184833.0,0.0,529.6,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,20.0,0.0
31,31,20180109184843.0,0.0,529.7,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,10.0,0.0
32,32,20180109184853.0,0.0,529.7,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,10.0,0.0
33,33,20180109184903.0,0.0,529.8,1.0,38.0,19.0,14.0,532.0,0.0,43796.7,10.0,0.0
34,34,20180109184913.0,0.0,529.8,1.0,38.0,19.0,14.0,531.0,0.0,43796.7,10.0,0.0
35,35,20180109184923.0,0.0,529.8,1.0,38.0,19.0,14.0,532.0,0.0,43796.7,10.0,0.0
