,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180130074013.0,0.0,540.7,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,17991.0,0.0
1,1,20180130074023.0,0.0,540.6,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
2,2,20180130074033.0,0.0,540.6,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
3,3,20180130074043.0,0.0,540.5,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
4,4,20180130074053.0,0.0,540.5,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
5,5,20180130074103.0,0.0,540.5,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
6,6,20180130074113.0,0.0,540.4,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
7,7,20180130074123.0,0.0,540.4,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
8,8,20180130074133.0,0.0,540.4,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
9,9,20180130074143.0,0.0,540.4,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
10,10,20180130074153.0,0.0,540.3,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
11,11,20180130074203.0,0.0,540.3,1.0,100.0,15.0,8.0,545.0,0.0,46033.9,10.0,0.0
12,12,20180130074213.0,0.0,540.2,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
13,13,20180130074223.0,0.0,540.2,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
14,14,20180130074233.0,0.0,540.2,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
15,15,20180130074243.0,0.0,540.2,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
16,16,20180130074253.0,0.0,540.1,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
17,17,20180130074303.0,0.0,540.1,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
18,18,20180130074313.0,0.0,540.1,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
19,19,20180130074323.0,0.0,540.1,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
20,20,20180130074333.0,0.0,540.1,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
21,21,20180130074343.0,0.0,540.0,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
22,22,20180130074353.0,0.0,540.0,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
23,23,20180130074403.0,0.0,540.0,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
24,24,20180130074413.0,0.0,540.0,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
25,25,20180130074423.0,0.0,540.0,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
26,26,20180130074433.0,0.0,540.0,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
27,27,20180130074443.0,0.0,540.0,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
28,28,20180130074453.0,0.0,540.0,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
29,29,20180130074503.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
30,30,20180130074513.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
31,31,20180130074523.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
32,32,20180130074533.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
33,33,20180130074543.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
34,34,20180130074553.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
35,35,20180130074603.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
36,36,20180130074613.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
37,37,20180130074623.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
38,38,20180130074633.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
39,39,20180130074643.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
40,40,20180130074653.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
41,41,20180130074703.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
42,42,20180130074713.0,0.0,539.9,0.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
43,43,20180130074723.0,0.0,539.8,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
44,44,20180130074733.0,0.0,539.7,1.0,100.0,15.0,8.0,544.0,0.0,46033.9,10.0,0.0
45,45,20180130074743.0,3.0,538.8,11.0,100.0,15.0,8.0,542.0,8.0,46033.9,10.0,0.0
46,46,20180130074753.0,12.0,534.2,52.0,100.0,15.0,8.0,537.0,33.0,46033.9,10.0,0.0
47,47,20180130074803.0,10.0,536.7,12.0,100.0,15.0,8.0,540.0,0.0,46033.9,10.0,0.0
48,48,20180130074813.0,6.0,534.2,43.0,100.0,15.0,8.0,537.0,30.0,46033.9,10.0,0.0
49,49,20180130074823.0,28.0,528.2,75.0,99.0,15.0,8.0,533.0,36.0,46034.0,10.0,0.0999999999985448
50,50,20180130074833.0,32.0,529.3,55.0,99.0,15.0,8.0,532.0,35.0,46034.1,10.0,0.0999999999985448
51,51,20180130074843.0,28.0,533.4,11.0,99.0,15.0,8.0,537.0,0.0,46034.1,10.0,0.0
52,52,20180130074853.0,0.0,533.6,22.0,99.0,15.0,8.0,537.0,0.0,46034.2,10.0,0.0999999999985448
53,53,20180130074903.0,0.0,533.4,26.0,99.0,15.0,8.0,537.0,1.0,46034.2,10.0,0.0
54,54,20180130074913.0,13.0,532.1,35.0,99.0,15.0,8.0,536.0,2.0,46034.2,10.0,0.0
55,55,20180130074923.0,22.0,526.2,102.0,99.0,15.0,8.0,529.0,64.0,46034.2,10.0,0.0
56,56,20180130074933.0,28.0,521.3,155.0,99.0,15.0,8.0,524.0,3.0,46034.3,10.0,0.10000000000582077
57,57,20180130074943.0,38.0,527.7,63.0,99.0,15.0,8.0,530.0,48.0,46034.4,10.0,0.0999999999985448
58,58,20180130074953.0,27.0,532.3,11.0,99.0,15.0,8.0,536.0,0.0,46034.5,10.0,0.0999999999985448
59,59,20180130075003.0,0.0,533.0,11.0,99.0,15.0,8.0,537.0,0.0,46034.5,10.0,0.0
60,60,20180130075013.0,28.0,522.4,130.0,99.0,15.0,8.0,525.0,105.0,46034.6,10.0,0.0999999999985448
61,61,20180130075023.0,35.0,529.6,22.0,99.0,15.0,8.0,535.0,0.0,46034.6,10.0,0.0
62,62,20180130075033.0,41.0,525.1,89.0,98.0,15.0,8.0,528.0,63.0,46034.7,10.0,0.0999999999985448
63,63,20180130075043.0,45.0,527.3,60.0,98.0,15.0,8.0,531.0,34.0,46034.9,10.0,0.2000000000043656
64,64,20180130075053.0,44.0,518.6,172.0,98.0,15.0,8.0,521.0,27.0,46035.0,10.0,0.0999999999985448
65,65,20180130075103.0,54.0,523.7,87.0,98.0,15.0,8.0,527.0,54.0,46035.1,10.0,0.0999999999985448
66,66,20180130075113.0,54.0,530.8,7.0,98.0,15.0,8.0,534.0,0.0,46035.3,10.0,0.2000000000043656
67,67,20180130075123.0,50.0,527.4,72.0,98.0,15.0,8.0,530.0,61.0,46035.4,10.0,0.0999999999985448
68,68,20180130075133.0,22.0,534.2,-16.0,98.0,15.0,8.0,538.0,-29.0,46035.5,10.0,0.0999999999985448
69,69,20180130075143.0,0.0,532.8,11.0,98.0,15.0,8.0,537.0,0.0,46035.6,10.0,0.0999999999985448
70,70,20180130075153.0,10.0,534.8,-14.0,98.0,15.0,8.0,538.0,-27.0,46035.6,10.0,0.0
71,71,20180130075203.0,45.0,515.7,189.0,97.0,15.0,8.0,522.0,99.0,46035.7,10.0,0.0999999999985448
72,72,20180130075213.0,50.0,525.8,72.0,97.0,15.0,8.0,528.0,51.0,46035.8,10.0,0.10000000000582077
73,73,20180130075223.0,51.0,527.5,52.0,97.0,15.0,8.0,530.0,38.0,46035.9,10.0,0.0999999999985448
74,74,20180130075233.0,53.0,525.9,74.0,96.0,15.0,9.0,529.0,49.0,46036.1,10.0,0.1999999999970896
75,75,20180130075243.0,56.0,523.8,93.0,96.0,15.0,9.0,527.0,66.0,46036.2,10.0,0.0999999999985448
76,76,20180130075253.0,53.0,528.2,50.0,96.0,15.0,9.0,531.0,29.0,46036.4,10.0,0.2000000000043656
77,77,20180130075303.0,53.0,529.4,46.0,96.0,15.0,9.0,533.0,29.0,46036.5,10.0,0.0999999999985448
78,78,20180130075313.0,51.0,528.8,57.0,96.0,15.0,9.0,531.0,35.0,46036.7,10.0,0.1999999999970896
79,79,20180130075323.0,50.0,527.9,55.0,96.0,15.0,9.0,533.0,6.0,46036.8,10.0,0.10000000000582077
80,80,20180130075333.0,49.0,528.6,52.0,96.0,15.0,9.0,532.0,32.0,46036.9,10.0,0.0999999999985448
81,81,20180130075343.0,50.0,526.9,67.0,96.0,15.0,9.0,530.0,43.0,46037.1,10.0,0.1999999999970896
82,82,20180130075353.0,51.0,527.0,64.0,96.0,15.0,9.0,530.0,34.0,46037.2,10.0,0.0999999999985448
83,83,20180130075403.0,53.0,526.8,69.0,96.0,15.0,9.0,530.0,44.0,46037.4,10.0,0.2000000000043656
84,84,20180130075413.0,33.0,538.4,-54.0,96.0,15.0,9.0,542.0,-65.0,46037.5,10.0,0.0999999999985448
