,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,120255,20180131114555,14.0,528.0,74.0,56.0,22.0,14.0,529.0,45.0,37330.1,8680,0.0
1,120256,20180131114605,26.0,527.8,35.0,56.0,22.0,14.0,528.0,24.0,37330.1,10,0.0
2,120257,20180131114615,24.0,530.2,0.0,56.0,22.0,14.0,530.0,0.0,37330.2,10,0.0999999999985448
3,120258,20180131114625,6.0,532.5,-19.0,56.0,22.0,14.0,532.0,-14.0,37330.2,10,0.0
4,120259,20180131114635,0.0,531.4,2.0,56.0,22.0,14.0,531.0,0.0,37330.3,10,0.10000000000582077
5,120260,20180131114645,4.0,530.5,19.0,56.0,22.0,14.0,529.0,38.0,37330.3,10,0.0
6,120261,20180131114655,4.0,532.4,-13.0,56.0,22.0,14.0,532.0,-6.0,37330.3,10,0.0
7,120262,20180131114705,12.0,528.4,59.0,56.0,22.0,14.0,526.0,78.0,37330.3,10,0.0
8,120263,20180131114715,37.0,523.6,80.0,56.0,22.0,14.0,523.0,87.0,37330.4,10,0.0999999999985448
9,120264,20180131114725,44.0,525.6,38.0,56.0,22.0,14.0,525.0,46.0,37330.5,10,0.0999999999985448
10,120265,20180131114735,42.0,529.3,-12.0,56.0,22.0,14.0,530.0,-8.0,37330.6,10,0.0999999999985448
11,120266,20180131114745,45.0,524.8,53.0,56.0,22.0,14.0,525.0,53.0,37330.7,10,0.0999999999985448
12,120267,20180131114755,45.0,526.8,20.0,56.0,22.0,14.0,527.0,24.0,37330.8,10,0.10000000000582077
13,120268,20180131114805,44.0,525.1,55.0,56.0,22.0,14.0,526.0,45.0,37331.0,10,0.1999999999970896
14,120269,20180131114815,45.0,525.6,38.0,56.0,22.0,14.0,525.0,43.0,37331.1,10,0.0999999999985448
15,120270,20180131114825,45.0,526.4,40.0,56.0,22.0,14.0,526.0,47.0,37331.2,10,0.0999999999985448
16,120271,20180131114835,44.0,527.7,24.0,56.0,22.0,14.0,527.0,36.0,37331.3,10,0.10000000000582077
17,120272,20180131114845,41.0,530.1,-11.0,56.0,22.0,14.0,530.0,-10.0,37331.5,10,0.1999999999970896
18,120273,20180131114855,36.0,521.3,143.0,56.0,22.0,14.0,521.0,138.0,37331.5,10,0.0
19,120274,20180131114905,44.0,525.1,41.0,55.0,22.0,14.0,525.0,44.0,37331.7,10,0.1999999999970896
20,120275,20180131114915,44.0,526.2,19.0,55.0,22.0,14.0,527.0,5.0,37331.8,10,0.10000000000582077
21,120276,20180131114925,35.0,521.7,124.0,55.0,22.0,14.0,520.0,133.0,37331.9,10,0.0999999999985448
22,120277,20180131114935,44.0,524.3,42.0,55.0,22.0,14.0,524.0,45.0,37332.0,10,0.0999999999985448
23,120278,20180131114945,42.0,524.2,46.0,55.0,22.0,14.0,524.0,51.0,37332.1,10,0.0999999999985448
24,120279,20180131114955,42.0,524.2,44.0,55.0,22.0,14.0,525.0,32.0,37332.2,10,0.0999999999985448
25,120280,20180131115005,28.0,523.0,111.0,55.0,22.0,14.0,521.0,120.0,37332.3,10,0.10000000000582077
26,120281,20180131115015,42.0,523.5,49.0,55.0,22.0,14.0,524.0,40.0,37332.4,10,0.0999999999985448
27,120282,20180131115025,44.0,525.6,13.0,55.0,22.0,14.0,527.0,-6.0,37332.5,10,0.0999999999985448
28,120283,20180131115035,22.0,530.3,0.0,55.0,22.0,14.0,530.0,0.0,37332.6,10,0.0999999999985448
29,120284,20180131115045,37.0,523.4,66.0,55.0,22.0,14.0,524.0,36.0,37332.7,10,0.0999999999985448
30,120285,20180131115055,36.0,522.2,110.0,55.0,22.0,14.0,522.0,99.0,37332.8,10,0.10000000000582077
31,120286,20180131115105,41.0,525.9,22.0,55.0,22.0,14.0,526.0,25.0,37332.9,10,0.0999999999985448
32,120287,20180131115115,0.0,530.4,-1.0,55.0,22.0,14.0,530.0,0.0,37333.0,10,0.0999999999985448
33,120288,20180131115125,14.0,525.6,61.0,55.0,22.0,14.0,525.0,64.0,37333.0,10,0.0
34,120289,20180131115135,19.0,530.1,-4.0,55.0,22.0,14.0,529.0,-1.0,37333.1,10,0.0999999999985448
35,120290,20180131115145,37.0,521.7,77.0,55.0,22.0,14.0,521.0,88.0,37333.1,10,0.0
36,120291,20180131115155,45.0,523.0,54.0,55.0,22.0,14.0,523.0,61.0,37333.2,10,0.0999999999985448
37,120292,20180131115205,27.0,535.1,-107.0,55.0,22.0,14.0,535.0,-98.0,37333.4,10,0.2000000000043656
38,120293,20180131115215,0.0,528.8,2.0,55.0,22.0,14.0,529.0,0.0,37333.4,10,0.0
39,120294,20180131115225,0.0,528.7,14.0,55.0,22.0,14.0,528.0,0.0,37333.4,10,0.0
40,120295,20180131115235,0.0,528.7,3.0,55.0,22.0,14.0,528.0,0.0,37333.4,10,0.0
41,120296,20180131115245,1.0,529.3,1.0,55.0,22.0,14.0,529.0,0.0,37333.4,10,0.0
42,120297,20180131115255,27.0,523.1,86.0,54.0,22.0,14.0,522.0,96.0,37333.4,10,0.0
43,120298,20180131115305,41.0,521.9,71.0,54.0,22.0,14.0,521.0,72.0,37333.5,10,0.0999999999985448
44,120299,20180131115315,42.0,524.5,38.0,54.0,22.0,14.0,524.0,50.0,37333.6,10,0.0999999999985448
45,120300,20180131115325,40.0,527.7,-14.0,54.0,22.0,14.0,528.0,-12.0,37333.7,10,0.0999999999985448
46,120301,20180131115335,10.0,528.0,39.0,54.0,22.0,14.0,525.0,68.0,37333.8,10,0.10000000000582077
47,120302,20180131115345,27.0,520.8,127.0,54.0,22.0,14.0,519.0,135.0,37333.9,10,0.0999999999985448
48,120303,20180131115355,41.0,523.6,40.0,54.0,22.0,14.0,523.0,40.0,37334.0,10,0.0999999999985448
49,120304,20180131115405,37.0,528.1,-12.0,54.0,22.0,14.0,528.0,-12.0,37334.1,10,0.0999999999985448
50,120305,20180131115415,0.0,529.8,1.0,54.0,22.0,14.0,530.0,0.0,37334.1,10,0.0
51,120306,20180131115425,0.0,529.5,1.0,54.0,22.0,14.0,529.0,0.0,37334.1,10,0.0
52,120307,20180131115435,0.0,529.6,1.0,54.0,22.0,14.0,529.0,0.0,37334.1,10,0.0
53,120308,20180131115445,21.0,527.9,0.0,54.0,22.0,14.0,528.0,0.0,37334.2,10,0.0999999999985448
54,120309,20180131115455,0.0,529.7,1.0,54.0,22.0,14.0,530.0,0.0,37334.2,10,0.0
55,120310,20180131115505,6.0,527.8,39.0,54.0,22.0,14.0,527.0,44.0,37334.2,10,0.0
56,120311,20180131115515,33.0,521.4,93.0,54.0,22.0,14.0,520.0,112.0,37334.2,10,0.0
57,120312,20180131115525,42.0,522.6,59.0,54.0,22.0,14.0,522.0,57.0,37334.4,10,0.2000000000043656
58,120313,20180131115535,45.0,524.3,28.0,54.0,22.0,14.0,526.0,7.0,37334.5,10,0.0999999999985448
59,120314,20180131115545,37.0,534.0,-131.0,54.0,22.0,14.0,536.0,-137.0,37334.6,10,0.0999999999985448
60,120315,20180131115555,29.0,520.6,145.0,54.0,22.0,14.0,519.0,154.0,37334.7,10,0.0999999999985448
61,120316,20180131115605,44.0,522.3,62.0,54.0,22.0,14.0,522.0,62.0,37334.8,10,0.10000000000582077
62,120317,20180131115615,44.0,527.3,-14.0,54.0,22.0,14.0,528.0,-6.0,37334.9,10,0.0999999999985448
63,120318,20180131115625,44.0,525.0,32.0,53.0,22.0,14.0,525.0,39.0,37335.0,10,0.0999999999985448
