,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,68905,20180124155008,26.0,516.7,115.0,40.0,22.0,13.0,519.0,91.0,44063.0,1230,0.0
1,68906,20180124155018,38.0,521.9,14.0,40.0,22.0,13.0,522.0,42.0,44063.1,10,0.0999999999985448
2,68907,20180124155028,38.0,520.5,55.0,40.0,22.0,13.0,526.0,5.0,44063.2,10,0.0999999999985448
3,68908,20180124155038,40.0,518.9,89.0,40.0,22.0,13.0,521.0,59.0,44063.3,10,0.10000000000582077
4,68909,20180124155048,36.0,525.4,6.0,40.0,22.0,13.0,529.0,-14.0,44063.4,10,0.0999999999985448
5,68910,20180124155058,22.0,520.0,85.0,40.0,22.0,13.0,522.0,62.0,44063.4,10,0.0
6,68911,20180124155108,6.0,527.3,5.0,40.0,22.0,13.0,530.0,-14.0,44063.5,10,0.0999999999985448
7,68912,20180124155118,0.0,525.4,23.0,40.0,22.0,13.0,529.0,0.0,44063.5,10,0.0
8,68913,20180124155128,35.0,504.9,253.0,39.0,22.0,13.0,506.0,103.0,44063.5,10,0.0
9,68914,20180124155138,53.0,515.8,83.0,39.0,22.0,13.0,518.0,50.0,44063.7,10,0.1999999999970896
10,68915,20180124155148,51.0,522.8,3.0,38.0,22.0,13.0,527.0,-19.0,44063.8,10,0.10000000000582077
11,68916,20180124155158,50.0,520.0,55.0,38.0,22.0,13.0,523.0,29.0,44063.9,10,0.0999999999985448
12,68917,20180124155208,51.0,519.8,56.0,38.0,22.0,13.0,523.0,21.0,44064.1,10,0.1999999999970896
13,68918,20180124155218,51.0,521.6,38.0,38.0,22.0,13.0,525.0,18.0,44064.2,10,0.0999999999985448
14,68919,20180124155228,51.0,521.4,43.0,38.0,22.0,13.0,524.0,20.0,44064.4,10,0.2000000000043656
15,68920,20180124155238,50.0,521.9,40.0,38.0,22.0,13.0,525.0,20.0,44064.5,10,0.0999999999985448
16,68921,20180124155248,53.0,520.1,52.0,38.0,22.0,13.0,523.0,23.0,44064.6,10,0.0999999999985448
17,68922,20180124155258,50.0,521.9,39.0,38.0,22.0,13.0,525.0,17.0,44064.8,10,0.2000000000043656
18,68923,20180124155308,49.0,520.4,56.0,38.0,22.0,13.0,523.0,29.0,44064.9,10,0.0999999999985448
19,68924,20180124155318,50.0,517.5,87.0,38.0,22.0,13.0,520.0,58.0,44065.1,10,0.1999999999970896
20,68925,20180124155328,51.0,518.7,71.0,38.0,22.0,13.0,521.0,41.0,44065.2,10,0.0999999999985448
21,68926,20180124155338,53.0,521.1,37.0,38.0,22.0,13.0,524.0,15.0,44065.3,10,0.10000000000582077
22,68927,20180124155348,51.0,521.9,36.0,37.0,22.0,13.0,525.0,15.0,44065.5,10,0.1999999999970896
23,68928,20180124155358,50.0,520.3,66.0,37.0,22.0,13.0,523.0,37.0,44065.6,10,0.0999999999985448
24,68929,20180124155408,50.0,520.2,68.0,37.0,22.0,13.0,525.0,4.0,44065.8,10,0.2000000000043656
25,68930,20180124155418,18.0,533.0,-50.0,37.0,22.0,13.0,536.0,-68.0,44065.9,10,0.0999999999985448
26,68931,20180124155428,1.0,525.9,22.0,37.0,22.0,13.0,529.0,2.0,44065.9,10,0.0
27,68932,20180124155438,38.0,511.6,145.0,37.0,22.0,13.0,512.0,23.0,44065.9,10,0.0
28,68933,20180124155448,50.0,515.9,83.0,37.0,22.0,13.0,519.0,53.0,44066.1,10,0.1999999999970896
29,68934,20180124155458,51.0,519.4,51.0,37.0,22.0,13.0,522.0,28.0,44066.2,10,0.0999999999985448
30,68935,20180124155508,53.0,519.6,46.0,37.0,22.0,13.0,523.0,24.0,44066.3,10,0.10000000000582077
31,68936,20180124155518,51.0,520.9,41.0,37.0,22.0,13.0,524.0,18.0,44066.5,10,0.1999999999970896
