,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,0,0.0
1,1,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
2,2,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
3,3,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
4,4,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
5,5,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
6,6,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
7,7,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
8,8,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
9,9,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
10,10,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
11,11,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
12,12,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
13,13,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
14,14,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
15,15,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
16,16,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
17,17,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
18,18,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
19,19,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
20,20,20180100000000.0,0.0,539.1,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
21,21,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
22,22,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
23,23,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
24,24,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
25,25,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
26,26,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
27,27,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
28,28,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
29,29,20180100000000.0,0.0,539.2,-19.0,46.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
30,30,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
31,31,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
32,32,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
33,33,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
34,34,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
35,35,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
36,36,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
37,37,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
38,38,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
39,39,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
40,40,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
41,41,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
42,42,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
43,43,20180100000000.0,0.0,539.2,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
44,44,20180100000000.0,0.0,539.3,-19.0,47.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
45,45,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
46,46,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
47,47,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
48,48,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
49,49,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
50,50,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
51,51,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
52,52,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
53,53,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
54,54,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
55,55,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
56,56,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
57,57,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
58,58,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
59,59,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
60,60,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
61,61,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
62,62,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
63,63,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
64,64,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
65,65,20180100000000.0,0.0,539.4,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
66,66,20180100000000.0,0.0,539.3,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
67,67,20180100000000.0,0.0,539.4,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
68,68,20180100000000.0,0.0,539.4,-19.0,48.0,32.0,21.0,0.0,0.0,33892.0,10,0.0
