,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20181101063525.0,0.0,551.9,1.0,100.0,21.0,16.0,552.0,0.0,66815.7,0.0,0.0
1,1,20181101063535.0,13.0,549.6,1.0,100.0,21.0,16.0,550.0,0.0,66815.7,10.0,0.0
2,2,20181101063545.0,37.0,537.5,45.0,100.0,21.0,16.0,540.0,0.0,66815.8,10.0,0.10000000000582077
3,3,20181101063555.0,38.0,539.6,0.0,100.0,21.0,16.0,540.0,0.0,66815.9,10.0,0.09999999999126884
4,4,20181101063605.0,23.0,538.5,27.0,100.0,21.0,16.0,539.0,18.0,66815.9,10.0,0.0
5,5,20181101063615.0,38.0,534.6,49.0,99.0,21.0,16.0,534.0,53.0,66816.0,10.0,0.10000000000582077
6,6,20181101063625.0,42.0,535.5,0.0,99.0,21.0,16.0,536.0,0.0,66816.1,10.0,0.10000000000582077
7,7,20181101063635.0,38.0,536.0,1.0,99.0,22.0,16.0,536.0,0.0,66816.2,10.0,0.09999999999126884
8,8,20181101063645.0,26.0,536.5,0.0,99.0,21.0,16.0,537.0,0.0,66816.4,10.0,0.1999999999970896
9,9,20181101063655.0,0.0,536.5,15.0,99.0,21.0,16.0,536.0,0.0,66816.4,10.0,0.0
10,10,20181101063705.0,18.0,529.4,148.0,99.0,21.0,16.0,529.0,135.0,66816.4,10.0,0.0
11,11,20181101063715.0,40.0,531.3,52.0,99.0,21.0,16.0,531.0,53.0,66816.5,10.0,0.10000000000582077
12,12,20181101063725.0,46.0,532.3,38.0,99.0,21.0,16.0,532.0,45.0,66816.6,10.0,0.10000000000582077
13,13,20181101063735.0,42.0,534.8,0.0,99.0,21.0,16.0,535.0,0.0,66816.7,10.0,0.09999999999126884
14,14,20181101063745.0,29.0,535.5,0.0,99.0,21.0,16.0,535.0,0.0,66816.8,10.0,0.10000000000582077
15,15,20181101063755.0,0.0,535.8,1.0,99.0,21.0,16.0,536.0,0.0,66816.8,10.0,0.0
16,16,20181101063805.0,0.0,536.1,1.0,99.0,21.0,16.0,536.0,0.0,66816.8,10.0,0.0
17,17,20181101063815.0,0.0,536.4,1.0,99.0,21.0,16.0,536.0,0.0,66816.8,10.0,0.0
18,18,20181101063825.0,35.0,528.4,126.0,99.0,21.0,16.0,528.0,138.0,66816.9,10.0,0.09999999999126884
19,19,20181101063835.0,42.0,533.7,-1.0,99.0,21.0,16.0,534.0,0.0,66817.0,10.0,0.10000000000582077
20,20,20181101063845.0,47.0,530.3,58.0,99.0,21.0,16.0,530.0,67.0,66817.1,10.0,0.10000000000582077
21,21,20181101063855.0,47.0,530.4,64.0,98.0,21.0,16.0,530.0,73.0,66817.3,10.0,0.1999999999970896
22,22,20181101063905.0,47.0,531.3,49.0,98.0,21.0,16.0,533.0,23.0,66817.4,10.0,0.09999999999126884
23,23,20181101063915.0,41.0,529.2,92.0,98.0,21.0,16.0,531.0,61.0,66817.5,10.0,0.10000000000582077
24,24,20181101063925.0,42.0,531.9,47.0,98.0,21.0,16.0,532.0,50.0,66817.6,10.0,0.10000000000582077
25,25,20181101063935.0,37.0,534.5,0.0,98.0,21.0,16.0,535.0,0.0,66817.7,10.0,0.09999999999126884
26,26,20181101063945.0,35.0,531.9,58.0,98.0,21.0,16.0,531.0,56.0,66817.8,10.0,0.10000000000582077
