,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180116172457.0,37.0,528.6,-2.0,59.0,18.0,14.0,530.0,-13.0,35469.1,240.0,0.0
1,1,20180116172507.0,28.0,526.7,58.0,59.0,18.0,14.0,524.0,105.0,35469.2,10.0,0.0999999999985448
2,2,20180116172517.0,42.0,524.8,34.0,59.0,18.0,14.0,528.0,-7.0,35469.3,10.0,0.10000000000582077
3,3,20180116172527.0,42.0,525.6,31.0,59.0,19.0,14.0,526.0,35.0,35469.4,10.0,0.0999999999985448
4,4,20180116172537.0,41.0,528.5,-5.0,59.0,18.0,14.0,525.0,50.0,35469.5,10.0,0.0999999999985448
5,5,20180116172547.0,38.0,528.6,-11.0,59.0,18.0,14.0,529.0,-9.0,35469.6,10.0,0.0999999999985448
6,6,20180116172557.0,33.0,529.5,-10.0,59.0,18.0,14.0,530.0,-10.0,35469.7,10.0,0.0999999999985448
7,7,20180000000000.0,34.75,527.975,4.75,58.75,18.0,14.0,528.75,2.0,35469.85,10.0,0.1500000000014552
8,8,20180000000000.0,36.5,526.45,19.5,58.5,18.0,14.0,527.5,14.0,35470.0,10.0,0.1500000000014552
9,9,20180000000000.0,38.25,524.925,34.25,58.25,18.0,14.0,526.25,26.0,35470.15,10.0,0.1500000000014552
10,10,20180116172637.0,28.0,532.4,-66.0,58.0,18.0,14.0,534.0,-56.0,35470.2,40.0,0.049999999995634425
11,11,20180116172647.0,40.0,523.4,49.0,58.0,18.0,14.0,525.0,38.0,35470.3,10.0,0.10000000000582077
12,12,20180116172657.0,31.0,525.4,80.0,58.0,19.0,14.0,523.0,112.0,35470.3,10.0,0.0
13,13,20180000000000.0,23.25,526.625,60.75,58.0,19.0,14.0,525.0,84.0,35470.4,10.0,0.0999999999985448
14,14,20180000000000.0,15.5,527.8499999999998,41.5,58.0,19.0,14.0,527.0,56.0,35470.5,10.0,0.0999999999985448
15,15,20180000000000.0,7.75,529.0749999999998,22.25,58.0,19.0,14.0,529.0,28.0,35470.6,10.0,0.0999999999985448
16,16,20180116172737.0,0.0,530.6,3.0,58.0,19.0,14.0,531.0,0.0,35470.7,40.0,0.0999999999985448
17,17,20180116172747.0,0.0,530.3,3.0,58.0,19.0,14.0,531.0,0.0,35470.7,10.0,0.0
18,18,20180116172757.0,23.0,523.5,77.0,58.0,19.0,14.0,525.0,72.0,35470.7,10.0,0.0
19,19,20180000000000.0,15.333333333333336,525.7666666666668,52.33333333333334,58.0,19.0,14.0,527.0,48.0,35470.86666666666,10.0,0.16666666666424135
20,20,20180000000000.0,7.666666666666668,528.0333333333333,27.66666666666667,58.0,19.0,14.0,529.0,24.0,35471.03333333333,10.0,0.16666666666424135
21,21,20180116172827.0,42.0,535.0,-140.0,58.0,19.0,14.0,537.0,-140.0,35471.1,30.0,0.0666666666729725
22,22,20180000000000.0,35.666666666666664,532.7,-92.0,58.0,19.0,14.0,532.0,-53.0,35471.13333333333,10.0,0.03333333333284827
23,23,20180000000000.0,29.33333333333333,530.4000000000002,-44.0,58.0,19.0,14.0,527.0,34.0,35471.166666666664,10.0,0.03333333333284827
24,24,20180116172857.0,0.0,530.3,3.0,58.0,19.0,14.0,531.0,0.0,35471.2,30.0,0.03333333333284827
25,25,20180000000000.0,19.0,528.8499999999998,-3.5,58.0,19.0,14.0,529.5,-5.5,35471.25,10.0,0.05000000000291038
26,26,20180116172917.0,23.0,528.1,4.0,58.0,19.0,14.0,522.0,121.0,35471.2,20.0,-0.05000000000291038
27,27,20180116172927.0,38.0,527.4,-10.0,58.0,19.0,14.0,528.0,-11.0,35471.3,10.0,0.10000000000582077
28,28,20180116172937.0,10.0,534.2,-55.0,58.0,19.0,14.0,533.0,-32.0,35471.4,10.0,0.0999999999985448
29,29,20180000000000.0,26.0,530.95,-33.5,58.0,19.0,14.0,531.0,-19.5,35471.5,10.0,0.0999999999985448
30,30,20180116172957.0,41.0,521.5,84.0,58.0,19.0,14.0,527.0,0.0,35471.4,20.0,-0.0999999999985448
31,31,20180116173007.0,42.0,527.7,-12.0,58.0,19.0,14.0,529.0,-7.0,35471.6,10.0,0.1999999999970896
32,32,20180116173017.0,38.0,528.3,-13.0,58.0,19.0,14.0,537.0,-140.0,35471.7,10.0,0.0999999999985448
33,33,20180116173027.0,0.0,530.2,3.0,58.0,19.0,14.0,531.0,0.0,35471.7,10.0,0.0
34,34,20180000000000.0,13.333333333333332,529.2,-1.333333333333333,58.0,19.0,14.0,529.6666666666666,6.666666666666666,35471.83333333333,10.0,0.13333333333139308
35,35,20180000000000.0,26.666666666666664,528.2,-5.666666666666666,58.0,19.0,14.0,528.3333333333333,13.333333333333332,35471.96666666667,10.0,0.13333333333866906
36,36,20180116173057.0,37.0,522.9,86.0,58.0,19.0,14.0,526.0,29.0,35472.0,30.0,0.03333333333284827
37,37,20180116173107.0,40.0,527.2,-10.0,58.0,19.0,14.0,527.0,20.0,35472.1,10.0,0.0999999999985448
38,38,20180116173117.0,40.0,527.8,-5.0,58.0,19.0,14.0,529.0,-11.0,35472.2,10.0,0.0999999999985448
39,39,20180116173127.0,40.0,525.5,48.0,58.0,19.0,14.0,522.0,103.0,35472.3,10.0,0.10000000000582077
40,40,20180116173137.0,19.0,535.3,-83.0,58.0,19.0,14.0,536.0,-71.0,35472.4,10.0,0.0999999999985448
41,41,20180000000000.0,22.5,534.9,-93.0,58.0,19.0,14.0,536.0,-82.5,35472.5,10.0,0.0999999999985448
42,42,20180116173157.0,42.0,520.5,96.0,58.0,19.0,14.0,524.0,28.0,35472.5,20.0,0.0
43,43,20180116173207.0,26.0,534.5,-103.0,58.0,19.0,14.0,536.0,-94.0,35472.6,10.0,0.0999999999985448
44,44,20180116173217.0,18.0,519.8,164.0,58.0,19.0,14.0,519.0,174.0,35472.6,10.0,0.0
