,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180103090640.0,35.0,528.6,103.0,70.0,21.0,16.0,529.0,77.0,34112.1,270.0,0.0
1,1,20180000000000.0,38.0,530.75,45.5,70.0,21.5,16.0,531.5,33.0,34112.25,10.0,0.1500000000014552
2,2,20180103090700.0,31.0,533.6,43.0,70.0,22.0,16.0,533.0,24.0,34112.3,20.0,0.05000000000291038
3,3,20180103090710.0,41.0,532.9,-12.0,70.0,22.0,16.0,534.0,-11.0,34112.4,10.0,0.0999999999985448
4,4,20180000000000.0,30.0,533.6999999999998,-5.666666666666668,70.0,22.0,16.0,533.6666666666666,10.666666666666668,34112.43333333333,10.0,0.03333333333284827
5,5,20180000000000.0,19.0,534.5,0.6666666666666661,70.0,22.0,16.0,533.3333333333333,32.333333333333336,34112.46666666667,10.0,0.03333333333284827
6,6,20180103090740.0,0.0,535.5,3.0,70.0,22.0,16.0,536.0,0.0,34112.5,30.0,0.03333333333284827
7,7,20180103090750.0,8.0,535.3,7.0,70.0,22.0,16.0,533.0,54.0,34112.5,10.0,0.0
8,8,20180103115010.0,0.0,538.9,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,9740.0,-0.5
9,9,20180103115020.0,0.0,538.9,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
10,10,20180103115030.0,0.0,538.9,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
11,11,20180103115040.0,0.0,538.9,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
12,12,20180000000000.0,0.0,538.8499999999998,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
13,13,20180103115100.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,20.0,0.0
14,14,20180000000000.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
15,15,20180000000000.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
16,16,20180103115130.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,30.0,0.0
17,17,20180103115140.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
18,18,20180103115150.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,10.0,0.0
19,19,20180000000000.0,0.0,538.8,1.0,70.0,16.0,11.0,538.6666666666666,0.0,34112.0,10.0,0.0
20,20,20180000000000.0,0.0,538.8,1.0,70.0,16.0,11.0,538.3333333333333,0.0,34112.0,10.0,0.0
21,21,20180103115220.0,0.0,538.8,1.0,70.0,16.0,11.0,539.0,0.0,34112.0,30.0,0.0
22,22,20180000000000.0,2.6666666666666665,537.8333333333333,8.666666666666668,70.0,16.0,11.0,537.0,10.333333333333332,34112.0,10.0,0.0
23,23,20180000000000.0,5.333333333333333,536.8666666666667,16.333333333333336,70.0,16.0,11.0,535.0,20.666666666666664,34112.0,10.0,0.0
24,24,20180103115250.0,0.0,538.8,1.0,70.0,16.0,11.0,538.0,0.0,34112.0,30.0,0.0
25,25,20180000000000.0,6.0,536.4,24.33333333333333,70.0,16.0,11.0,535.3333333333334,24.666666666666664,34112.0,10.0,0.0
26,26,20180000000000.0,12.0,534.0,47.66666666666666,70.0,16.0,11.0,532.6666666666667,49.33333333333333,34112.0,10.0,0.0
27,27,20180103115320.0,8.0,535.9,24.0,70.0,16.0,11.0,533.0,31.0,34112.0,30.0,0.0
28,28,20180103115330.0,18.0,531.6,71.0,70.0,16.0,11.0,530.0,74.0,34112.0,10.0,0.0
29,29,20180000000000.0,9.0,533.55,42.0,70.0,16.0,11.0,532.5,37.0,34112.05,10.0,0.05000000000291038
30,30,20180103115350.0,0.0,535.6,13.0,70.0,16.0,11.0,535.0,0.0,34112.1,20.0,0.049999999995634425
31,31,20180103115400.0,0.0,535.5,13.0,70.0,16.0,11.0,535.0,0.0,34112.1,10.0,0.0
32,32,20180103115410.0,12.0,532.5,53.0,70.0,16.0,11.0,531.0,53.0,34112.1,10.0,0.0
33,33,20180000000000.0,15.0,532.9,32.5,70.0,16.0,11.0,532.0,26.5,34112.25,10.0,0.1500000000014552
34,34,20180103115430.0,28.0,530.9,42.0,70.0,16.0,11.0,531.0,20.0,34112.2,20.0,-0.05000000000291038
35,35,20180000000000.0,30.5,528.3499999999998,62.5,70.0,16.0,11.0,529.0,34.5,34112.35,10.0,0.1500000000014552
36,36,20180103115450.0,18.0,533.3,12.0,70.0,16.0,11.0,533.0,0.0,34112.4,20.0,0.05000000000291038
37,37,20180000000000.0,27.5,530.25,25.5,70.0,16.0,11.0,530.0,21.5,34112.5,10.0,0.0999999999985448
38,38,20180103115510.0,33.0,525.8,83.0,70.0,16.0,11.0,527.0,49.0,34112.5,20.0,0.0
39,39,20180103115520.0,37.0,527.2,39.0,70.0,16.0,11.0,527.0,43.0,34112.6,10.0,0.0999999999985448
40,40,20180103115530.0,33.0,530.6,10.0,69.0,16.0,11.0,530.0,18.0,34112.7,10.0,0.0999999999985448
41,41,20180000000000.0,30.5,529.05,43.0,69.0,16.0,11.0,528.0,46.0,34112.8,10.0,0.10000000000582077
42,42,20180103115550.0,27.0,531.7,7.0,69.0,16.0,11.0,536.0,-69.0,34112.9,20.0,0.0999999999985448
43,43,20180103115600.0,28.0,527.5,76.0,69.0,16.0,11.0,526.0,74.0,34112.9,10.0,0.0
44,44,20180103115610.0,36.0,527.9,30.0,69.0,16.0,11.0,530.0,-12.0,34113.0,10.0,0.0999999999985448
45,45,20180000000000.0,34.33333333333333,528.7333333333332,20.666666666666664,68.66666666666666,16.0,11.0,531.0,-27.0,34113.13333333333,10.0,0.13333333333139308
46,46,20180000000000.0,32.666666666666664,529.5666666666666,11.333333333333332,68.33333333333333,16.0,11.0,532.0,-42.0,34113.26666666666,10.0,0.13333333333139308
47,47,20180103115640.0,33.0,526.5,61.0,69.0,16.0,11.0,527.0,32.0,34113.2,30.0,-0.06666666666569654
48,48,20180000000000.0,18.0,529.35,35.5,68.5,16.0,11.0,529.5,16.0,34113.3,10.0,0.10000000000582077
49,49,20180103115700.0,31.0,530.4,2.0,68.0,16.0,11.0,533.0,-57.0,34113.4,20.0,0.0999999999985448
50,50,20180103115710.0,3.0,532.2,10.0,68.0,16.0,11.0,532.0,0.0,34113.4,10.0,0.0
51,51,20180000000000.0,8.0,531.875,10.25,68.0,16.25,11.0,531.25,6.75,34113.45,10.0,0.049999999995634425
52,52,20180000000000.0,13.0,531.55,10.5,68.0,16.5,11.0,530.5,13.5,34113.5,10.0,0.05000000000291038
53,53,20180000000000.0,18.0,531.225,10.75,68.0,16.75,11.0,529.75,20.25,34113.55,10.0,0.05000000000291038
54,54,20180103115750.0,22.0,530.3,11.0,68.0,17.0,11.0,535.0,-80.0,34113.5,40.0,-0.05000000000291038
55,55,20180103115800.0,23.0,530.9,11.0,68.0,17.0,11.0,529.0,27.0,34113.6,10.0,0.0999999999985448
56,56,20180103115810.0,38.0,529.1,0.0,68.0,17.0,11.0,529.0,-13.0,34113.7,10.0,0.0999999999985448
57,57,20180103115820.0,35.0,530.0,4.0,68.0,17.0,11.0,530.0,-11.0,34113.8,10.0,0.10000000000582077
58,58,20180103115830.0,36.0,527.0,43.0,68.0,17.0,11.0,527.0,31.0,34113.9,10.0,0.0999999999985448
59,59,20180103115840.0,42.0,528.7,0.0,68.0,17.0,11.0,529.0,-7.0,34114.0,10.0,0.0999999999985448
60,60,20180000000000.0,21.0,529.85,6.5,68.0,17.0,11.0,530.0,-3.5,34114.15,10.0,0.1500000000014552
61,61,20180103115900.0,33.0,529.6,0.0,68.0,17.0,11.0,534.0,-75.0,34114.2,20.0,0.049999999995634425
62,62,20180000000000.0,24.0,530.4666666666667,-1.6666666666666663,68.0,17.0,11.333333333333336,533.3333333333333,-55.66666666666666,34114.26666666666,10.0,0.06666666666569654
63,63,20180000000000.0,15.0,531.3333333333334,-3.333333333333333,68.0,17.0,11.666666666666668,532.6666666666666,-36.33333333333333,34114.333333333336,10.0,0.0666666666729725
64,64,20180103115930.0,0.0,531.0,13.0,68.0,17.0,11.0,531.0,0.0,34114.3,30.0,-0.03333333333284827
