,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,92797,20180124171642,14.0,530.9,2.0,62.0,19.0,13.0,531.0,0.0,36526.4,2590,0.0
1,92798,20180124171652,28.0,527.2,21.0,62.0,19.0,13.0,527.0,23.0,36526.4,10,0.0
2,92799,20180124171702,33.0,529.2,-9.0,62.0,19.0,13.0,529.0,-11.0,36526.5,10,0.0999999999985448
3,92800,20180124171712,0.0,530.7,2.0,62.0,19.0,13.0,531.0,0.0,36526.6,10,0.0999999999985448
4,92801,20180124171722,0.0,530.8,2.0,62.0,19.0,13.0,531.0,0.0,36526.6,10,0.0
5,92802,20180124171732,0.0,531.0,2.0,62.0,19.0,13.0,531.0,0.0,36526.6,10,0.0
6,92803,20180124171742,0.0,531.1,2.0,62.0,19.0,13.0,531.0,0.0,36526.6,10,0.0
7,92804,20180124171752,1.0,531.1,4.0,62.0,19.0,13.0,530.0,12.0,36526.6,10,0.0
8,92805,20180124171802,24.0,525.9,66.0,62.0,19.0,13.0,528.0,20.0,36526.6,10,0.0
9,92806,20180124171812,3.0,531.6,-1.0,62.0,19.0,13.0,531.0,2.0,36526.7,10,0.0999999999985448
10,92807,20180124171822,26.0,525.1,70.0,62.0,19.0,13.0,523.0,89.0,36526.7,10,0.0
11,92808,20180124171832,29.0,524.4,63.0,62.0,19.0,13.0,524.0,84.0,36526.8,10,0.10000000000582077
12,92809,20180124171842,37.0,528.2,-10.0,62.0,19.0,13.0,525.0,52.0,36526.9,10,0.0999999999985448
13,92810,20180124171852,40.0,526.4,20.0,62.0,19.0,13.0,527.0,15.0,36527.0,10,0.0999999999985448
14,92811,20180124171902,36.0,529.5,-10.0,62.0,19.0,13.0,530.0,-11.0,36527.1,10,0.0999999999985448
15,92812,20180124171912,9.0,531.7,2.0,62.0,19.0,13.0,531.0,0.0,36527.1,10,0.0
16,92813,20180124171922,22.0,528.1,27.0,62.0,19.0,13.0,528.0,23.0,36527.2,10,0.0999999999985448
