,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180108113705.0,54.0,524.4,44.0,42.0,19.0,13.0,526.0,34.0,43676.1,140.0,0.0
1,1,20180108113715.0,54.0,527.2,23.0,42.0,19.0,13.0,528.0,26.0,43676.2,10.0,0.0999999999985448
2,2,20180108113725.0,55.0,525.0,24.0,42.0,19.0,13.0,528.0,15.0,43676.4,10.0,0.2000000000043656
3,3,20180108113735.0,51.0,529.1,-11.0,42.0,19.0,13.0,533.0,-18.0,43676.5,10.0,0.0999999999985448
4,4,20180000000000.0,51.375,528.2125,-3.625,42.0,19.0,13.0,531.875,-11.25,43676.6875,10.0,0.1875
5,5,20180000000000.0,51.75,527.325,3.75,42.0,19.0,13.0,530.75,-4.5,43676.875,10.0,0.1875
6,6,20180000000000.0,52.125,526.4375,11.125,42.0,19.0,13.0,529.625,2.25,43677.0625,10.0,0.1875
7,7,20180000000000.0,52.5,525.55,18.5,42.0,19.0,13.0,528.5,9.0,43677.25,10.0,0.1875
8,8,20180000000000.0,52.875,524.6625,25.875,42.0,19.0,13.0,527.375,15.75,43677.4375,10.0,0.1875
9,9,20180000000000.0,53.25,523.775,33.25,42.0,19.0,13.0,526.25,22.5,43677.625,10.0,0.1875
10,10,20180000000000.0,53.625,522.8875,40.625,42.0,19.0,13.0,525.125,29.25,43677.8125,10.0,0.1875
11,11,20180108113855.0,45.0,527.3,-16.0,42.0,19.0,13.0,530.0,-17.0,43677.3,80.0,-0.5124999999970896
12,12,20180000000000.0,46.8,526.8199999999998,-8.8,42.0,19.0,13.0,529.4,-10.0,43677.460000000014,10.0,0.16000000000349246
13,13,20180000000000.0,48.6,526.3399999999998,-1.5999999999999996,42.0,19.0,13.0,528.8,-3.0,43677.62,10.0,0.1599999999962165
14,14,20180000000000.0,50.40000000000001,525.86,5.600000000000001,42.0,19.0,13.0,528.2,4.0,43677.78,10.0,0.1599999999962165
15,15,20180000000000.0,52.2,525.38,12.8,42.0,19.0,13.0,527.6,11.0,43677.94,10.0,0.16000000000349246
16,16,20180108113945.0,54.0,522.0,48.0,42.0,19.0,13.0,524.0,36.0,43678.0,50.0,0.0599999999976717
17,17,20180108113955.0,54.0,524.9,20.0,42.0,19.0,13.0,527.0,18.0,43678.1,10.0,0.0999999999985448
18,18,20180108114005.0,53.0,529.1,-17.0,42.0,19.0,13.0,531.0,2.0,43678.3,10.0,0.2000000000043656
19,19,20180000000000.0,48.66666666666667,529.7333333333332,-15.666666666666668,41.66666666666666,19.0,13.0,531.6666666666666,-3.666666666666667,43678.6,10.0,0.2999999999956344
20,20,20180000000000.0,44.33333333333334,530.3666666666667,-14.333333333333336,41.33333333333333,19.0,13.0,532.3333333333333,-9.333333333333334,43678.9,10.0,0.2999999999956344
21,21,20180108114035.0,15.0,539.3,-59.0,42.0,19.0,13.0,541.0,-55.0,43678.6,30.0,-0.2999999999956344
22,22,20180000000000.0,20.0,536.7714285714285,-43.14285714285714,41.857142857142854,19.0,13.0,538.5714285714286,-41.85714285714286,43678.72857142857,10.0,0.1285714285695576
23,23,20180000000000.0,25.0,534.2428571428571,-27.285714285714285,41.714285714285715,19.0,13.0,536.1428571428571,-28.714285714285715,43678.857142857145,10.0,0.12857142857683354
24,24,20180000000000.0,30.0,531.7142857142858,-11.428571428571429,41.57142857142857,19.0,13.0,533.7142857142857,-15.571428571428571,43678.985714285714,10.0,0.1285714285695576
25,25,20180000000000.0,35.0,529.1857142857143,4.4285714285714315,41.42857142857143,19.0,13.0,531.2857142857142,-2.4285714285714306,43679.114285714284,10.0,0.1285714285695576
26,26,20180000000000.0,40.0,526.6571428571428,20.285714285714292,41.285714285714285,19.0,13.0,528.8571428571429,10.714285714285708,43679.24285714285,10.0,0.1285714285695576
27,27,20180000000000.0,45.0,524.1285714285715,36.14285714285714,41.14285714285714,19.0,13.0,526.4285714285714,23.857142857142858,43679.37142857142,10.0,0.1285714285695576
28,28,20180108114145.0,40.0,531.0,-13.0,41.0,19.0,13.0,533.0,-15.0,43679.2,70.0,-0.1714285714260768
29,29,20180000000000.0,43.66666666666667,530.0333333333333,-14.333333333333332,41.0,19.0,13.0,532.3333333333334,-16.333333333333332,43679.4,10.0,0.2000000000043656
30,30,20180000000000.0,47.33333333333334,529.0666666666666,-15.666666666666664,41.0,19.0,13.0,531.6666666666667,-17.666666666666664,43679.60000000001,10.0,0.2000000000043656
31,31,20180108114215.0,50.0,521.6,52.0,41.0,19.0,13.0,524.0,37.0,43679.5,30.0,-0.10000000000582077
32,32,20180000000000.0,51.5,521.35,51.0,40.5,19.0,13.0,523.5,34.0,43679.95,10.0,0.4499999999970896
33,33,20180108114235.0,51.0,528.1,-17.0,41.0,19.0,13.0,531.0,-19.0,43679.8,20.0,-0.14999999999417926
34,34,20180000000000.0,47.5,526.175,1.5,40.75,19.0,13.0,528.75,-6.0,43680.275,10.0,0.4749999999985448
35,35,20180000000000.0,44.0,524.25,20.0,40.5,19.0,13.0,526.5,7.0,43680.75,10.0,0.4749999999985448
36,36,20180000000000.0,40.5,522.325,38.5,40.25,19.0,13.0,524.25,20.0,43681.225,10.0,0.4749999999985448
37,37,20180108114315.0,53.0,521.1,50.0,40.0,19.0,13.0,523.0,31.0,43680.4,40.0,-0.8249999999970896
38,38,20180108114455.0,37.0,520.4,57.0,40.0,19.0,13.0,522.0,33.0,43681.7,100.0,1.2999999999956344
39,39,20180108114505.0,42.0,518.9,61.0,40.0,19.0,13.0,521.0,30.0,43681.8,10.0,0.10000000000582077
