,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180116162117.0,46.0,525.3,62.0,68.0,18.0,14.0,526.0,64.0,35453.9,130.0,0.0
1,1,20180116162127.0,46.0,526.5,65.0,68.0,18.0,14.0,531.0,0.0,35454.1,10.0,0.1999999999970896
2,2,20180000000000.0,34.5,527.925,49.5,68.0,18.0,14.0,531.5,0.0,35454.15,10.0,0.05000000000291038
3,3,20180000000000.0,23.0,529.35,34.0,68.0,18.0,14.0,532.0,0.0,35454.2,10.0,0.049999999995634425
4,4,20180000000000.0,11.5,530.7750000000002,18.5,68.0,18.0,14.0,532.5,0.0,35454.25,10.0,0.05000000000291038
5,5,20180116162207.0,0.0,531.4,15.0,68.0,18.0,14.0,532.0,0.0,35454.3,40.0,0.05000000000291038
6,6,20180116162217.0,0.0,532.2,3.0,68.0,18.0,14.0,533.0,0.0,35454.3,10.0,0.0
7,7,20180000000000.0,21.0,530.95,-5.5,68.0,18.0,14.0,534.0,-40.5,35454.45,10.0,0.14999999999417926
8,8,20180116162237.0,41.0,526.5,60.0,68.0,18.0,14.0,525.0,74.0,35454.4,20.0,-0.049999999995634425
9,9,20180000000000.0,20.5,529.65,31.5,68.0,18.0,14.0,529.0,37.0,35454.55,10.0,0.1500000000014552
10,10,20180116162257.0,42.0,529.7,-14.0,68.0,18.0,14.0,535.0,-81.0,35454.6,20.0,0.049999999995634425
11,11,20180000000000.0,41.0,528.1,-8.0,68.0,18.0,14.0,530.5,-13.5,35454.7,10.0,0.0999999999985448
12,12,20180116162317.0,0.0,532.8,3.0,68.0,18.0,14.0,533.0,0.0,35454.7,20.0,0.0
13,13,20180000000000.0,20.5,531.65,-0.5,67.5,18.0,14.0,531.5,6.0,35454.85,10.0,0.1500000000014552
14,14,20180116162337.0,40.0,526.5,-2.0,68.0,18.0,14.0,526.0,54.0,35454.8,20.0,-0.049999999995634425
15,15,20180000000000.0,43.0,526.75,17.5,67.5,18.0,14.0,526.5,50.0,35455.10000000001,10.0,0.3000000000029104
16,16,20180116162357.0,41.0,530.5,-4.0,67.0,18.0,14.0,530.0,12.0,35455.0,20.0,-0.10000000000582077
17,17,20180000000000.0,38.75,532.6,-33.75,67.0,18.0,14.0,532.0,-11.25,35455.175,10.0,0.17500000000291038
18,18,20180000000000.0,36.5,534.7,-63.5,67.0,18.0,14.0,534.0,-34.5,35455.35,10.0,0.17499999999563445
19,19,20180000000000.0,34.25,536.8,-93.25,67.0,18.0,14.0,536.0,-57.75,35455.524999999994,10.0,0.17499999999563445
20,20,20180116162437.0,46.0,527.0,37.0,67.0,18.0,14.0,527.0,46.0,35455.4,40.0,-0.12499999999272406
