,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180131173925.0,40.0,520.6,126.0,51.0,20.0,14.0,521.0,13.0,38276.5,780.0,0.0
1,1,20180000000000.0,39.57142857142857,520.0285714285715,129.0,50.85714285714285,20.0,14.0,520.8571428571429,24.57142857142857,38276.614285714284,10.0,0.1142857142840512
2,2,20180000000000.0,39.142857142857146,519.4571428571429,132.0,50.714285714285715,20.0,14.0,520.7142857142857,36.14285714285714,38276.72857142857,10.0,0.1142857142840512
3,3,20180000000000.0,38.714285714285715,518.8857142857144,135.0,50.57142857142857,20.0,14.0,520.5714285714286,47.71428571428571,38276.84285714286,10.0,0.11428571429132715
4,4,20180000000000.0,38.285714285714285,518.3142857142857,138.0,50.42857142857143,20.0,14.0,520.4285714285713,59.285714285714285,38276.957142857136,10.0,0.1142857142840512
5,5,20180000000000.0,37.85714285714286,517.7428571428571,141.0,50.28571428571429,20.0,14.0,520.2857142857142,70.85714285714283,38277.07142857143,10.0,0.1142857142840512
6,6,20180000000000.0,37.42857142857143,517.1714285714286,144.0,50.14285714285714,20.0,14.0,520.1428571428571,82.42857142857143,38277.18571428572,10.0,0.11428571429132715
7,7,20180131174035.0,35.0,532.3,-42.0,50.0,20.0,14.0,531.0,-12.0,38277.2,70.0,0.014285714278230444
8,8,20180000000000.0,28.0,532.05,-54.5,50.0,20.0,14.0,533.0,-44.0,38277.4,10.0,0.1999999999970896
9,9,20180131174055.0,37.0,516.6,147.0,50.0,20.0,14.0,520.0,94.0,38277.3,20.0,-0.09999999999126884
10,10,20180000000000.0,34.75,520.425,84.0,50.0,20.0,14.0,523.75,70.25,38277.4,10.0,0.0999999999985448
11,11,20180000000000.0,32.5,524.25,21.0,50.0,20.0,14.0,527.5,46.5,38277.5,10.0,0.0999999999985448
12,12,20180000000000.0,30.25,528.075,-42.0,50.0,20.0,14.0,531.25,22.75,38277.6,10.0,0.0999999999985448
13,13,20180131174135.0,21.0,531.8,-67.0,50.0,20.0,14.0,535.0,-76.0,38277.6,40.0,0.0
14,14,20180000000000.0,22.5,529.8499999999998,-33.5,50.0,20.0,14.0,532.5,-38.0,38277.7,10.0,0.0999999999985448
15,15,20180131174155.0,28.0,531.9,-105.0,50.0,20.0,14.0,535.0,-1.0,38277.7,20.0,0.0
16,16,20180131174205.0,24.0,527.9,0.0,50.0,20.0,14.0,530.0,0.0,38277.8,10.0,0.10000000000582077
17,17,20180000000000.0,12.0,527.9,6.0,50.0,20.0,14.0,530.0,0.0,38277.85000000001,10.0,0.05000000000291038
18,18,20180131174225.0,0.0,528.7,3.0,50.0,20.0,14.0,531.0,0.0,38277.8,20.0,-0.05000000000291038
19,19,20180000000000.0,8.0,526.2,32.8,50.0,20.0,14.0,528.2,3.4000000000000004,38277.84,10.0,0.04000000000087312
20,20,20180000000000.0,16.0,523.7,62.6,50.0,20.0,14.0,525.4,6.800000000000002,38277.88000000001,10.0,0.04000000000087312
21,21,20180000000000.0,24.0,521.2,92.4,50.0,20.0,14.0,522.6,10.2,38277.92,10.0,0.039999999993597164
22,22,20180000000000.0,32.0,518.7,122.2,50.0,20.0,14.0,519.8,13.6,38277.96,10.0,0.04000000000087312
23,23,20180131174315.0,0.0,527.9,12.0,50.0,20.0,14.0,530.0,0.0,38277.9,50.0,-0.0599999999976717
24,24,20180131174325.0,40.0,516.2,152.0,50.0,20.0,14.0,517.0,17.0,38278.0,10.0,0.0999999999985448
25,25,20180131174335.0,33.0,534.0,-127.0,50.0,20.0,14.0,537.0,-21.0,38278.1,10.0,0.0999999999985448
26,26,20180131174345.0,13.0,523.0,113.0,50.0,20.0,14.0,522.0,20.0,38278.1,10.0,0.0
27,27,20180131174355.0,26.0,528.6,-7.0,50.0,20.0,14.0,531.0,-21.0,38278.2,10.0,0.0999999999985448
28,28,20180131174405.0,0.0,528.5,3.0,50.0,20.0,14.0,531.0,0.0,38278.2,10.0,0.0
29,29,20180131174415.0,0.0,528.6,3.0,50.0,20.0,14.0,531.0,0.0,38278.2,10.0,0.0
30,30,20180131174425.0,0.0,528.8,3.0,50.0,20.0,14.0,531.0,0.0,38278.2,10.0,0.0
