,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180124144208.0,38.0,528.8,-11.0,65.0,24.0,15.0,532.0,-15.0,44030.1,920.0,0.0
1,1,20180124144218.0,44.0,521.4,95.0,65.0,24.0,15.0,530.0,7.0,44030.2,10.0,0.0999999999985448
2,2,20180124144218.0,44.0,521.4,95.0,65.0,24.0,15.0,530.0,7.0,44030.2,0.0,0.0
3,3,20180124144228.0,36.0,531.8,-48.0,65.0,24.0,15.0,538.0,-81.0,44030.3,10.0,0.10000000000582077
4,4,20180124144228.0,36.0,531.8,-48.0,65.0,24.0,15.0,538.0,-81.0,44030.3,0.0,0.0
5,5,20180124144238.0,9.0,534.5,-20.0,65.0,24.0,15.0,538.0,-24.0,44030.4,10.0,0.0999999999985448
6,6,20180124144238.0,9.0,534.5,-20.0,65.0,24.0,15.0,538.0,-24.0,44030.4,0.0,0.0
7,7,20180124144248.0,0.0,532.1,1.0,65.0,24.0,15.0,535.0,0.0,44030.4,10.0,0.0
8,8,20180124144258.0,6.0,531.3,22.0,65.0,24.0,15.0,533.0,35.0,44030.4,10.0,0.0
9,9,20180124144308.0,21.0,527.1,58.0,65.0,24.0,15.0,530.0,51.0,44030.4,10.0,0.0
10,10,20180124144318.0,0.0,532.0,1.0,65.0,24.0,15.0,535.0,0.0,44030.5,10.0,0.0999999999985448
11,11,20180124144328.0,0.0,532.0,1.0,65.0,24.0,15.0,535.0,0.0,44030.5,10.0,0.0
12,12,20180124144338.0,0.0,532.1,1.0,65.0,24.0,15.0,536.0,0.0,44030.5,10.0,0.0
13,13,20180124144348.0,0.0,532.2,1.0,65.0,24.0,15.0,536.0,0.0,44030.5,10.0,0.0
14,14,20180124144358.0,0.0,532.2,1.0,65.0,24.0,15.0,536.0,0.0,44030.5,10.0,0.0
15,15,20180124144408.0,0.0,532.3,1.0,65.0,24.0,15.0,536.0,0.0,44030.5,10.0,0.0
16,16,20180124144418.0,0.0,532.4,1.0,65.0,24.0,15.0,536.0,0.0,44030.5,10.0,0.0
17,17,20180124144428.0,8.0,529.9,38.0,65.0,24.0,15.0,532.0,49.0,44030.5,10.0,0.0
18,18,20180000000000.0,26.5,529.25,14.0,64.5,24.0,15.0,532.5,16.5,44030.65,10.0,0.1500000000014552
19,19,20180124144448.0,45.0,523.9,55.0,64.0,24.0,15.0,527.0,44.0,44030.7,20.0,0.049999999995634425
20,20,20180124144458.0,45.0,528.6,-10.0,64.0,24.0,15.0,533.0,-16.0,44030.8,10.0,0.10000000000582077
21,21,20180124144508.0,36.0,539.6,-134.0,64.0,24.0,15.0,544.0,-29.0,44030.9,10.0,0.0999999999985448
22,22,20180124144518.0,0.0,532.5,1.0,64.0,24.0,15.0,536.0,0.0,44030.9,10.0,0.0
23,23,20180124144528.0,0.0,532.0,2.0,64.0,24.0,15.0,535.0,0.0,44030.9,10.0,0.0
24,24,20180124144538.0,3.0,531.4,13.0,64.0,24.0,15.0,534.0,14.0,44030.9,10.0,0.0
25,25,20180124144548.0,31.0,526.2,53.0,64.0,24.0,15.0,528.0,61.0,44031.0,10.0,0.0999999999985448
26,26,20180124144558.0,35.0,530.3,-10.0,64.0,24.0,15.0,534.0,-13.0,44031.1,10.0,0.0999999999985448
27,27,20180124144608.0,23.0,534.2,-66.0,64.0,24.0,15.0,541.0,-89.0,44031.2,10.0,0.0999999999985448
28,28,20180124144618.0,0.0,531.8,1.0,64.0,24.0,15.0,535.0,0.0,44031.2,10.0,0.0
29,29,20180124144628.0,0.0,531.8,1.0,64.0,24.0,15.0,535.0,0.0,44031.2,10.0,0.0
30,30,20180124144638.0,0.0,531.9,1.0,64.0,24.0,15.0,535.0,0.0,44031.2,10.0,0.0
31,31,20180124144648.0,9.0,527.8,72.0,64.0,24.0,15.0,528.0,95.0,44031.2,10.0,0.0
32,32,20180124144658.0,41.0,526.7,31.0,64.0,23.0,15.0,528.0,42.0,44031.3,10.0,0.10000000000582077
33,33,20180124144708.0,42.0,530.0,-15.0,64.0,24.0,15.0,533.0,-15.0,44031.4,10.0,0.0999999999985448
34,34,20180124144718.0,28.0,534.8,-19.0,64.0,24.0,15.0,536.0,-6.0,44031.5,10.0,0.0999999999985448
35,35,20180124144728.0,0.0,532.2,1.0,64.0,24.0,15.0,536.0,0.0,44031.5,10.0,0.0
36,36,20180124144738.0,0.0,531.9,1.0,64.0,24.0,15.0,535.0,0.0,44031.5,10.0,0.0
37,37,20180124144748.0,0.0,532.0,1.0,64.0,23.0,15.0,535.0,0.0,44031.5,10.0,0.0
38,38,20180124144758.0,0.0,532.0,1.0,64.0,23.0,15.0,535.0,0.0,44031.5,10.0,0.0
39,39,20180124144808.0,0.0,532.1,1.0,64.0,23.0,15.0,536.0,0.0,44031.5,10.0,0.0
40,40,20180124144818.0,0.0,532.2,1.0,64.0,23.0,15.0,536.0,0.0,44031.5,10.0,0.0
41,41,20180124144828.0,8.0,528.9,50.0,64.0,23.0,15.0,531.0,50.0,44031.5,10.0,0.0
42,42,20180124144838.0,37.0,520.3,125.0,64.0,23.0,15.0,522.0,10.0,44031.6,10.0,0.0999999999985448
43,43,20180124144848.0,32.0,530.9,-9.0,64.0,23.0,15.0,534.0,-12.0,44031.7,10.0,0.0999999999985448
44,44,20180124144858.0,0.0,532.0,1.0,64.0,23.0,15.0,535.0,0.0,44031.8,10.0,0.10000000000582077
45,45,20180124144908.0,0.0,531.9,1.0,64.0,23.0,15.0,535.0,0.0,44031.8,10.0,0.0
46,46,20180124144918.0,33.0,527.9,4.0,64.0,23.0,15.0,532.0,0.0,44031.8,10.0,0.0
47,47,20180124144928.0,33.0,530.4,-10.0,64.0,23.0,15.0,530.0,48.0,44031.9,10.0,0.0999999999985448
48,48,20180124144938.0,9.0,534.1,-23.0,64.0,23.0,15.0,537.0,-24.0,44032.0,10.0,0.0999999999985448
49,49,20180124144948.0,1.0,531.2,11.0,64.0,23.0,15.0,534.0,8.0,44032.0,10.0,0.0
50,50,20180124144958.0,32.0,522.8,90.0,63.0,23.0,15.0,525.0,79.0,44032.0,10.0,0.0
51,51,20180124145008.0,17.0,535.9,-60.0,63.0,23.0,15.0,539.0,-60.0,44032.1,10.0,0.0999999999985448
52,52,20180124145018.0,12.0,529.2,24.0,63.0,23.0,15.0,532.0,21.0,44032.1,10.0,0.0
53,53,20180124145028.0,31.0,525.1,55.0,63.0,23.0,15.0,528.0,46.0,44032.2,10.0,0.0999999999985448
54,54,20180124145038.0,44.0,524.5,55.0,63.0,23.0,15.0,526.0,52.0,44032.3,10.0,0.10000000000582077
55,55,20180124145048.0,50.0,527.4,-9.0,63.0,23.0,15.0,531.0,-12.0,44032.4,10.0,0.0999999999985448
56,56,20180124145058.0,54.0,525.1,19.0,63.0,23.0,15.0,530.0,-11.0,44032.6,10.0,0.1999999999970896
57,57,20180124145108.0,53.0,524.5,71.0,63.0,23.0,15.0,527.0,58.0,44032.7,10.0,0.0999999999985448
58,58,20180124145118.0,51.0,521.9,89.0,63.0,23.0,15.0,524.0,75.0,44032.9,10.0,0.2000000000043656
59,59,20180124145128.0,53.0,524.9,16.0,63.0,23.0,15.0,529.0,-11.0,44033.0,10.0,0.0999999999985448
60,60,20180124145138.0,51.0,525.8,37.0,63.0,23.0,15.0,529.0,26.0,44033.1,10.0,0.0999999999985448
61,61,20180124145148.0,53.0,526.8,33.0,63.0,23.0,15.0,530.0,18.0,44033.3,10.0,0.2000000000043656
62,62,20180124145158.0,54.0,525.5,51.0,63.0,23.0,15.0,528.0,37.0,44033.4,10.0,0.0999999999985448
63,63,20180124145208.0,51.0,526.4,40.0,63.0,23.0,15.0,529.0,31.0,44033.6,10.0,0.1999999999970896
64,64,20180124145218.0,53.0,523.7,64.0,63.0,23.0,15.0,527.0,40.0,44033.7,10.0,0.0999999999985448
65,65,20180124145228.0,51.0,523.9,63.0,63.0,23.0,15.0,527.0,48.0,44033.9,10.0,0.2000000000043656
66,66,20180124145238.0,54.0,523.8,48.0,62.0,23.0,15.0,527.0,8.0,44034.0,10.0,0.0999999999985448
67,67,20180124145248.0,53.0,525.0,27.0,62.0,23.0,15.0,528.0,4.0,44034.1,10.0,0.0999999999985448
68,68,20180124145258.0,54.0,528.0,-17.0,62.0,23.0,15.0,532.0,-4.0,44034.3,10.0,0.2000000000043656
69,69,20180124145308.0,54.0,525.7,25.0,62.0,23.0,15.0,529.0,19.0,44034.4,10.0,0.0999999999985448
70,70,20180124145318.0,50.0,529.3,4.0,62.0,23.0,14.0,532.0,5.0,44034.6,10.0,0.1999999999970896
71,71,20180124145328.0,49.0,525.2,43.0,62.0,23.0,14.0,528.0,31.0,44034.7,10.0,0.0999999999985448
72,72,20180124145338.0,51.0,522.2,77.0,62.0,23.0,14.0,525.0,63.0,44034.9,10.0,0.2000000000043656
73,73,20180124145338.0,51.0,522.2,77.0,62.0,23.0,14.0,525.0,63.0,44034.9,0.0,0.0
74,74,20180124145348.0,50.0,525.3,35.0,62.0,23.0,14.0,529.0,21.0,44035.0,10.0,0.0999999999985448
75,75,20180124145348.0,50.0,525.3,35.0,62.0,23.0,14.0,529.0,21.0,44035.0,0.0,0.0
