,Unnamed: 0,time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,secdiff,milediff
0,0,20180124162308.0,35.0,510.1,172.0,25.0,22.0,13.0,514.0,105.0,44077.9,770.0,0.0
1,1,20180124162318.0,56.0,510.4,38.0,24.0,22.0,13.0,518.0,-18.0,44078.1,10.0,0.1999999999970896
2,2,20180124162328.0,53.0,506.4,173.0,24.0,22.0,13.0,508.0,27.0,44078.2,10.0,0.0999999999985448
3,3,20180124162338.0,53.0,516.0,24.0,24.0,23.0,13.0,521.0,-18.0,44078.4,10.0,0.2000000000043656
4,4,20180124162348.0,53.0,514.1,59.0,24.0,23.0,13.0,518.0,6.0,44078.5,10.0,0.0999999999985448
5,5,20180124162358.0,54.0,514.2,70.0,24.0,22.0,13.0,517.0,37.0,44078.7,10.0,0.1999999999970896
6,6,20180124162408.0,51.0,514.8,64.0,24.0,22.0,13.0,518.0,34.0,44078.8,10.0,0.10000000000582077
7,7,20180124162418.0,51.0,515.2,59.0,24.0,22.0,13.0,518.0,32.0,44078.9,10.0,0.0999999999985448
8,8,20180124162428.0,50.0,514.3,76.0,24.0,22.0,13.0,516.0,53.0,44079.1,10.0,0.1999999999970896
9,9,20180124162438.0,53.0,513.5,73.0,23.0,23.0,13.0,516.0,49.0,44079.2,10.0,0.0999999999985448
10,10,20180124162448.0,51.0,515.5,71.0,23.0,22.0,13.0,516.0,69.0,44079.4,10.0,0.2000000000043656
11,11,20180124162458.0,53.0,518.1,7.0,23.0,23.0,13.0,522.0,-20.0,44079.5,10.0,0.0999999999985448
12,12,20180124162508.0,51.0,513.7,83.0,23.0,23.0,13.0,516.0,55.0,44079.6,10.0,0.0999999999985448
13,13,20180124162518.0,29.0,530.7,-87.0,23.0,22.0,13.0,534.0,-4.0,44079.8,10.0,0.2000000000043656
14,14,20180124162528.0,23.0,520.2,-2.0,23.0,23.0,13.0,528.0,-79.0,44079.8,10.0,0.0
15,15,20180124162538.0,40.0,516.4,18.0,23.0,23.0,13.0,520.0,-13.0,44079.9,10.0,0.0999999999985448
16,16,20180124162548.0,46.0,507.9,104.0,23.0,23.0,13.0,513.0,49.0,44080.0,10.0,0.0999999999985448
