,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20181019052607,539.5,0.0,92,13.0,11.0,537.0,0.0,78458.4
1,20181019052617,539.5,0.0,92,13.0,11.0,537.0,0.0,
2,20181019052627,538.3,12.0,92,13.0,11.0,536.0,0.0,
3,20181019052637,536.7,25.0,92,13.0,11.0,535.0,4.0,
4,20181019052647,537.1,11.0,92,13.0,11.0,535.0,0.0,
5,20181019052657,536.3,24.0,92,13.0,11.0,534.0,0.0,
6,20181019052707,536.1,19.0,92,13.0,11.0,533.0,0.0,
7,20181019052717,535.7,8.0,92,13.0,11.0,533.0,0.0,
8,20181019052727,535.2,8.0,92,13.0,11.0,532.0,0.0,
9,20181019052737,535.7,9.0,92,13.0,11.0,533.0,0.0,
10,20181019052747,535.6,9.0,92,13.0,11.0,533.0,0.0,
11,20181019052757,535.6,9.0,92,13.0,11.0,533.0,0.0,
12,20181019052807,535.5,9.0,92,13.0,11.0,533.0,0.0,
13,20181019052817,535.4,9.0,92,13.0,11.0,533.0,0.0,
14,20181019052827,535.4,9.0,92,13.0,11.0,533.0,0.0,
15,20181019052837,535.3,9.0,92,13.0,11.0,533.0,0.0,
16,20181019052847,535.3,9.0,92,13.0,11.0,533.0,0.0,
17,20181019052857,535.2,9.0,92,13.0,11.0,533.0,0.0,
18,20181019052907,535.2,9.0,92,13.0,11.0,533.0,0.0,
19,20181019052917,535.1,9.0,92,13.0,11.0,533.0,0.0,
20,20181019052927,535.1,9.0,92,13.0,11.0,533.0,0.0,
21,20181019052937,535.0,9.0,92,13.0,11.0,533.0,0.0,
22,20181019052947,534.3,17.0,92,13.0,11.0,532.0,0.0,
23,20181019052957,533.8,19.0,92,13.0,11.0,531.0,0.0,
24,20181019053007,533.5,19.0,92,13.0,11.0,531.0,0.0,
25,20181019053017,533.0,25.0,92,13.0,11.0,530.0,3.0,
26,20181019053027,515.4,247.0,92,13.0,11.0,512.0,243.0,
27,20181019053037,533.0,-55.0,92,13.0,11.0,534.0,-87.0,
28,20181019053047,536.7,-83.0,92,14.0,11.0,535.0,-101.0,
29,20181019053057,531.7,24.0,92,14.0,11.0,529.0,0.0,
30,20181019053107,533.0,2.0,92,14.0,11.0,530.0,-23.0,
31,20181019053117,531.7,25.0,92,14.0,11.0,529.0,0.0,
32,20181019053127,531.7,25.0,92,14.0,11.0,529.0,0.0,
33,20181019053137,527.2,107.0,92,14.0,11.0,522.0,107.0,
34,20181019053147,533.9,-70.0,91,14.0,11.0,530.0,-53.0,
36,20181019053157,534.4,-76.0,91,14.0,12.0,533.0,-79.0,
37,20181019053207,515.0,255.0,91,14.0,12.0,511.0,262.0,
38,20181019053217,514.5,254.0,90,14.0,12.0,511.0,261.0,
39,20181019053227,523.6,35.0,90,14.0,12.0,524.0,32.0,
40,20181019053237,518.7,158.0,90,14.0,12.0,516.0,163.0,
41,20181019053247,536.2,-84.0,90,14.0,12.0,534.0,-87.0,
42,20181019053257,536.2,-39.0,90,14.0,12.0,534.0,-73.0,
43,20181019053307,536.5,-68.0,90,14.0,12.0,534.0,-99.0,
44,20181019053317,519.2,182.0,90,14.0,12.0,517.0,156.0,
45,20181019053327,536.0,-16.0,90,14.0,12.0,529.0,-7.0,
46,20181019053337,525.1,100.0,89,14.0,12.0,522.0,78.0,
47,20181019053347,530.2,20.0,89,14.0,12.0,527.0,0.0,
48,20181019053357,530.8,23.0,89,14.0,12.0,528.0,-6.0,
49,20181019053407,516.9,185.0,89,15.0,12.0,514.0,194.0,
50,20181019053417,537.6,-77.0,89,15.0,12.0,535.0,-106.0,
51,20181019053427,529.6,53.0,89,15.0,12.0,527.0,21.0,
52,20181019053437,515.4,218.0,89,15.0,12.0,512.0,228.0,
53,20181019053447,513.4,220.0,88,15.0,12.0,511.0,252.0,
54,20181019053457,535.3,-94.0,88,15.0,13.0,534.0,-112.0,
55,20181019053507,533.0,-17.0,88,15.0,13.0,530.0,-67.0,
56,20181019053517,518.5,124.0,88,15.0,13.0,524.0,-6.0,
57,20181019053527,529.3,47.0,88,15.0,13.0,527.0,0.0,
58,20181019053537,527.1,25.0,88,15.0,13.0,527.0,-58.0,
59,20181019053547,519.2,204.0,88,15.0,13.0,513.0,215.0,
60,20181019053557,516.3,248.0,88,15.0,13.0,511.0,266.0,
61,20181019053607,514.0,253.0,87,15.0,13.0,510.0,278.0,
62,20181019053617,530.8,25.0,87,15.0,13.0,532.0,-65.0,
63,20181019053627,512.5,259.0,86,16.0,13.0,509.0,266.0,
64,20181019053637,519.5,165.0,86,16.0,13.0,515.0,203.0,
65,20181019053647,523.2,94.0,86,16.0,13.0,519.0,122.0,
66,20181019053657,526.8,20.0,86,16.0,13.0,523.0,71.0,
67,20181019053707,528.9,6.0,86,16.0,13.0,527.0,29.0,
68,20181019053717,527.5,41.0,86,16.0,13.0,523.0,101.0,
69,20181019053727,536.2,-101.0,86,16.0,13.0,537.0,-106.0,
70,20181019053737,539.5,-81.0,86,16.0,13.0,537.0,-88.0,
71,20181019053747,533.5,12.0,86,16.0,13.0,531.0,0.0,
72,20181019053757,532.9,12.0,86,16.0,14.0,531.0,0.0,
73,20181019053807,517.7,231.0,86,16.0,13.0,514.0,248.0,
74,20181019053817,519.6,151.0,86,16.0,14.0,517.0,206.0,
75,20181019053827,528.9,13.0,85,16.0,14.0,531.0,-16.0,
76,20181019053837,526.7,73.0,85,16.0,14.0,524.0,92.0,
77,20181019053847,523.3,125.0,85,16.0,14.0,520.0,146.0,
78,20181019053857,530.0,24.0,85,17.0,14.0,528.0,47.0,
79,20181019053907,527.6,67.0,85,17.0,14.0,525.0,77.0,
80,20181019053917,528.3,62.0,84,17.0,14.0,524.0,104.0,
81,20181019053927,530.4,6.0,84,17.0,14.0,529.0,22.0,
82,20181019053937,527.4,66.0,84,17.0,14.0,523.0,123.0,
83,20181019053947,536.2,-103.0,84,17.0,14.0,536.0,-87.0,
84,20181019053957,530.1,-3.0,84,17.0,14.0,520.0,188.0,
85,20181019054007,541.3,-132.0,84,17.0,14.0,541.0,-134.0,
86,20181019054017,534.6,10.0,84,17.0,14.0,532.0,0.0,
87,20181019054027,534.2,11.0,84,17.0,14.0,532.0,1.0,
88,20181019054037,522.2,177.0,84,17.0,14.0,520.0,172.0,
89,20181019054047,524.4,121.0,84,17.0,14.0,521.0,150.0,
