,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,2.01812E+13,540.9,6,100,11,7,541,0,65093.2
1,2.01812E+13,540.5,12,100,11,7,541,0,
2,2.01812E+13,540.5,-1,100,11,7,540,0,
3,2.01812E+13,539.7,17,100,11,7,539,0,
4,2.01812E+13,539.7,1,100,11,7,539,0,
5,2.01812E+13,539.4,11,100,11,7,539,0,
6,2.01812E+13,539.1,4,100,11,7,539,0,
7,2.01812E+13,539.1,2,100,11,7,539,0,
8,2.01812E+13,539.2,0,100,11,7,539,0,
9,2.01812E+13,539.4,0,100,11,7,539,0,
10,2.01812E+13,539.5,0,100,11,7,539,0,
11,2.01812E+13,539.5,0,100,11,7,539,0,
12,2.01812E+13,539.6,0,100,11,7,539,0,
13,2.01812E+13,539.6,0,100,11,7,539,0,
14,2.01812E+13,539.6,0,100,11,7,539,0,
15,2.01812E+13,539.6,0,100,11,7,540,0,
16,2.01812E+13,539.6,0,100,11,7,540,0,
17,2.01812E+13,539.6,0,100,11,7,540,0,
18,2.01812E+13,539.6,0,100,11,7,540,0,
19,2.01812E+13,539.6,0,100,11,7,540,0,
20,2.01812E+13,539.6,0,100,11,7,539,0,
21,2.01812E+13,539.7,0,100,11,7,540,0,
22,2.01812E+13,539.7,0,100,11,7,539,0,
23,2.01812E+13,539.7,0,100,11,7,540,0,
24,2.01812E+13,539.7,0,100,11,7,540,0,
25,2.01812E+13,539.7,0,100,11,7,540,0,
26,2.01812E+13,539.7,0,100,11,7,540,0,
27,2.01812E+13,539.7,0,100,11,7,540,0,
28,2.01812E+13,539.7,0,100,11,7,540,0,
29,2.01812E+13,539.1,6,100,11,7,539,2,
30,2.01812E+13,537.7,16,100,11,7,538,1,
31,2.01812E+13,536.6,23,100,11,7,536,11,
32,2.01812E+13,536.6,12,100,11,7,537,0,
33,2.01812E+13,536.3,11,100,11,7,536,0,
34,2.01812E+13,536.4,10,100,11,7,536,0,
35,2.01812E+13,539.3,0,100,11,8,3,0,
36,2.01812E+13,537.3,22,100,11,8,537,9,
37,2.01812E+13,536.1,30,100,11,8,536,1,
38,2.01812E+13,536.3,9,100,11,8,536,0,
39,2.01812E+13,534.1,28,100,11,8,535,0,
40,2.01812E+13,530.3,63,100,11,8,530,43,
41,2.01812E+13,534.5,11,100,11,8,534,0,
42,2.01812E+13,532.7,13,100,11,8,533,2,
43,2.01812E+13,533.9,10,100,11,8,534,0,
44,2.01812E+13,533.9,11,100,11,8,534,0,
45,2.01812E+13,533.3,20,100,11,8,533,6,
46,2.01812E+13,534.1,10,100,11,8,534,0,
47,2.01812E+13,534.1,11,100,11,8,534,0,
48,2.01812E+13,534.2,11,100,11,8,534,0,
49,2.01812E+13,533.8,10,99,11,8,534,0,
50,2.01812E+13,533.4,11,99,11,8,534,0,
51,2.01812E+13,520.5,185,99,11,8,519,173,
52,2.01812E+13,528.1,71,99,11,8,526,57,
53,2.01812E+13,532,9,99,11,8,532,0,
54,2.01812E+13,527.2,93,99,11,8,526,90,
55,2.01812E+13,527.5,61,98,11,8,528,31,
56,2.01812E+13,528.3,45,98,11,8,525,74,
57,2.01812E+13,525.6,104,98,11,8,524,90,
58,2.01812E+13,531.1,3,98,11,8,532,0,
59,2.01812E+13,531.4,7,98,11,8,525,85,
60,2.01812E+13,527.1,38,98,11,8,531,9,
61,2.01812E+13,523.9,110,98,11,8,523,101,
62,2.01812E+13,523.6,122,98,11,8,530,15,
63,2.01812E+13,532.6,-9,98,11,8,533,-4,
64,2.018E+13,532.8,-8,98,11,8,533,-4.5,0
65,2.01812E+13,528.3,45,98,11,8,530,38,
66,2.01812E+13,533,-7,98,11,8,533,-5,
67,2.01812E+13,525.6,53,98,11,8,532,-1,
68,2.01812E+13,527.1,81,98,11,8,527,73,
69,2.01812E+13,532.8,1,98,11,8,534,-15,
70,2.01812E+13,530.8,33,98,12,8,531,36,
