,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180611151614,538.5,0.0,71,31.0,29.0,541.0,0.0,53938.9
1,20180611151624,533.3,117.0,71,31.0,29.0,535.0,9.0,
2,20180611151634,536.4,-5.0,71,31.0,29.0,539.0,-13.0,
3,20180611151644,532.7,73.0,71,31.0,29.0,535.0,40.0,
4,20180611151654,535.9,79.0,71,31.0,29.0,536.0,89.0,
5,20180611151704,533.6,47.0,71,31.0,29.0,536.0,30.0,
6,20180611151714,533.1,71.0,71,31.0,29.0,535.0,55.0,
7,20180611151724,534.3,52.0,71,31.0,29.0,535.0,42.0,
8,20180611151734,535.1,-2.0,71,31.0,29.0,538.0,-17.0,
9,20180611151744,534.8,-4.0,71,31.0,29.0,538.0,-17.0,
10,20180611151754,535.1,-9.0,71,31.0,29.0,538.0,-14.0,
11,20180611151804,528.9,156.0,71,31.0,29.0,530.0,37.0,
12,20180611151814,531.9,23.0,71,31.0,29.0,536.0,-13.0,
13,20180611151824,534.9,-5.0,71,31.0,29.0,538.0,-16.0,
14,20180611151834,531.4,88.0,70,31.0,29.0,533.0,54.0,
15,20180611151844,535.6,-5.0,70,31.0,29.0,538.0,-15.0,
16,20180611151854,531.7,65.0,70,31.0,29.0,536.0,-2.0,
17,20180611151904,535.5,-6.0,70,31.0,29.0,538.0,-15.0,
18,20180611151914,536.8,1.0,70,31.0,29.0,539.0,0.0,
19,20180611151924,535.0,-9.0,70,31.0,29.0,539.0,-47.0,
20,20180611151934,536.0,20.0,70,31.0,29.0,536.0,62.0,
21,20180611151944,533.9,-10.0,70,31.0,29.0,537.0,-14.0,
22,20180611151954,534.2,47.0,70,31.0,29.0,538.0,6.0,
23,20180611152004,530.5,92.0,70,31.0,29.0,531.0,89.0,
24,20180611152014,531.6,110.0,70,31.0,29.0,533.0,100.0,
25,20180611152024,531.1,43.0,70,31.0,29.0,533.0,25.0,
26,20180611152034,533.3,-5.0,70,31.0,29.0,536.0,-16.0,
27,20180611152044,534.7,-33.0,70,31.0,29.0,541.0,-3.0,
28,20180611152054,533.8,55.0,70,31.0,29.0,535.0,68.0,
29,20180611152104,529.1,99.0,70,31.0,29.0,533.0,41.0,
30,20180611152114,530.6,61.0,70,31.0,29.0,532.0,63.0,
31,20180611152124,534.1,-10.0,70,31.0,29.0,537.0,-14.0,
32,20180611152134,532.2,29.0,70,31.0,29.0,534.0,17.0,
33,20180611152144,534.3,-9.0,70,31.0,29.0,537.0,-14.0,
34,20180611152154,539.3,-111.0,70,31.0,29.0,542.0,-2.0,
35,20180611152204,538.7,-116.0,70,31.0,29.0,542.0,-19.0,
36,20180611152214,535.9,3.0,70,31.0,29.0,539.0,-21.0,
37,20180611152224,535.4,6.0,70,31.0,29.0,538.0,6.0,
38,20180611152234,535.4,1.0,70,31.0,29.0,538.0,0.0,
39,20180611152244,533.2,58.0,70,31.0,29.0,535.0,46.0,
40,20180611152254,535.2,1.0,70,31.0,29.0,538.0,0.0,
41,20180611152304,535.4,0.0,70,31.0,29.0,538.0,0.0,
42,20180611152314,535.5,0.0,70,31.0,29.0,538.0,0.0,
43,20180611152324,535.6,0.0,70,31.0,29.0,538.0,0.0,
44,20180611152334,535.6,0.0,70,31.0,29.0,538.0,0.0,
45,20180611152344,535.7,0.0,70,31.0,29.0,538.0,0.0,
46,20180611152354,535.8,0.0,70,31.0,29.0,538.0,0.0,
47,20180611152404,535.8,0.0,70,31.0,29.0,538.0,0.0,
48,20180611152414,535.8,0.0,70,31.0,29.0,538.0,0.0,
49,20180611152424,535.9,0.0,70,31.0,29.0,538.0,0.0,
50,20180611152434,535.9,0.0,70,31.0,29.0,538.0,0.0,
51,20180611152444,536.0,0.0,70,31.0,29.0,538.0,0.0,
52,20180611152454,536.0,0.0,70,31.0,29.0,539.0,0.0,
53,20180611152504,536.0,0.0,70,31.0,29.0,539.0,0.0,
54,20180611152514,536.0,0.0,70,31.0,29.0,539.0,0.0,
55,20180611152524,536.1,0.0,70,31.0,29.0,539.0,0.0,
56,20180611152534,536.1,0.0,70,31.0,29.0,539.0,0.0,
57,20180611152544,536.1,0.0,70,31.0,29.0,539.0,0.0,
58,20180611152554,536.1,0.0,70,31.0,29.0,539.0,0.0,
59,20180611152604,536.1,0.0,70,31.0,29.0,539.0,0.0,
60,20180611152614,536.2,0.0,70,31.0,29.0,539.0,0.0,
61,20180611152624,536.2,0.0,70,31.0,29.0,539.0,0.0,
62,20180611152634,536.2,0.0,70,31.0,29.0,539.0,0.0,
63,20180611152644,536.2,0.0,70,31.0,29.0,539.0,0.0,
64,20180611152654,536.3,0.0,70,31.0,29.0,539.0,0.0,
65,20180611152704,536.3,0.0,70,31.0,29.0,539.0,0.0,
66,20180611152714,536.3,0.0,70,31.0,29.0,539.0,0.0,
67,20180611152724,536.3,0.0,70,31.0,29.0,539.0,0.0,
68,20180611152734,536.3,0.0,70,31.0,29.0,539.0,0.0,
69,20180611152744,536.3,0.0,70,31.0,29.0,539.0,0.0,
70,20180611152754,536.3,0.0,70,31.0,29.0,539.0,0.0,
71,20180611152804,536.3,0.0,70,31.0,29.0,539.0,0.0,
72,20180611152814,536.4,0.0,70,31.0,29.0,539.0,0.0,
73,20180611152824,536.4,0.0,70,31.0,29.0,539.0,0.0,
74,20180611152834,536.4,0.0,70,31.0,29.0,539.0,0.0,
75,20180611152844,536.4,0.0,70,31.0,29.0,539.0,0.0,
76,20180611152854,536.4,0.0,70,31.0,29.0,539.0,0.0,
77,20180611152904,536.4,0.0,70,31.0,29.0,539.0,0.0,
78,20180611152914,536.4,1.0,70,31.0,29.0,539.0,0.0,
79,20180611152924,536.4,1.0,70,31.0,29.0,539.0,0.0,
80,20180611152934,536.4,1.0,70,31.0,29.0,539.0,0.0,
81,20180611152944,536.4,1.0,70,31.0,29.0,539.0,0.0,
82,20180611152954,536.4,1.0,70,31.0,29.0,539.0,0.0,
83,20180611153004,536.4,1.0,70,31.0,29.0,539.0,0.0,
84,20180611153014,536.4,1.0,70,31.0,29.0,539.0,0.0,
85,20180611153024,529.7,127.0,70,31.0,29.0,531.0,3.0,
86,20180611153034,529.8,103.0,69,31.0,29.0,531.0,80.0,
