,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180203161545,530.1,-13.0,48,30.0,20.0,534.0,-17.0,45239.6
1,20180203161555,531.6,-49.0,48,30.0,20.0,537.0,-82.0,
2,20180203161605,532.2,-2.0,48,30.0,20.0,536.0,-5.0,
3,20180203161615,531.3,1.0,48,30.0,20.0,535.0,0.0,
4,20180203161625,529.6,24.0,48,30.0,20.0,532.0,30.0,
5,20180203161635,528.2,21.0,48,30.0,20.0,530.0,26.0,
6,20180203161645,521.1,121.0,48,30.0,20.0,523.0,11.0,
7,20180203161655,526.9,24.0,48,30.0,20.0,530.0,19.0,
8,20180203161705,525.1,52.0,47,30.0,20.0,528.0,42.0,
9,20180203161715,525.8,42.0,47,30.0,20.0,529.0,32.0,
10,20180203161725,529.5,-13.0,47,30.0,20.0,533.0,-15.0,
11,20180203161735,524.0,89.0,47,30.0,20.0,527.0,78.0,
12,20180203161745,534.3,-62.0,47,30.0,20.0,538.0,-68.0,
13,20180203161755,530.6,2.0,47,30.0,20.0,534.0,0.0,
14,20180203161805,527.0,54.0,47,30.0,20.0,530.0,47.0,
15,20180203161815,527.5,30.0,47,30.0,20.0,530.0,18.0,
16,20180203161825,522.2,102.0,47,30.0,20.0,525.0,55.0,
17,20180203161835,524.7,48.0,46,30.0,20.0,528.0,20.0,
18,20180203161845,526.4,16.0,46,30.0,20.0,530.0,-11.0,
19,20180203161855,534.9,-87.0,46,30.0,20.0,539.0,-8.0,
20,20180203161905,528.8,23.0,46,30.0,20.0,532.0,0.0,
21,20180203161915,528.4,23.0,46,30.0,20.0,532.0,0.0,
22,20180203161925,528.3,23.0,46,30.0,20.0,532.0,0.0,
23,20180203161935,528.2,22.0,46,30.0,20.0,531.0,0.0,
24,20180203161945,522.9,69.0,46,30.0,20.0,526.0,44.0,
25,20180203161955,516.1,164.0,46,30.0,20.0,518.0,18.0,
26,20180203162005,521.0,79.0,46,30.0,20.0,524.0,45.0,
27,20180203162015,521.5,79.0,46,30.0,20.0,524.0,44.0,
28,20180203162025,527.0,10.0,46,30.0,20.0,530.0,-17.0,
29,20180203162035,530.1,13.0,46,30.0,20.0,533.0,-15.0,
30,20180203162045,518.9,112.0,46,30.0,20.0,522.0,75.0,
31,20180203162055,521.8,78.0,46,30.0,20.0,525.0,44.0,
32,20180203162105,522.3,76.0,46,30.0,20.0,525.0,39.0,
33,20180203162115,521.3,114.0,45,30.0,20.0,524.0,51.0,
34,20180203162125,526.7,9.0,45,30.0,20.0,530.0,-16.0,
35,20180203162135,521.0,96.0,45,30.0,20.0,524.0,56.0,
36,20180203162145,534.5,-112.0,45,30.0,20.0,539.0,-37.0,
37,20180203162155,530.3,-5.0,45,30.0,20.0,532.0,0.0,
38,20180203162205,523.3,109.0,45,30.0,20.0,525.0,79.0,
39,20180203162215,521.8,102.0,45,30.0,20.0,524.0,75.0,
40,20180203162225,533.8,-119.0,44,30.0,20.0,532.0,-27.0,
41,20180203162235,531.8,-64.0,44,30.0,20.0,536.0,-92.0,
42,20180203162245,517.3,138.0,44,30.0,20.0,520.0,99.0,
43,20180203162255,520.8,85.0,44,30.0,20.0,523.0,49.0,
44,20180203162305,521.2,82.0,44,30.0,20.0,525.0,8.0,
45,20180203162315,523.2,59.0,44,30.0,20.0,526.0,26.0,
46,20180203162325,522.2,87.0,44,30.0,20.0,525.0,51.0,
47,20180203162335,524.0,43.0,44,30.0,20.0,527.0,16.0,
48,20180203162345,522.4,81.0,44,30.0,20.0,525.0,45.0,
49,20180203162355,521.8,85.0,44,30.0,20.0,524.0,47.0,
50,20180203162405,522.5,73.0,44,30.0,20.0,525.0,37.0,
51,20180203162415,522.1,73.0,44,30.0,20.0,525.0,37.0,
52,20180203162425,524.8,37.0,43,30.0,20.0,528.0,11.0,
53,20180203162435,522.6,72.0,43,30.0,20.0,525.0,37.0,
54,20180203162445,526.4,10.0,43,30.0,20.0,530.0,-17.0,
55,20180203162455,525.5,12.0,43,30.0,20.0,529.0,-16.0,
56,20180203162505,520.5,107.0,42,30.0,20.0,523.0,70.0,
57,20180203162515,522.2,74.0,42,30.0,20.0,525.0,37.0,
58,20180203162525,522.3,71.0,42,30.0,20.0,525.0,35.0,
59,20180203162535,522.5,72.0,42,30.0,20.0,525.0,35.0,
60,20180203162545,526.6,9.0,42,30.0,20.0,530.0,-35.0,
61,20180203162555,512.4,240.0,42,30.0,20.0,515.0,68.0,
62,20180203162605,526.1,1.0,42,30.0,20.0,529.0,-19.0,
63,20180203162615,528.6,0.0,42,30.0,20.0,532.0,-19.0,
64,20180203162625,519.3,131.0,42,30.0,20.0,523.0,73.0,
65,20180203162635,523.9,47.0,42,30.0,20.0,527.0,26.0,
66,20180203162645,527.9,4.0,42,30.0,20.0,531.0,-15.0,
67,20180203162655,528.6,18.0,42,30.0,20.0,534.0,-41.0,
68,20180203162705,525.0,72.0,42,30.0,20.0,526.0,69.0,
69,20180203162715,522.4,73.0,41,30.0,20.0,525.0,48.0,
70,20180203162725,527.7,5.0,41,30.0,20.0,531.0,-13.0,
71,20180203162735,528.2,17.0,41,30.0,20.0,531.0,0.0,
72,20180203162745,530.5,-18.0,41,30.0,20.0,534.0,-38.0,
73,20180203162755,526.7,36.0,41,30.0,20.0,530.0,15.0,
