,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20181110115601.0,547.0,0.0,100.0,19.0,16.0,546.0,0.0,67807.9
1,20181110131131.0,547.4,5.0,100.0,18.0,15.0,547.0,0.0,
2,20181110131141.0,545.8,19.0,100.0,18.0,15.0,546.0,0.0,
3,20181110131151.0,545.2,15.0,100.0,18.0,15.0,545.0,0.0,
4,20181110131201.0,545.2,4.0,100.0,18.0,15.0,544.0,0.0,
5,20181110131211.0,544.0,0.0,100.0,18.0,15.0,543.0,5.0,
6,20181110131221.0,544.1,1.0,100.0,18.0,15.0,544.0,0.0,
7,20181110131231.0,544.1,1.0,100.0,18.0,15.0,544.0,0.0,
8,20181110131241.0,544.2,0.0,100.0,18.0,15.0,544.0,0.0,
9,20181110131251.0,544.2,1.0,100.0,18.0,15.0,544.0,0.0,
10,20181110131301.0,544.2,1.0,100.0,18.0,15.0,544.0,0.0,
11,20181110131311.0,544.2,1.0,100.0,18.0,15.0,544.0,0.0,
12,20181110131321.0,544.2,1.0,100.0,18.0,15.0,544.0,0.0,
13,20181110131331.0,544.1,1.0,100.0,18.0,15.0,544.0,0.0,
14,20181110131341.0,544.1,0.0,100.0,18.0,15.0,544.0,0.0,
15,20181110131351.0,544.1,0.0,100.0,18.0,15.0,544.0,0.0,
16,20181110131401.0,544.1,0.0,100.0,18.0,15.0,544.0,0.0,
17,20181110131411.0,544.0,0.0,100.0,18.0,15.0,544.0,0.0,
18,20181110131421.0,544.0,0.0,100.0,18.0,15.0,544.0,0.0,
19,20181110131431.0,544.0,0.0,100.0,18.0,15.0,544.0,0.0,
20,20181110131441.0,544.0,0.0,100.0,18.0,15.0,544.0,0.0,
21,20181110131451.0,540.7,51.0,100.0,18.0,15.0,543.0,1.0,
22,20181110131501.0,541.8,27.0,100.0,18.0,15.0,542.0,0.0,
23,20181110131511.0,534.7,104.0,100.0,18.0,15.0,535.0,84.0,
24,20181110131521.0,534.5,114.0,100.0,18.0,15.0,532.0,115.0,
25,20181110131531.0,537.6,0.0,100.0,18.0,15.0,538.0,0.0,
26,20181110131541.0,530.8,149.0,100.0,18.0,15.0,527.0,187.0,
27,20181110131551.0,528.3,140.0,99.0,18.0,15.0,534.0,28.0,
28,20181110131601.0,534.7,11.0,99.0,18.0,15.0,536.0,0.0,
29,20181110131611.0,536.9,0.0,99.0,18.0,15.0,537.0,0.0,
30,20181110131621.0,536.8,1.0,99.0,18.0,15.0,536.0,3.0,
31,20181110131631.0,536.8,0.0,99.0,18.0,15.0,537.0,0.0,
32,20181110131641.0,536.8,1.0,99.0,18.0,15.0,537.0,0.0,
33,20181110131651.0,536.8,9.0,99.0,18.0,15.0,536.0,0.0,
34,20181110131701.0,536.7,14.0,99.0,18.0,15.0,537.0,0.0,
35,20181110131711.0,536.8,0.0,99.0,18.0,15.0,536.0,0.0,
36,20181110131721.0,537.2,3.0,99.0,18.0,15.0,537.0,0.0,
37,20181110131731.0,530.8,91.0,99.0,18.0,15.0,528.0,149.0,
38,20181110131741.0,532.6,36.0,99.0,18.0,15.0,531.0,62.0,
39,20181110131751.0,531.9,53.0,99.0,18.0,15.0,533.0,33.0,
40,20181110131801.0,535.3,0.0,99.0,18.0,15.0,535.0,0.0,
41,20181110131811.0,535.9,1.0,99.0,18.0,15.0,536.0,0.0,
42,20181110131821.0,536.3,1.0,99.0,18.0,15.0,536.0,0.0,
43,20181110131831.0,536.6,1.0,99.0,18.0,15.0,536.0,0.0,
44,20181110131841.0,536.8,1.0,99.0,18.0,15.0,537.0,0.0,
45,20181110131851.0,532.3,67.0,99.0,18.0,15.0,528.0,127.0,
46,20181110131901.0,530.6,74.0,99.0,18.0,15.0,534.0,9.0,
47,20181110131911.0,530.7,63.0,99.0,18.0,15.0,530.0,67.0,
48,20181110131921.0,533.9,0.0,98.0,18.0,15.0,532.0,49.0,
49,20181110131931.0,534.1,17.0,98.0,18.0,15.0,532.0,51.0,
50,20181110131941.0,535.4,0.0,98.0,18.0,15.0,535.0,0.0,
51,20181110131951.0,534.2,2.0,98.0,18.0,15.0,531.0,59.0,
52,20181110132001.0,534.5,-1.0,98.0,18.0,15.0,529.0,101.0,
53,20181110132011.0,535.3,0.0,98.0,18.0,15.0,535.0,0.0,
54,20181110132021.0,535.5,0.0,98.0,18.0,15.0,535.0,0.0,
55,20181110132031.0,536.0,0.0,98.0,18.0,15.0,535.0,0.0,
56,20181110134441.0,538.7,0.0,98.0,18.0,16.0,538.0,0.0,
57,20181110134451.0,538.4,6.0,98.0,18.0,16.0,539.0,0.0,
58,20181110134501.0,538.0,15.0,98.0,18.0,16.0,538.0,0.0,
59,20181110134511.0,538.5,2.0,98.0,18.0,16.0,538.0,0.0,
60,20181110134521.0,538.6,1.0,98.0,18.0,16.0,539.0,0.0,
61,20181110134531.0,533.8,47.0,98.0,18.0,16.0,535.0,25.0,
62,20181110134541.0,534.7,30.0,98.0,18.0,16.0,534.0,25.0,
63,20181110134551.0,529.7,112.0,98.0,18.0,16.0,530.0,93.0,
64,20181110134601.0,539.8,-64.0,98.0,18.0,16.0,540.0,-64.0,
65,20181110134611.0,538.2,-14.0,98.0,18.0,16.0,538.0,-23.0,
66,20181110134621.0,537.5,0.0,98.0,18.0,16.0,537.0,-1.0,
67,20181110134631.0,537.3,3.0,98.0,18.0,16.0,537.0,0.0,
68,20181110134641.0,537.7,1.0,98.0,18.0,16.0,538.0,0.0,
69,20181110134651.0,538.0,0.0,98.0,18.0,16.0,538.0,-15.0,
70,20181110134701.0,530.5,75.0,98.0,18.0,16.0,535.0,2.0,
71,20181110134711.0,534.0,44.0,98.0,18.0,16.0,533.0,38.0,
72,20180000000000.0,531.95,58.5,98.0,18.0,16.0,531.0,68.5,0.0
73,20181110134731.0,533.0,64.0,98.0,18.0,16.0,529.0,127.0,
74,20181110134741.0,529.9,73.0,98.0,18.0,16.0,529.0,99.0,
75,20181110134751.0,524.5,156.0,98.0,18.0,16.0,524.0,164.0,
76,20181110134801.0,534.2,5.0,97.0,18.0,16.0,534.0,-1.0,
77,20181110134811.0,530.0,60.0,97.0,18.0,16.0,530.0,73.0,
